PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
ME_CE_a72,1,45,0.001,0.01,0.001,0.001,0.005,-0.028,0.044,0.072,0.922,7.098,0.002
SU_CE_a60,1,104,0,0.011,0.001,0.001,0.007,-0.064,0.044,0.109,-1.061,10.784,0.001
SU_PA_a30,1,119,0.001,0.006,0.001,0.001,0.005,-0.019,0.015,0.034,-0.476,0.647,0.001
SU_PL_a0,1,47,0,0.006,0,0,0.005,-0.015,0.009,0.024,-0.793,0.458,0.001
VE_SA_a135,1,98,0.001,0.007,0.001,0.001,0.007,-0.022,0.021,0.042,0.037,1.105,0.001
JU_NN_a103,1,53,0.075,0.675,0,0,0.005,-0.829,4.829,5.658,6.538,43.416,0.093
ME_NE_a60,1,67,0.001,0.006,0.001,0.001,0.005,-0.015,0.016,0.031,-0.032,0.269,0.001
VE_NE_a36,1,114,0.001,0.009,0,0.001,0.005,-0.022,0.039,0.061,1.254,3.843,0.001
VE_CE_a45,1,105,0.001,0.006,0,0.001,0.005,-0.019,0.014,0.033,-0.498,0.907,0.001
MA_UR_a90,1,92,0.001,0.009,0.001,0.001,0.006,-0.024,0.025,0.049,0.046,1.258,0.001
ME_JN_a60,1,101,0,0.01,0,0,0.007,-0.038,0.033,0.072,-0.407,2.455,0.001
ME_NN_a90,1,56,-0.001,0.007,-0.001,-0.001,0.007,-0.028,0.013,0.041,-1.234,2.574,0.001
ME_SN_a90,1,56,-0.001,0.007,-0.001,-0.001,0.007,-0.028,0.013,0.041,-1.234,2.574,0.001
JU_SA_a103,1,108,0.036,0.472,-0.001,-0.001,0.008,-0.829,4.829,5.658,9.616,95.252,0.045
SU_CH_a36,1,85,0.001,0.007,0.001,0.001,0.006,-0.018,0.023,0.041,0.269,0.706,0.001
ME_PA_a36,1,81,-0.001,0.007,-0.001,-0.001,0.007,-0.019,0.015,0.034,-0.124,-0.345,0.001
ME_CH_a45,1,79,0,0.008,0,0,0.007,-0.016,0.02,0.036,0.106,-0.299,0.001
MA_PA_a45,1,71,0.056,0.583,0,0,0.004,-0.829,4.829,5.658,7.681,60.376,0.069
SU_JN_a72,1,99,0.039,0.493,0,-0.001,0.008,-0.829,4.829,5.658,9.183,86.781,0.05
ME_PL_a0,1,57,0.086,0.64,0.001,0.001,0.007,-0.011,4.829,4.84,7.156,50.093,0.085
ME_SA_a120,1,82,0,0.008,-0.001,0,0.006,-0.023,0.03,0.052,0.527,3.168,0.001
