PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
SUNN_a60,1,69,0.004,0.02,0.005,0.004,0.017,-0.054,0.054,0.108,-0.263,0.757,0.002
SUSN_a120,1,69,0.004,0.02,0.005,0.004,0.017,-0.054,0.054,0.108,-0.263,0.757,0.002
SUUR_a72,1,77,0.002,0.016,0.003,0.002,0.011,-0.034,0.053,0.088,0.144,0.654,0.002
VEPL_a36,1,62,0.003,0.02,0.003,0.002,0.013,-0.042,0.113,0.155,2.462,12.916,0.003
VESA_a72,1,74,0.001,0.019,0.001,0.001,0.014,-0.054,0.04,0.094,-0.227,0.42,0.002
VSSA_a144,1,81,0.006,0.028,0.001,0.002,0.011,-0.029,0.194,0.224,4.073,23.881,0.003
MEPA_a60,1,110,0.003,0.02,-0.001,0.001,0.011,-0.048,0.105,0.153,2.058,8.566,0.002
MECE_a120,1,108,0.001,0.019,0.003,0.001,0.012,-0.069,0.07,0.139,-0.12,2.144,0.002
MESA_a120,1,67,0.004,0.014,0.004,0.004,0.01,-0.049,0.041,0.09,-0.463,2.438,0.002
SUNE_a45,1,69,0,0.019,0.001,0.001,0.013,-0.084,0.047,0.131,-1.245,5.163,0.002
VEJU_a36,1,87,-0.001,0.017,0.002,0,0.012,-0.05,0.048,0.098,-0.347,1.44,0.002
VEMA_a144,1,30,0,0.019,0.002,0,0.013,-0.038,0.046,0.084,0.058,0.136,0.003
VEPA_a103,1,72,0.001,0.016,0.002,0.001,0.012,-0.052,0.041,0.094,-0.235,1.572,0.002
VSPL_a36,1,70,-0.001,0.016,-0.004,-0.002,0.014,-0.035,0.043,0.078,0.636,0.196,0.002
MEJN_a36,1,115,0.001,0.015,-0.001,0,0.013,-0.032,0.043,0.075,0.398,0.281,0.001
SUCH_a36,1,66,-0.001,0.019,-0.002,0,0.011,-0.083,0.039,0.122,-1.374,4.448,0.002
JNNE_a72,1,83,0.001,0.01,0.001,0.001,0.01,-0.017,0.035,0.052,0.747,0.978,0.001
MECH_a30,1,86,-0.001,0.025,0.001,0.001,0.012,-0.167,0.069,0.236,-3.04,19.814,0.003
JNPH_a0,1,28,0.005,0.013,0.004,0.004,0.012,-0.016,0.035,0.051,0.533,-0.324,0.002
