PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"MA_a45_(0,3]",Mars,SemiSquare,"(0,3]",649,560,1209,0.54,0.46
MA_a45_0,Mars,SemiSquare,0,3126,2749,5875,0.53,0.47
"MA_a60_(0,3]",Mars,Sextile,"(0,3]",552,505,1057,0.52,0.48
MA_a60_0,Mars,Sextile,0,3223,2804,6027,0.53,0.47
"MA_a72_(0,3]",Mars,Quintile,"(0,3]",550,503,1053,0.52,0.48
MA_a72_0,Mars,Quintile,0,3225,2806,6031,0.53,0.47
"MA_a90_(0,3]",Mars,Square,"(0,3]",522,454,976,0.53,0.47
MA_a90_0,Mars,Square,0,3253,2855,6108,0.53,0.47
"ME_a0_(0,1]",Mercury,Conjunction,"(0,1]",138,116,254,0.54,0.46
ME_a0_0,Mercury,Conjunction,0,3637,3193,6830,0.53,0.47
"ME_a103_(0,1]",Mercury,BiSeptile,"(0,1]",246,225,471,0.52,0.48
ME_a103_0,Mercury,BiSeptile,0,3529,3084,6613,0.53,0.47
"ME_a120_(0,1]",Mercury,Trine,"(0,1]",285,229,514,0.55,0.45
ME_a120_0,Mercury,Trine,0,3490,3080,6570,0.53,0.47
"ME_a135_(0,1]",Mercury,SesquiSquare,"(0,1]",264,231,495,0.53,0.47
ME_a135_0,Mercury,SesquiSquare,0,3511,3078,6589,0.53,0.47
"ME_a144_(0,1]",Mercury,BiQuintile,"(0,1]",244,243,487,0.5,0.5
ME_a144_0,Mercury,BiQuintile,0,3531,3066,6597,0.54,0.46
"ME_a150_(0,1]",Mercury,Quincunx,"(0,1]",245,242,487,0.5,0.5
ME_a150_0,Mercury,Quincunx,0,3530,3067,6597,0.54,0.46
"ME_a180_(0,1]",Mercury,Opposition,"(0,1]",110,132,242,0.45,0.55
ME_a180_0,Mercury,Opposition,0,3665,3177,6842,0.54,0.46
"ME_a30_(0,1]",Mercury,SemiSextile,"(0,1]",278,225,503,0.55,0.45
ME_a30_0,Mercury,SemiSextile,0,3497,3084,6581,0.53,0.47
"ME_a36_(0,1]",Mercury,SemiQuintile,"(0,1]",278,228,506,0.55,0.45
ME_a36_0,Mercury,SemiQuintile,0,3497,3081,6578,0.53,0.47
"ME_a45_(0,1]",Mercury,SemiSquare,"(0,1]",258,254,512,0.5,0.5
ME_a45_0,Mercury,SemiSquare,0,3517,3055,6572,0.54,0.46
"ME_a60_(0,1]",Mercury,Sextile,"(0,1]",264,228,492,0.54,0.46
ME_a60_0,Mercury,Sextile,0,3511,3081,6592,0.53,0.47
"ME_a72_(0,1]",Mercury,Quintile,"(0,1]",267,237,504,0.53,0.47
ME_a72_0,Mercury,Quintile,0,3508,3072,6580,0.53,0.47
"ME_a90_(0,1]",Mercury,Square,"(0,1]",264,234,498,0.53,0.47
ME_a90_0,Mercury,Square,0,3511,3075,6586,0.53,0.47
"NE_a0_(0,4]",Neptune,Conjunction,"(0,4]",806,661,1467,0.55,0.45
NE_a0_0,Neptune,Conjunction,0,2969,2648,5617,0.53,0.47
"NE_a103_(0,1]",Neptune,BiSeptile,"(0,1]",1027,899,1926,0.53,0.47
"NE_a103_(1,4]",Neptune,BiSeptile,"(1,4]",167,165,332,0.5,0.5
NE_a103_0,Neptune,BiSeptile,0,2581,2245,4826,0.53,0.47
"NE_a120_(0,1]",Neptune,Trine,"(0,1]",1012,949,1961,0.52,0.48
"NE_a120_(1,4]",Neptune,Trine,"(1,4]",204,183,387,0.53,0.47
NE_a120_0,Neptune,Trine,0,2559,2177,4736,0.54,0.46
"NE_a135_(0,1]",Neptune,SesquiSquare,"(0,1]",898,766,1664,0.54,0.46
"NE_a135_(1,5]",Neptune,SesquiSquare,"(1,5]",197,181,378,0.52,0.48
NE_a135_0,Neptune,SesquiSquare,0,2680,2362,5042,0.53,0.47
"NE_a144_(0,1]",Neptune,BiQuintile,"(0,1]",963,787,1750,0.55,0.45
"NE_a144_(1,4]",Neptune,BiQuintile,"(1,4]",174,149,323,0.54,0.46
NE_a144_0,Neptune,BiQuintile,0,2638,2373,5011,0.53,0.47
"NE_a150_(0,1]",Neptune,Quincunx,"(0,1]",942,814,1756,0.54,0.46
"NE_a150_(1,4]",Neptune,Quincunx,"(1,4]",155,163,318,0.49,0.51
NE_a150_0,Neptune,Quincunx,0,2678,2332,5010,0.53,0.47
"NE_a180_(0,3]",Neptune,Opposition,"(0,3]",551,537,1088,0.51,0.49
NE_a180_0,Neptune,Opposition,0,3224,2772,5996,0.54,0.46
"NE_a30_(0,1]",Neptune,SemiSextile,"(0,1]",1090,959,2049,0.53,0.47
"NE_a30_(1,4]",Neptune,SemiSextile,"(1,4]",253,240,493,0.51,0.49
NE_a30_0,Neptune,SemiSextile,0,2432,2110,4542,0.54,0.46
"NE_a36_(0,1]",Neptune,SemiQuintile,"(0,1]",1088,958,2046,0.53,0.47
"NE_a36_(1,4]",Neptune,SemiQuintile,"(1,4]",295,220,515,0.57,0.43
NE_a36_0,Neptune,SemiQuintile,0,2392,2131,4523,0.53,0.47
"NE_a45_(0,1]",Neptune,SemiSquare,"(0,1]",1116,1004,2120,0.53,0.47
"NE_a45_(1,4]",Neptune,SemiSquare,"(1,4]",232,249,481,0.48,0.52
NE_a45_0,Neptune,SemiSquare,0,2427,2056,4483,0.54,0.46
"NE_a60_(0,1]",Neptune,Sextile,"(0,1]",1007,895,1902,0.53,0.47
"NE_a60_(1,4]",Neptune,Sextile,"(1,4]",233,175,408,0.57,0.43
NE_a60_0,Neptune,Sextile,0,2535,2239,4774,0.53,0.47
"NE_a72_(0,1]",Neptune,Quintile,"(0,1]",1378,1175,2553,0.54,0.46
"NE_a72_(1,5]",Neptune,Quintile,"(1,5]",428,393,821,0.52,0.48
NE_a72_0,Neptune,Quintile,0,1969,1741,3710,0.53,0.47
"NE_a90_(0,1]",Neptune,Square,"(0,1]",923,826,1749,0.53,0.47
"NE_a90_(1,5]",Neptune,Square,"(1,5]",288,250,538,0.54,0.46
NE_a90_0,Neptune,Square,0,2564,2233,4797,0.53,0.47
"NN_a0_(0,3]",NNode,Conjunction,"(0,3]",528,450,978,0.54,0.46
NN_a0_0,NNode,Conjunction,0,3247,2859,6106,0.53,0.47
"NN_a103_(0,3]",NNode,BiSeptile,"(0,3]",860,760,1620,0.53,0.47
NN_a103_0,NNode,BiSeptile,0,2915,2549,5464,0.53,0.47
"NN_a120_(0,1]",NNode,Trine,"(0,1]",897,747,1644,0.55,0.45
"NN_a120_(1,4]",NNode,Trine,"(1,4]",167,125,292,0.57,0.43
NN_a120_0,NNode,Trine,0,2711,2437,5148,0.53,0.47
"NN_a135_(0,1]",NNode,SesquiSquare,"(0,1]",794,721,1515,0.52,0.48
"NN_a135_(1,5]",NNode,SesquiSquare,"(1,5]",127,86,213,0.6,0.4
NN_a135_0,NNode,SesquiSquare,0,2854,2502,5356,0.53,0.47
"NN_a144_(0,1]",NNode,BiQuintile,"(0,1]",853,687,1540,0.55,0.45
"NN_a144_(1,4]",NNode,BiQuintile,"(1,4]",122,106,228,0.54,0.46
NN_a144_0,NNode,BiQuintile,0,2800,2516,5316,0.53,0.47
"NN_a150_(0,5]",NNode,Quincunx,"(0,5]",980,845,1825,0.54,0.46
NN_a150_0,NNode,Quincunx,0,2795,2464,5259,0.53,0.47
"NN_a180_(0,3]",NNode,Opposition,"(0,3]",462,431,893,0.52,0.48
NN_a180_0,NNode,Opposition,0,3313,2878,6191,0.54,0.46
"NN_a30_(0,4]",NNode,SemiSextile,"(0,4]",837,773,1610,0.52,0.48
NN_a30_0,NNode,SemiSextile,0,2938,2536,5474,0.54,0.46
"NN_a36_(0,4]",NNode,SemiQuintile,"(0,4]",871,834,1705,0.51,0.49
NN_a36_0,NNode,SemiQuintile,0,2904,2475,5379,0.54,0.46
"NN_a45_(0,4]",NNode,SemiSquare,"(0,4]",862,787,1649,0.52,0.48
NN_a45_0,NNode,SemiSquare,0,2913,2522,5435,0.54,0.46
"NN_a60_(0,4]",NNode,Sextile,"(0,4]",941,819,1760,0.53,0.47
NN_a60_0,NNode,Sextile,0,2834,2490,5324,0.53,0.47
"NN_a72_(0,4]",NNode,Quintile,"(0,4]",854,780,1634,0.52,0.48
NN_a72_0,NNode,Quintile,0,2921,2529,5450,0.54,0.46
"NN_a90_(0,1]",NNode,Square,"(0,1]",875,756,1631,0.54,0.46
"NN_a90_(1,4]",NNode,Square,"(1,4]",130,97,227,0.57,0.43
NN_a90_0,NNode,Square,0,2770,2456,5226,0.53,0.47
"PA_a0_(0,3]",Pallas,Conjunction,"(0,3]",360,362,722,0.5,0.5
PA_a0_0,Pallas,Conjunction,0,3415,2947,6362,0.54,0.46
"PA_a103_(0,3]",Pallas,BiSeptile,"(0,3]",747,675,1422,0.53,0.47
PA_a103_0,Pallas,BiSeptile,0,3028,2634,5662,0.53,0.47
"PA_a120_(0,3]",Pallas,Trine,"(0,3]",735,641,1376,0.53,0.47
PA_a120_0,Pallas,Trine,0,3040,2668,5708,0.53,0.47
