PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
SU_JN_a120,1,12,-0.002,0.04,0,0,0.017,-0.094,0.079,0.174,-0.366,0.782,0.012
MO_JU_a0,1,30,0.003,0.069,-0.002,-0.001,0.024,-0.12,0.263,0.383,1.509,4.754,0.013
SU_CE_a45,1,22,0.004,0.031,0,0.004,0.02,-0.086,0.063,0.149,-0.472,1.11,0.007
MO_NE_a135,1,40,0.005,0.066,0.008,0.001,0.028,-0.147,0.269,0.416,1.317,5.195,0.01
ME_SU_a0,1,45,0,0.054,-0.005,-0.005,0.029,-0.115,0.269,0.385,2.485,11.235,0.008
VS_JN_a103,1,22,0.019,0.047,0.005,0.01,0.021,-0.05,0.163,0.212,1.771,2.865,0.01
MO_SN_a103,1,54,0.002,0.04,0.005,0.003,0.024,-0.097,0.087,0.184,-0.384,0.494,0.005
VE_PH_a144,1,14,0.013,0.044,0,0.005,0.018,-0.026,0.141,0.167,1.775,2.489,0.012
ME_VE_a30,1,57,0.01,0.048,0.003,0.008,0.02,-0.122,0.144,0.266,0.421,1.252,0.006
SU_JU_a45,1,21,-0.013,0.055,-0.009,-0.007,0.029,-0.217,0.083,0.301,-2.11,6.419,0.012
MA_CE_a36,1,20,-0.031,0.063,-0.009,-0.022,0.056,-0.189,0.05,0.239,-1.055,0.431,0.014
CE_SA_a150,1,23,0.019,0.064,0.004,0.012,0.035,-0.062,0.189,0.251,0.985,0.26,0.013
MA_PH_a120,1,16,0.018,0.046,0.006,0.015,0.02,-0.05,0.129,0.178,1.331,1.023,0.011
VS_SA_a90,1,10,0.003,0.043,-0.002,0.001,0.062,-0.05,0.073,0.123,0.14,-1.514,0.013
MA_PA_a103,1,20,0.001,0.025,0.004,0,0.019,-0.05,0.062,0.111,0.311,0.111,0.006
VE_VS_a45,1,15,-0.006,0.04,0.004,-0.004,0.03,-0.091,0.052,0.142,-0.481,-0.802,0.01
CE_JU_a90,1,23,-0.017,0.077,0,-0.015,0.068,-0.189,0.139,0.328,-0.279,-0.048,0.016
SU_SA_a103,1,16,0.01,0.088,-0.001,0.005,0.043,-0.147,0.233,0.38,1.003,1.024,0.022
VE_SA_a135,1,21,0.014,0.036,0.009,0.011,0.015,-0.05,0.141,0.19,1.711,4.581,0.008
MA_CH_a150,1,13,-0.009,0.038,-0.008,-0.01,0.013,-0.085,0.081,0.166,0.279,0.77,0.011
VS_JU_a30,1,12,-0.044,0.068,-0.023,-0.036,0.049,-0.189,0.024,0.213,-1.067,-0.29,0.02
VE_NE_a144,1,17,0.011,0.06,0.004,0.01,0.03,-0.103,0.141,0.245,0.107,0.004,0.014
VS_UR_a144,1,10,-0.054,0.085,-0.045,-0.057,0.087,-0.171,0.084,0.254,-0.019,-1.458,0.027
MA_UR_a120,1,14,-0.018,0.03,-0.015,-0.018,0.037,-0.064,0.024,0.088,-0.183,-1.518,0.008
ME_MA_a0,1,15,-0.016,0.049,-0.007,-0.009,0.029,-0.164,0.044,0.209,-1.738,2.923,0.013
JU_NN_a60,1,9,-0.053,0.09,-0.05,-0.053,0.071,-0.189,0.11,0.298,0.107,-0.964,0.03
JU_SN_a120,1,9,-0.053,0.09,-0.05,-0.053,0.071,-0.189,0.11,0.298,0.107,-0.964,0.03
VS_NN_a30,1,13,-0.027,0.077,-0.016,-0.024,0.032,-0.189,0.11,0.298,-0.699,0.115,0.021
VS_SN_a150,1,13,-0.027,0.077,-0.016,-0.024,0.032,-0.189,0.11,0.298,-0.699,0.115,0.021
VE_JU_a72,1,15,0.003,0.088,0.001,-0.003,0.054,-0.164,0.244,0.408,0.863,1.673,0.023
CE_SN_a150,1,10,-0.02,0.094,0,-0.015,0.052,-0.189,0.11,0.298,-0.584,-0.91,0.03
CE_NN_a30,1,10,-0.02,0.094,0,-0.015,0.052,-0.189,0.11,0.298,-0.584,-0.91,0.03
