PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
PA_NN_a150,1,96,0.006,0.031,0.002,0.005,0.019,-0.087,0.127,0.215,0.663,2.629,0.003
PA_CH_a30,1,121,0.006,0.049,0.002,0.003,0.019,-0.125,0.252,0.377,1.543,6.962,0.004
NN_UR_a150,1,37,0.003,0.008,0.002,0.003,0.007,-0.018,0.021,0.039,0.106,-0.038,0.001
SN_UR_a30,1,37,0.003,0.008,0.002,0.003,0.007,-0.018,0.021,0.039,0.106,-0.038,0.001
ME_MA_a120,1,17,0.007,0.027,0.002,0.003,0.01,-0.023,0.098,0.12,2.037,4.619,0.007
SU_MA_a120,1,36,-0.002,0.021,-0.001,-0.001,0.015,-0.06,0.041,0.101,-0.509,0.524,0.004
VE_MA_a103,1,55,0.001,0.033,0.002,0.002,0.022,-0.101,0.084,0.185,-0.456,0.927,0.005
VS_SA_a144,1,67,0.003,0.031,0.004,0.004,0.015,-0.143,0.092,0.235,-1.171,6.791,0.004
ME_MA_a135,1,15,-0.003,0.027,0.003,-0.002,0.022,-0.064,0.038,0.102,-0.648,-0.322,0.007
VS_PH_a135,1,75,0.001,0.035,0.001,0.001,0.021,-0.13,0.1,0.23,-0.561,2.645,0.004
CE_PH_a90,1,19,0,0.021,0.001,0.003,0.008,-0.077,0.031,0.108,-2.282,6.507,0.005
ME_MA_a144,1,17,-0.003,0.032,-0.002,-0.001,0.021,-0.084,0.052,0.137,-0.443,0.494,0.008
CE_SA_a103,1,19,0,0.019,0.002,0.001,0.008,-0.058,0.039,0.097,-1.042,2.486,0.004
CE_PL_a72,1,22,-0.003,0.043,0.002,-0.003,0.014,-0.107,0.114,0.222,0.063,1.443,0.009
ME_MA_a150,1,16,-0.014,0.038,-0.001,-0.012,0.023,-0.102,0.041,0.144,-0.818,-0.247,0.01
VS_SA_a150,1,62,0.006,0.013,0.005,0.006,0.01,-0.026,0.054,0.08,0.6,1.779,0.002
SU_MA_a135,1,29,-0.005,0.036,0.001,-0.002,0.023,-0.102,0.052,0.155,-0.592,0.22,0.007
VE_MA_a120,1,63,0.002,0.033,0.001,0.001,0.021,-0.073,0.132,0.205,0.754,2.975,0.004
PA_SA_a72,1,62,0.001,0.037,0.003,0.004,0.012,-0.143,0.106,0.249,-1.342,6.135,0.005
VS_PL_a120,1,62,-0.002,0.027,-0.001,-0.001,0.017,-0.09,0.076,0.166,-0.534,1.821,0.003
SU_MA_a144,1,26,-0.005,0.039,0.007,0,0.023,-0.106,0.037,0.142,-1.468,1.21,0.008
VS_PH_a144,1,119,0.003,0.052,0.003,0.005,0.025,-0.372,0.182,0.554,-2.681,23.115,0.005
VE_MA_a135,1,22,0.011,0.027,0.009,0.01,0.03,-0.029,0.066,0.095,0.285,-0.946,0.006
NN_PL_a120,1,118,0.002,0.032,0.002,0.002,0.013,-0.106,0.119,0.225,0.171,3.695,0.003
SN_PL_a60,1,118,0.002,0.032,0.002,0.002,0.013,-0.106,0.119,0.225,0.171,3.695,0.003
SU_MA_a150,1,24,0.008,0.035,0.01,0.006,0.033,-0.047,0.103,0.15,0.498,0.196,0.007
VE_MA_a144,1,22,0.002,0.031,0.005,0,0.026,-0.067,0.103,0.17,1.072,3.187,0.007
VE_MA_a150,1,21,0.012,0.041,0.011,0.01,0.028,-0.06,0.109,0.169,0.463,-0.069,0.009
VS_PH_a150,1,78,0.004,0.032,0.004,0.005,0.016,-0.143,0.092,0.235,-1.297,6.557,0.004
CE_PH_a103,1,20,-0.013,0.021,-0.005,-0.01,0.014,-0.066,0.005,0.071,-1.169,0.152,0.005
NN_UR_a144,1,44,0.009,0.043,0.006,0.008,0.019,-0.106,0.119,0.225,0.163,1.329,0.007
SN_UR_a36,1,44,0.009,0.043,0.006,0.008,0.019,-0.106,0.119,0.225,0.163,1.329,0.007
VS_PL_a135,1,40,0.008,0.048,0.001,0.004,0.023,-0.065,0.239,0.304,2.617,10.487,0.008
CE_SA_a120,1,52,0.001,0.041,0.005,0.006,0.014,-0.143,0.106,0.249,-1.388,4.127,0.006
SU_MA_a180,1,9,-0.002,0.018,0.003,-0.002,0.011,-0.029,0.027,0.056,-0.271,-1.146,0.006
VE_MA_a180,1,10,-0.004,0.036,0.003,0.002,0.011,-0.096,0.044,0.14,-1.483,1.806,0.011
CE_PL_a90,1,22,0.014,0.03,0.003,0.008,0.01,-0.01,0.119,0.13,2.166,4.513,0.006
PA_UR_a45,1,52,0.007,0.048,0.005,0.009,0.027,-0.143,0.109,0.252,-0.528,1.207,0.007
PA_PH_a72,1,98,0.008,0.044,0.005,0.007,0.026,-0.13,0.174,0.304,0.279,2.322,0.004
VS_PL_a144,1,38,0.01,0.034,0.007,0.009,0.026,-0.087,0.109,0.196,0.318,1.495,0.006
ME_MA_a180,1,9,0.005,0.022,0.005,0.005,0.008,-0.03,0.051,0.08,0.604,0.112,0.007
VS_SA_a180,1,16,0.017,0.045,0.009,0.016,0.041,-0.06,0.109,0.169,0.565,-0.432,0.011
CE_UR_a0,1,65,0.005,0.031,0.003,0.005,0.014,-0.106,0.103,0.209,-0.433,3.536,0.004
VS_JU_a90,1,72,0,0.042,0.004,0.003,0.024,-0.115,0.103,0.218,-0.579,0.688,0.005
VS_PL_a150,1,38,-0.006,0.037,-0.001,-0.005,0.021,-0.106,0.066,0.172,-0.559,0.593,0.006
UR_PH_a120,1,592,0.002,0.044,0.001,0.002,0.025,-0.372,0.239,0.611,-0.445,12.139,0.002
CE_PH_a120,1,59,0.006,0.03,0.01,0.008,0.018,-0.096,0.066,0.162,-0.856,1.513,0.004
