Date,pID,Lon,CM
2025-12-14,CE,4.04,alPeg
2025-12-14,CH,22.77,psPeg
2025-12-14,JN,264.56,alHer
2025-12-14,PA,317.69,epAqr
2025-12-14,PH,280.16,ga-2Sgr
2025-12-14,VS,285.08,muLyr
2025-12-15,SU,263.74,alHer
2025-12-15,MO,213.78,alVir
2025-12-15,ME,244.57,piSco
2025-12-15,VE,258.41,alHer
2025-12-15,MA,270.12,alHer
2025-12-15,JU,113.32,muGem
2025-12-15,SA,355.43,alPeg
2025-12-15,UR,58.48,ta-6Eri
2025-12-15,NE,359.38,alPeg
2025-12-15,PL,302.25,muLyr
2025-12-15,NN,343.05,alAqr
2025-12-15,SN,163.05,chUMa
2025-12-15,CE,4.17,alPeg
2025-12-15,CH,22.75,psPeg
2025-12-15,JN,264.92,alHer
2025-12-15,PA,317.95,epAqr
2025-12-15,PH,280.19,ga-2Sgr
2025-12-15,VS,285.6,muLyr
2025-12-16,SU,264.76,alHer
2025-12-16,MO,225.62,xi-2Lib
2025-12-16,ME,245.92,piSco
2025-12-16,VE,259.67,alHer
2025-12-16,MA,270.88,alHer
2025-12-16,JU,113.22,muGem
2025-12-16,SA,355.46,alPeg
2025-12-16,UR,58.45,ta-6Eri
2025-12-16,NE,359.38,alPeg
2025-12-16,PL,302.28,muLyr
2025-12-16,NN,342.99,alAqr
2025-12-16,SN,162.99,chUMa
2025-12-16,CE,4.31,alPeg
2025-12-16,CH,22.74,psPeg
2025-12-16,JN,265.28,alHer
2025-12-16,PA,318.22,epAqr
2025-12-16,PH,280.22,ga-2Sgr
2025-12-16,VS,286.13,muLyr
2025-12-17,SU,265.78,alHer
2025-12-17,MO,237.46,xi-2Lib
2025-12-17,ME,247.3,piSco
2025-12-17,VE,260.93,alHer
2025-12-17,MA,271.63,ga-2Sgr
2025-12-17,JU,113.11,muGem
2025-12-17,SA,355.49,alPeg
2025-12-17,UR,58.41,ta-6Eri
2025-12-17,NE,359.39,alPeg
2025-12-17,PL,302.3,muLyr
2025-12-17,NN,342.94,alAqr
2025-12-17,SN,162.94,chUMa
2025-12-17,CE,4.45,alPeg
2025-12-17,CH,22.72,psPeg
2025-12-17,JN,265.64,alHer
2025-12-17,PA,318.49,epAqr
2025-12-17,PH,280.26,ga-2Sgr
2025-12-17,VS,286.65,muLyr
2025-12-18,SU,266.79,alHer
2025-12-18,MO,249.34,siSco
2025-12-18,ME,248.7,siSco
2025-12-18,VE,262.19,alHer
2025-12-18,MA,272.39,ga-2Sgr
2025-12-18,JU,113,muGem
2025-12-18,SA,355.53,alPeg
2025-12-18,UR,58.38,ta-6Eri
2025-12-18,NE,359.39,alPeg
2025-12-18,PL,302.33,muLyr
2025-12-18,NN,342.89,alAqr
2025-12-18,SN,162.89,chUMa
2025-12-18,CE,4.6,alPeg
2025-12-18,CH,22.71,psPeg
2025-12-18,JN,265.99,alHer
2025-12-18,PA,318.76,epAqr
2025-12-18,PH,280.29,ga-2Sgr
2025-12-18,VS,287.18,muLyr
2025-12-19,SU,267.81,alHer
2025-12-19,MO,261.29,alHer
2025-12-19,ME,250.11,siSco
2025-12-19,VE,263.45,alHer
2025-12-19,MA,273.15,ga-2Sgr
2025-12-19,JU,112.89,muGem
2025-12-19,SA,355.56,alPeg
2025-12-19,UR,58.34,ta-6Eri
2025-12-19,NE,359.4,alPeg
2025-12-19,PL,302.36,muLyr
2025-12-19,NN,342.83,alAqr
2025-12-19,SN,162.83,chUMa
2025-12-19,CE,4.75,alPeg
2025-12-19,CH,22.69,psPeg
2025-12-19,JN,266.35,alHer
2025-12-19,PA,319.03,epAqr
2025-12-19,PH,280.33,ga-2Sgr
2025-12-19,VS,287.7,muLyr
2025-12-20,SU,268.83,alHer
2025-12-20,MO,273.34,ga-2Sgr
2025-12-20,ME,251.53,siSco
2025-12-20,VE,264.71,alHer
2025-12-20,MA,273.91,ga-2Sgr
2025-12-20,JU,112.78,muGem
2025-12-20,SA,355.6,alPeg
2025-12-20,UR,58.31,ta-6Eri
2025-12-20,NE,359.4,alPeg
2025-12-20,PL,302.39,muLyr
2025-12-20,NN,342.78,alAqr
2025-12-20,SN,162.78,chUMa
2025-12-20,CE,4.91,alPeg
2025-12-20,CH,22.68,psPeg
2025-12-20,JN,266.71,alHer
2025-12-20,PA,319.31,epAqr
2025-12-20,PH,280.36,ga-2Sgr
2025-12-20,VS,288.23,muLyr
2025-12-21,SU,269.85,alHer
2025-12-21,MO,285.49,muLyr
2025-12-21,ME,252.97,siSco
2025-12-21,VE,265.96,alHer
2025-12-21,MA,274.66,ga-2Sgr
2025-12-21,JU,112.66,muGem
2025-12-21,SA,355.64,alPeg
2025-12-21,UR,58.27,ta-6Eri
2025-12-21,NE,359.41,alPeg
2025-12-21,PL,302.41,muLyr
2025-12-21,NN,342.73,alAqr
2025-12-21,SN,162.73,chUMa
2025-12-21,CE,5.08,alPeg
2025-12-21,CH,22.67,psPeg
2025-12-21,JN,267.07,alHer
2025-12-21,PA,319.58,epAqr
2025-12-21,PH,280.4,muLyr
2025-12-21,VS,288.75,muLyr
2025-12-22,SU,270.87,alHer
2025-12-22,MO,297.76,muLyr
2025-12-22,ME,254.43,siSco
2025-12-22,VE,267.22,alHer
2025-12-22,MA,275.42,ga-2Sgr
2025-12-22,JU,112.54,muGem
2025-12-22,SA,355.68,alPeg
2025-12-22,UR,58.24,ta-6Eri
2025-12-22,NE,359.41,alPeg
2025-12-22,PL,302.44,muLyr
2025-12-22,NN,342.67,alAqr
2025-12-22,SN,162.67,chUMa
2025-12-22,CE,5.25,alPeg
2025-12-22,CH,22.66,psPeg
2025-12-22,JN,267.43,alHer
2025-12-22,PA,319.86,epAqr
2025-12-22,PH,280.43,muLyr
2025-12-22,VS,289.28,muLyr
2025-12-23,SU,271.89,ga-2Sgr
2025-12-23,MO,310.18,beCap
2025-12-23,ME,255.89,siSco
2025-12-23,VE,268.48,alHer
2025-12-23,MA,276.18,ga-2Sgr
2025-12-23,JU,112.43,muGem
2025-12-23,SA,355.73,alPeg
2025-12-23,UR,58.21,ta-6Eri
2025-12-23,NE,359.42,alPeg
2025-12-23,PL,302.47,muLyr
2025-12-23,NN,342.62,alAqr
2025-12-23,SN,162.62,chUMa
2025-12-23,CE,5.42,alPeg
2025-12-23,CH,22.65,psPeg
2025-12-23,JN,267.79,alHer
2025-12-23,PA,320.14,epAqr
2025-12-23,PH,280.47,muLyr
2025-12-23,VS,289.8,muLyr
2025-12-24,SU,272.91,ga-2Sgr
2025-12-24,MO,322.76,epAqr
2025-12-24,ME,257.36,alHer
2025-12-24,VE,269.74,alHer
2025-12-24,MA,276.94,ga-2Sgr
2025-12-24,JU,112.31,muGem
2025-12-24,SA,355.77,alPeg
2025-12-24,UR,58.17,ta-6Eri
2025-12-24,NE,359.43,alPeg
2025-12-24,PL,302.5,muLyr
2025-12-24,NN,342.57,alAqr
2025-12-24,SN,162.57,chUMa
2025-12-24,CE,5.59,alPeg
2025-12-24,CH,22.64,psPeg
2025-12-24,JN,268.15,alHer
2025-12-24,PA,320.42,epAqr
2025-12-24,PH,280.51,muLyr
2025-12-24,VS,290.33,muLyr
2025-12-25,SU,273.92,ga-2Sgr
2025-12-25,MO,335.56,alAqr
2025-12-25,ME,258.84,alHer
2025-12-25,VE,271,alHer
2025-12-25,MA,277.71,ga-2Sgr
2025-12-25,JU,112.19,muGem
2025-12-25,SA,355.82,alPeg
2025-12-25,UR,58.14,ta-6Eri
2025-12-25,NE,359.44,alPeg
2025-12-25,PL,302.53,muLyr
2025-12-25,NN,342.52,alAqr
2025-12-25,SN,162.52,chUMa
2025-12-25,CE,5.78,alPeg
2025-12-25,CH,22.63,psPeg
2025-12-25,JN,268.51,alHer
2025-12-25,PA,320.71,epAqr
2025-12-25,PH,280.54,muLyr
2025-12-25,VS,290.86,muLyr
2025-12-26,SU,274.94,ga-2Sgr
2025-12-26,MO,348.61,alAqr
2025-12-26,ME,260.32,alHer
2025-12-26,VE,272.26,ga-2Sgr
2025-12-26,MA,278.47,ga-2Sgr
2025-12-26,JU,112.06,muGem
2025-12-26,SA,355.87,alPeg
2025-12-26,UR,58.11,ta-6Eri
2025-12-26,NE,359.45,alPeg
2025-12-26,PL,302.56,muLyr
2025-12-26,NN,342.46,alAqr
2025-12-26,SN,162.46,chUMa
2025-12-26,CE,5.96,alPeg
2025-12-26,CH,22.62,psPeg
2025-12-26,JN,268.87,alHer
2025-12-26,PA,320.99,epAqr
2025-12-26,PH,280.58,muLyr
2025-12-26,VS,291.38,muLyr
2025-12-27,SU,275.96,ga-2Sgr
2025-12-27,MO,136.97,laDra
2025-12-27,ME,261.82,alHer
2025-12-27,VE,273.52,ga-2Sgr
2025-12-27,MA,279.23,ga-2Sgr
2025-12-27,JU,111.94,muGem
2025-12-27,SA,355.92,alPeg
2025-12-27,UR,58.08,ta-6Eri
2025-12-27,NE,359.46,alPeg
2025-12-27,PL,302.58,muLyr
2025-12-27,NN,342.41,alAqr
2025-12-27,SN,162.41,chUMa
2025-12-27,CE,6.16,alPeg
2025-12-27,CH,22.62,psPeg
2025-12-27,JN,269.24,alHer
2025-12-27,PA,321.28,epAqr
2025-12-27,PH,280.61,muLyr
2025-12-27,VS,291.91,muLyr
2025-12-28,SU,276.98,ga-2Sgr
2025-12-28,MO,15.67,psPeg
2025-12-28,ME,263.32,alHer
2025-12-28,VE,274.78,ga-2Sgr
2025-12-28,MA,279.99,ga-2Sgr
2025-12-28,JU,111.81,muGem
2025-12-28,SA,355.97,alPeg
2025-12-28,UR,58.05,ta-6Eri
2025-12-28,NE,359.47,alPeg
2025-12-28,PL,302.61,muLyr
2025-12-28,NN,342.36,alAqr
2025-12-28,SN,162.36,chUMa
2025-12-28,CE,6.35,alPeg
2025-12-28,CH,22.61,psPeg
2025-12-28,JN,269.6,alHer
2025-12-28,PA,321.56,epAqr
2025-12-28,PH,280.65,muLyr
2025-12-28,VS,292.43,muLyr
2025-12-29,SU,278,ga-2Sgr
2025-12-29,MO,29.75,piAnd
2025-12-29,ME,264.83,alHer
2025-12-29,VE,276.03,ga-2Sgr
2025-12-29,MA,280.76,muLyr
2025-12-29,JU,111.68,muGem
2025-12-29,SA,356.03,alPeg
2025-12-29,UR,58.02,ta-6Eri
2025-12-29,NE,359.48,alPeg
2025-12-29,PL,302.64,muLyr
2025-12-29,NN,342.3,alAqr
2025-12-29,SN,162.3,chUMa
2025-12-29,CE,6.55,alPeg
2025-12-29,CH,22.61,psPeg
2025-12-29,JN,269.95,alHer
2025-12-29,PA,321.85,epAqr
2025-12-29,PH,280.68,muLyr
2025-12-29,VS,292.96,muLyr
2025-12-30,SU,279.02,ga-2Sgr
2025-12-30,MO,44.19,beAri
2025-12-30,ME,266.34,alHer
2025-12-30,VE,277.29,ga-2Sgr
2025-12-30,MA,281.52,muLyr
2025-12-30,JU,111.56,muGem
2025-12-30,SA,356.08,alPeg
2025-12-30,UR,57.99,ta-6Eri
2025-12-30,NE,359.49,alPeg
2025-12-30,PL,302.67,muLyr
2025-12-30,NN,342.25,alAqr
2025-12-30,SN,162.25,chUMa
2025-12-30,CE,6.75,alPeg
2025-12-30,CH,22.6,psPeg
2025-12-30,JN,270.31,alHer
2025-12-30,PA,322.14,epAqr
2025-12-30,PH,280.72,muLyr
2025-12-30,VS,293.49,muLyr
2025-12-31,SU,280.04,ga-2Sgr
2025-12-31,MO,58.94,ta-6Eri
2025-12-31,ME,267.86,alHer
2025-12-31,VE,278.55,ga-2Sgr
2025-12-31,MA,282.29,muLyr
2025-12-31,JU,111.43,muGem
2025-12-31,SA,356.14,alPeg
2025-12-31,UR,57.96,ta-6Eri
2025-12-31,NE,359.5,alPeg
2025-12-31,PL,302.7,muLyr
2025-12-31,NN,342.2,alAqr
2025-12-31,SN,162.2,chUMa
2025-12-31,CE,6.96,alPeg
2025-12-31,CH,22.6,psPeg
2025-12-31,JN,270.67,alHer
2025-12-31,PA,322.44,epAqr
2025-12-31,PH,280.75,muLyr
2025-12-31,VS,294.01,muLyr
2026-01-01,SU,281.06,muLyr
2026-01-01,MO,73.92,epTau
2026-01-01,ME,269.38,alHer
2026-01-01,VE,279.81,ga-2Sgr
2026-01-01,MA,283.06,muLyr
2026-01-01,JU,111.29,muGem
2026-01-01,SA,356.19,alPeg
2026-01-01,UR,57.94,ta-6Eri
2026-01-01,NE,359.51,alPeg
2026-01-01,PL,302.73,muLyr
2026-01-01,NN,342.15,alAqr
2026-01-01,SN,162.15,chUMa
2026-01-01,CE,7.17,alPeg
2026-01-01,CH,22.6,psPeg
2026-01-01,JN,271.04,alHer
2026-01-01,PA,322.73,epAqr
2026-01-01,PH,280.79,muLyr
2026-01-01,VS,294.54,muLyr
2026-01-02,SU,282.08,muLyr
2026-01-02,MO,88.96,zeOri
2026-01-02,ME,270.91,alHer
2026-01-02,VE,281.07,muLyr
2026-01-02,MA,283.82,muLyr
2026-01-02,JU,111.16,muGem
2026-01-02,SA,356.26,alPeg
2026-01-02,UR,57.91,ta-6Eri
2026-01-02,NE,359.53,alPeg
2026-01-02,PL,302.76,muLyr
2026-01-02,NN,342.09,alAqr
2026-01-02,SN,162.09,chUMa
2026-01-02,CE,7.39,alPeg
2026-01-02,CH,22.6,psPeg
2026-01-02,JN,271.39,alHer
2026-01-02,PA,323.03,epAqr
2026-01-02,PH,280.83,muLyr
2026-01-02,VS,295.07,muLyr
2026-01-03,SU,283.09,muLyr
2026-01-03,MO,103.92,muGem
2026-01-03,ME,272.45,ga-2Sgr
2026-01-03,VE,282.33,muLyr
2026-01-03,MA,284.59,muLyr
2026-01-03,JU,111.03,muGem
2026-01-03,SA,356.32,alPeg
2026-01-03,UR,57.88,ta-6Eri
2026-01-03,NE,359.54,alPeg
2026-01-03,PL,302.79,muLyr
2026-01-03,NN,342.04,alAqr
2026-01-03,SN,162.04,chUMa
2026-01-03,CE,7.61,alPeg
2026-01-03,CH,22.6,psPeg
2026-01-03,JN,271.75,ga-2Sgr
2026-01-03,PA,323.32,epAqr
2026-01-03,PH,280.86,muLyr
2026-01-03,VS,295.59,muLyr
2026-01-04,SU,284.11,muLyr
2026-01-04,MO,118.64,muGem
2026-01-04,ME,273.99,ga-2Sgr
2026-01-04,VE,283.58,muLyr
2026-01-04,MA,285.36,muLyr
2026-01-04,JU,110.9,muGem
2026-01-04,SA,356.38,alPeg
2026-01-04,UR,57.86,ta-6Eri
2026-01-04,NE,359.55,alPeg
2026-01-04,PL,302.83,muLyr
2026-01-04,NN,341.99,alAqr
2026-01-04,SN,161.99,chUMa
2026-01-04,CE,7.83,alPeg
2026-01-04,CH,22.6,psPeg
2026-01-04,JN,272.12,ga-2Sgr
2026-01-04,PA,323.62,gaEqu
2026-01-04,PH,280.9,muLyr
2026-01-04,VS,296.12,muLyr
2026-01-05,SU,285.13,muLyr
2026-01-05,MO,132.99,laDra
2026-01-05,ME,275.54,ga-2Sgr
2026-01-05,VE,284.84,muLyr
2026-01-05,MA,286.13,muLyr
2026-01-05,JU,110.76,muGem
2026-01-05,SA,356.44,alPeg
2026-01-05,UR,57.83,ta-6Eri
2026-01-05,NE,359.57,alPeg
2026-01-05,PL,302.85,muLyr
2026-01-05,NN,341.93,alAqr
2026-01-05,SN,161.93,chUMa
2026-01-05,CE,8.06,alPeg
2026-01-05,CH,22.6,psPeg
2026-01-05,JN,272.47,ga-2Sgr
2026-01-05,PA,323.92,gaEqu
2026-01-05,PH,280.93,muLyr
2026-01-05,VS,296.64,muLyr
2026-01-06,SU,286.15,muLyr
2026-01-06,MO,146.89,alPyx
2026-01-06,ME,277.1,ga-2Sgr
2026-01-06,VE,286.1,muLyr
2026-01-06,MA,286.9,muLyr
2026-01-06,JU,110.63,muGem
2026-01-06,SA,356.51,alPeg
2026-01-06,UR,57.81,ta-6Eri
2026-01-06,NE,359.58,alPeg
2026-01-06,PL,302.89,muLyr
2026-01-06,NN,341.88,alAqr
2026-01-06,SN,161.88,chUMa
2026-01-06,CE,8.29,alPeg
2026-01-06,CH,22.61,psPeg
2026-01-06,JN,272.84,ga-2Sgr
2026-01-06,PA,324.22,gaEqu
2026-01-06,PH,280.97,muLyr
2026-01-06,VS,297.17,muLyr
2026-01-07,SU,287.17,muLyr
2026-01-07,MO,160.33,chUMa
2026-01-07,ME,278.66,ga-2Sgr
2026-01-07,VE,287.36,muLyr
2026-01-07,MA,287.67,muLyr
2026-01-07,JU,110.5,muGem
2026-01-07,SA,356.58,alPeg
2026-01-07,UR,57.79,ta-6Eri
2026-01-07,NE,359.6,alPeg
2026-01-07,PL,302.92,muLyr
2026-01-07,NN,341.83,alAqr
2026-01-07,SN,161.83,chUMa
2026-01-07,CE,8.52,alPeg
2026-01-07,CH,22.61,psPeg
2026-01-07,JN,273.19,ga-2Sgr
2026-01-07,PA,324.52,gaEqu
2026-01-07,PH,281,muLyr
2026-01-07,VS,297.7,muLyr
2026-01-08,SU,288.19,muLyr
2026-01-08,MO,173.33,chUMa
2026-01-08,ME,280.23,ga-2Sgr
2026-01-08,VE,288.62,muLyr
2026-01-08,MA,288.44,muLyr
2026-01-08,JU,110.36,muGem
2026-01-08,SA,356.65,alPeg
2026-01-08,UR,57.76,ta-6Eri
2026-01-08,NE,359.62,alPeg
2026-01-08,PL,302.95,muLyr
2026-01-08,NN,341.77,alAqr
2026-01-08,SN,161.77,chUMa
2026-01-08,CE,8.77,alPeg
2026-01-08,CH,22.62,psPeg
2026-01-08,JN,273.56,ga-2Sgr
2026-01-08,PA,324.82,gaEqu
2026-01-08,PH,281.04,muLyr
2026-01-08,VS,298.22,muLyr
2026-01-09,SU,289.21,muLyr
2026-01-09,MO,185.93,gaCom
2026-01-09,ME,281.8,muLyr
2026-01-09,VE,289.87,muLyr
2026-01-09,MA,289.21,muLyr
2026-01-09,JU,110.23,muGem
2026-01-09,SA,356.72,alPeg
2026-01-09,UR,57.74,ta-6Eri
2026-01-09,NE,359.63,alPeg
2026-01-09,PL,302.98,muLyr
2026-01-09,NN,341.72,alAqr
2026-01-09,SN,161.72,chUMa
2026-01-09,CE,9.01,alPeg
2026-01-09,CH,22.62,psPeg
2026-01-09,JN,273.92,ga-2Sgr
2026-01-09,PA,325.13,gaEqu
2026-01-09,PH,281.08,muLyr
2026-01-09,VS,298.75,muLyr
2026-01-10,SU,290.23,muLyr
2026-01-10,MO,198.22,gaCrv
2026-01-10,ME,283.39,muLyr
2026-01-10,VE,291.13,muLyr
2026-01-10,MA,289.98,muLyr
2026-01-10,JU,110.09,muGem
2026-01-10,SA,356.79,alPeg
2026-01-10,UR,57.72,ta-6Eri
2026-01-10,NE,359.65,alPeg
2026-01-10,PL,303.01,muLyr
2026-01-10,NN,341.67,alAqr
2026-01-10,SN,161.67,chUMa
2026-01-10,CE,9.25,alPeg
2026-01-10,CH,22.63,psPeg
2026-01-10,JN,274.28,ga-2Sgr
2026-01-10,PA,325.43,gaEqu
2026-01-10,PH,281.11,muLyr
2026-01-10,VS,299.27,muLyr
2026-01-11,SU,291.24,muLyr
2026-01-11,MO,210.28,alVir
2026-01-11,ME,284.98,muLyr
2026-01-11,VE,292.39,muLyr
2026-01-11,MA,290.75,muLyr
2026-01-11,JU,109.96,muGem
2026-01-11,SA,356.86,alPeg
2026-01-11,UR,57.7,ta-6Eri
2026-01-11,NE,359.67,alPeg
2026-01-11,PL,303.04,muLyr
2026-01-11,NN,341.62,alAqr
2026-01-11,SN,161.62,chUMa
2026-01-11,CE,9.5,alPeg
2026-01-11,CH,22.64,psPeg
2026-01-11,JN,274.63,ga-2Sgr
2026-01-11,PA,325.74,gaEqu
2026-01-11,PH,281.15,muLyr
2026-01-11,VS,299.8,muLyr
2026-01-12,SU,292.26,muLyr
2026-01-12,MO,222.2,laCen
2026-01-12,ME,286.57,muLyr
2026-01-12,VE,293.65,muLyr
2026-01-12,MA,291.53,muLyr
2026-01-12,JU,109.82,muGem
2026-01-12,SA,356.93,alPeg
2026-01-12,UR,57.68,ta-6Eri
2026-01-12,NE,359.68,alPeg
2026-01-12,PL,303.07,muLyr
2026-01-12,NN,341.56,alAqr
2026-01-12,SN,161.56,chUMa
2026-01-12,CE,9.75,alPeg
2026-01-12,CH,22.64,psPeg
2026-01-12,JN,274.99,ga-2Sgr
2026-01-12,PA,326.05,gaEqu
2026-01-12,PH,281.18,muLyr
2026-01-12,VS,300.33,muLyr
2026-01-13,SU,293.28,muLyr
2026-01-13,MO,234.05,xi-2Lib
2026-01-13,ME,288.18,muLyr
2026-01-13,VE,294.91,muLyr
2026-01-13,MA,292.3,muLyr
2026-01-13,JU,109.69,muGem
2026-01-13,SA,357.01,alPeg
2026-01-13,UR,57.66,ta-6Eri
2026-01-13,NE,359.7,alPeg
2026-01-13,PL,303.11,muLyr
2026-01-13,NN,341.51,alAqr
2026-01-13,SN,161.51,chUMa
2026-01-13,CE,10.01,alPeg
2026-01-13,CH,22.65,psPeg
2026-01-13,JN,275.35,ga-2Sgr
2026-01-13,PA,326.36,gaEqu
2026-01-13,PH,281.22,muLyr
2026-01-13,VS,300.85,muLyr
2026-01-14,SU,294.3,muLyr
2026-01-14,MO,245.9,piSco
2026-01-14,ME,289.79,muLyr
2026-01-14,VE,296.16,muLyr
2026-01-14,MA,293.08,muLyr
2026-01-14,JU,109.55,muGem
2026-01-14,SA,357.09,alPeg
2026-01-14,UR,57.64,ta-6Eri
2026-01-14,NE,359.72,alPeg
2026-01-14,PL,303.14,muLyr
2026-01-14,NN,341.46,alAqr
2026-01-14,SN,161.46,chUMa
2026-01-14,CE,10.27,psPeg
2026-01-14,CH,22.66,psPeg
2026-01-14,JN,275.71,ga-2Sgr
2026-01-14,PA,326.66,gaEqu
2026-01-14,PH,281.25,muLyr
2026-01-14,VS,301.38,muLyr
2026-01-15,SU,295.32,muLyr
2026-01-15,MO,257.83,alHer
2026-01-15,ME,291.41,muLyr
2026-01-15,VE,297.42,muLyr
2026-01-15,MA,293.85,muLyr
2026-01-15,JU,109.42,muGem
2026-01-15,SA,357.17,alPeg
2026-01-15,UR,57.63,ta-6Eri
2026-01-15,NE,359.74,alPeg
2026-01-15,PL,303.17,muLyr
2026-01-15,NN,341.4,alAqr
2026-01-15,SN,161.4,chUMa
2026-01-15,CE,10.53,psPeg
2026-01-15,CH,22.68,psPeg
2026-01-15,JN,276.07,ga-2Sgr
2026-01-15,PA,326.98,gaEqu
2026-01-15,PH,281.29,muLyr
2026-01-15,VS,301.9,muLyr
2026-01-16,SU,296.34,muLyr
2026-01-16,MO,269.86,alHer
2026-01-16,ME,293.04,muLyr
2026-01-16,VE,298.68,muLyr
2026-01-16,MA,294.63,muLyr
2026-01-16,JU,109.29,muGem
2026-01-16,SA,357.25,alPeg
2026-01-16,UR,57.61,ta-6Eri
2026-01-16,NE,359.76,alPeg
2026-01-16,PL,303.2,muLyr
2026-01-16,NN,341.35,alAqr
2026-01-16,SN,161.35,chUMa
2026-01-16,CE,10.79,psPeg
2026-01-16,CH,22.69,psPeg
2026-01-16,JN,276.43,ga-2Sgr
2026-01-16,PA,327.29,gaEqu
2026-01-16,PH,281.32,muLyr
2026-01-16,VS,302.43,muLyr
2026-01-17,SU,297.36,muLyr
2026-01-17,MO,282.04,muLyr
2026-01-17,ME,294.67,muLyr
2026-01-17,VE,299.94,muLyr
2026-01-17,MA,295.4,muLyr
2026-01-17,JU,109.15,muGem
2026-01-17,SA,357.33,alPeg
2026-01-17,UR,57.59,ta-6Eri
2026-01-17,NE,359.78,alPeg
2026-01-17,PL,303.23,muLyr
2026-01-17,NN,341.3,alAqr
2026-01-17,SN,161.3,chUMa
2026-01-17,CE,11.06,psPeg
2026-01-17,CH,22.7,psPeg
2026-01-17,JN,276.79,ga-2Sgr
2026-01-17,PA,327.6,gaEqu
2026-01-17,PH,281.36,muLyr
2026-01-17,VS,302.95,muLyr
2026-01-18,SU,298.38,muLyr
2026-01-18,MO,294.39,muLyr
2026-01-18,ME,296.32,muLyr
2026-01-18,VE,301.19,muLyr
2026-01-18,MA,296.18,muLyr
2026-01-18,JU,109.02,muGem
2026-01-18,SA,357.41,alPeg
2026-01-18,UR,57.58,ta-6Eri
2026-01-18,NE,359.81,alPeg
2026-01-18,PL,303.26,muLyr
2026-01-18,NN,341.25,alAqr
2026-01-18,SN,161.25,chUMa
2026-01-18,CE,11.33,psPeg
2026-01-18,CH,22.72,psPeg
2026-01-18,JN,277.14,ga-2Sgr
2026-01-18,PA,327.91,gaEqu
2026-01-18,PH,281.39,muLyr
2026-01-18,VS,303.48,muLyr
2026-01-19,SU,299.4,muLyr
2026-01-19,MO,306.92,beCap
2026-01-19,ME,297.97,muLyr
2026-01-19,VE,302.45,muLyr
2026-01-19,MA,296.96,muLyr
2026-01-19,JU,108.89,muGem
2026-01-19,SA,357.49,alPeg
2026-01-19,UR,57.57,ta-6Eri
2026-01-19,NE,359.83,alPeg
2026-01-19,PL,303.3,muLyr
2026-01-19,NN,341.19,alAqr
2026-01-19,SN,161.19,chUMa
2026-01-19,CE,11.61,psPeg
2026-01-19,CH,22.73,psPeg
2026-01-19,JN,277.5,ga-2Sgr
2026-01-19,PA,328.23,gaEqu
2026-01-19,PH,281.43,muLyr
2026-01-19,VS,304,muLyr
2026-01-20,SU,300.41,muLyr
2026-01-20,MO,319.63,epAqr
2026-01-20,ME,299.64,muLyr
2026-01-20,VE,303.71,muLyr
2026-01-20,MA,297.74,muLyr
2026-01-20,JU,108.76,muGem
2026-01-20,SA,357.58,alPeg
2026-01-20,UR,57.55,ta-6Eri
2026-01-20,NE,359.85,alPeg
2026-01-20,PL,303.33,muLyr
2026-01-20,NN,341.14,alAqr
2026-01-20,SN,161.14,chUMa
2026-01-20,CE,11.88,psPeg
2026-01-20,CH,22.75,psPeg
2026-01-20,JN,277.86,ga-2Sgr
2026-01-20,PA,328.54,gaEqu
2026-01-20,PH,281.46,muLyr
2026-01-20,VS,304.53,beCap
2026-01-21,SU,301.43,muLyr
2026-01-21,MO,332.54,gaEqu
2026-01-21,ME,301.31,muLyr
2026-01-21,VE,304.96,beCap
2026-01-21,MA,298.51,muLyr
2026-01-21,JU,108.63,muGem
2026-01-21,SA,357.66,alPeg
2026-01-21,UR,57.54,ta-6Eri
2026-01-21,NE,359.87,alPeg
2026-01-21,PL,303.36,muLyr
2026-01-21,NN,341.09,alAqr
2026-01-21,SN,161.09,chUMa
2026-01-21,CE,12.17,psPeg
2026-01-21,CH,22.76,psPeg
2026-01-21,JN,278.21,ga-2Sgr
2026-01-21,PA,328.86,gaEqu
2026-01-21,PH,281.49,muLyr
2026-01-21,VS,305.05,beCap
2026-01-22,SU,302.45,muLyr
2026-01-22,MO,345.63,alAqr
2026-01-22,ME,303,muLyr
2026-01-22,VE,306.22,beCap
2026-01-22,MA,299.29,muLyr
2026-01-22,JU,108.5,muGem
2026-01-22,SA,357.75,alPeg
2026-01-22,UR,57.53,ta-6Eri
2026-01-22,NE,359.9,alPeg
2026-01-22,PL,303.39,muLyr
2026-01-22,NN,341.03,alAqr
2026-01-22,SN,161.03,chUMa
2026-01-22,CE,12.45,psPeg
2026-01-22,CH,22.78,psPeg
2026-01-22,JN,278.57,ga-2Sgr
2026-01-22,PA,329.18,gaEqu
2026-01-22,PH,281.53,muLyr
2026-01-22,VS,305.58,beCap
2026-01-23,SU,303.47,muLyr
2026-01-23,MO,208.93,alVir
2026-01-23,ME,304.69,beCap
2026-01-23,VE,307.48,beCap
2026-01-23,MA,300.07,muLyr
2026-01-23,JU,108.38,muGem
2026-01-23,SA,357.84,alPeg
2026-01-23,UR,57.52,ta-6Eri
2026-01-23,NE,359.92,alPeg
2026-01-23,PL,303.42,muLyr
2026-01-23,NN,340.98,alAqr
2026-01-23,SN,160.98,chUMa
2026-01-23,CE,12.74,psPeg
2026-01-23,CH,22.8,psPeg
