PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m
LTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:18:11.798618Z,24,0.614,0.495,0.442,0.433,0.122,0.091,0.466,0.386,0.28,0.333,0.227,0.193
LTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:02:22.464511Z,24,0.571,0.522,0.567,0.533,0.111,0.084,0.459,0.4,0.417,0.3,0.123,0.12
LTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:09:58.929131Z,23,0.539,0.572,0.508,0.5,0.131,0.111,0.446,0.463,0.444,0.533,0.164,0.095
LTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:29:57.803445Z,23,0.636,0.571,0.556,0.5,0.078,0.062,0.401,0.351,0.36,0.333,0.122,0.031
LTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:21:41.540852Z,22,0.616,0.561,0.442,0.4,0.188,0.211,0.435,0.362,0.377,0.367,0.078,0.027
LTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:06:05.836514Z,22,0.619,0.602,0.637,0.467,0.151,0.18,0.396,0.449,0.44,0.3,0.2,0.141
LTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:14:11.689686Z,21,0.653,0.605,0.524,0.467,0.121,0.151,0.482,0.449,0.458,0.367,0.121,0.092
LTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:30:58.142241Z,21,0.555,0.461,0.409,0.333,0.131,0.118,0.495,0.396,0.311,0.3,0.122,0.148
ZEC-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T10:19:31.111555Z,18,0.646,0.559,0.605,0.5,0.109,0.132,0.565,0.507,0.51,0.633,0.104,0.123
ZEC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:06:30.824129Z,18,0.646,0.569,0.67,0.567,0.143,0.204,0.466,0.494,0.608,0.7,0.187,0.217
ZEC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:51:41.880164Z,18,0.625,0.539,0.525,0.567,0.12,0.048,0.455,0.392,0.422,0.167,0.193,0.26
ZEC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:00:24.066395Z,18,0.679,0.482,0.439,0.233,0.087,0.219,0.499,0.384,0.409,0.367,0.114,0.061
ZEC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:43:46.751777Z,18,0.62,0.659,0.722,0.767,0.094,0.118,0.473,0.452,0.394,0.433,0.144,0.107
ZEC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:22:48.482980Z,17,0.565,0.466,0.371,0.367,0.101,0.164,0.227,0.17,0.117,0.233,0.134,0.149
ZEC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:50:42.216167Z,17,0.592,0.472,0.508,0.5,0.134,0.063,0.574,0.525,0.57,0.367,0.166,0.219
ZEC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:09:34.052335Z,17,0.538,0.538,0.538,0.462,0.109,0.109,0,0,0,0,0,0
ZEC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:03:06.810114Z,17,0.603,0.551,0.559,0.667,0.112,0.109,0.456,0.451,0.492,0.533,0.091,0.083
ZEC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:43:48.866100Z,17,0.663,0.463,0.461,0.567,0.219,0.106,0.461,0.561,0.592,0.7,0.116,0.12
ZEC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:15:15.525141Z,17,0.635,0.494,0.524,0.467,0.137,0.077,0.432,0.242,0.262,0.267,0.251,0.036
ZEC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:59:40.620472Z,17,0.557,0.48,0.47,0.464,0.114,0.018,0.493,0.545,0.702,0.643,0.198,0.279
ZEC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:03:45.773680Z,17,0.576,0.495,0.509,0.567,0.091,0.063,0.416,0.482,0.606,0.567,0.289,0.219
ZEC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:12:00.075608Z,17,0.597,0.417,0.442,0.433,0.171,0.045,0.418,0.296,0.378,0.433,0.211,0.152
ZEC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:07:12.349819Z,16,0.652,0.527,0.54,0.467,0.104,0.077,0.472,0.406,0.476,0.533,0.173,0.134
ZEC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T10:12:57.049864Z,16,0.651,0.559,0.672,0.667,0.17,0.196,0.396,0.375,0.38,0.533,0.166,0.154
ZEC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:28:47.517212Z,16,0.658,0.528,0.558,0.6,0.157,0.067,0.489,0.451,0.36,0.333,0.137,0.16
ZEC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:45:53.185631Z,16,0.603,0.494,0.524,0.5,0.103,0.058,0.422,0.462,0.493,0.567,0.236,0.091
ZEC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:43:35.715911Z,16,0.668,0.438,0.391,0.233,0.118,0.178,0.478,0.342,0.296,0.367,0.18,0.106
ZEC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:38:57.475166Z,16,0.692,0.692,0.692,0.692,,,0,0,0,0,,
ZEC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:31:22.776595Z,16,0.554,0.441,0.444,0.533,0.15,0.089,0.485,0.52,0.413,0.6,0.249,0.263
ZEC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:42:58.590145Z,16,0.624,0.427,0.491,0.433,0.183,0.124,0.413,0.266,0.232,0.367,0.197,0.147
ZEC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:58:01.982479Z,16,0.651,0.493,0.523,0.433,0.117,0.104,0.451,0.332,0.297,0.433,0.196,0.148
ZEC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:11:14.726279Z,16,0.63,0.484,0.459,0.433,0.113,0.05,0.461,0.209,0.264,0.367,0.273,0.14
ZEC-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:53:44.406898Z,15,0.56,0.485,0.477,0.567,0.111,0.091,0.532,0.406,0.409,0.367,0.125,0.043
ZEC-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:10:27.905673Z,15,0.549,0.491,0.461,0.567,0.122,0.118,0.498,0.319,0.393,0.367,0.198,0.13
ZEC-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T11:05:48.378644Z,15,0.684,0.494,0.525,0.533,0.17,0.053,0.495,0.508,0.528,0.733,0.141,0.208
ZEC-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:06:08.324609Z,15,0.46,0.407,0.444,0.5,0.095,0.085,0.54,0.625,0.654,0.792,0.142,0.147
ZEC-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:04:35.372149Z,15,0.641,0.495,0.425,0.367,0.133,0.134,0.46,0.418,0.394,0.433,0.097,0.057
ZEC-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:05:23.750915Z,15,0.646,0.482,0.457,0.333,0.104,0.131,0.444,0.516,0.59,0.6,0.121,0.129
ZEC-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:13:51.266700Z,15,0.693,0.664,0.68,0.567,0.1,0.116,0.499,0.384,0.409,0.3,0.103,0.117
ZEC-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:07:59.115722Z,15,0.688,0.528,0.558,0.6,0.154,0.067,0.454,0.451,0.459,0.467,0.065,0.017
ZEC-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:00:42.371185Z,15,0.554,0.508,0.512,0.583,0.104,0.072,0.379,0.393,0.39,0.5,0.082,0.11
ZEC-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:11:37.768921Z,15,0.685,0.627,0.59,0.567,0.092,0.068,0.483,0.416,0.458,0.367,0.084,0.116
ZEC-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T21:18:55.009305Z,14,0.68,0.506,0.493,0.433,0.131,0.064,0.482,0.351,0.443,0.3,0.205,0.214
ZEC-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:42:08.835252Z,13,0.663,0.518,0.494,0.6,0.197,0.115,0.472,0.351,0.426,0.4,0.148,0.133
ZEC-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T11:04:35.606713Z,13,0.668,0.572,0.508,0.467,0.125,0.118,0.488,0.383,0.408,0.267,0.088,0.147
ZEC-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:53:17.507539Z,13,0.592,0.495,0.492,0.533,0.095,0.041,0.477,0.394,0.458,0.4,0.123,0.125
ZEC-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:48:56.549790Z,13,0.624,0.505,0.541,0.567,0.138,0.067,0.347,0.319,0.378,0.433,0.102,0.117
ZEC-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:12:30.339836Z,13,0.658,0.582,0.54,0.5,0.108,0.083,0.565,0.462,0.41,0.433,0.115,0.093
ZEC-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:15:08.818142Z,13,0.635,0.505,0.525,0.533,0.125,0.035,0.412,0.361,0.358,0.2,0.174,0.158
ZEC-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T21:09:22.011218Z,13,0.598,0.539,0.558,0.6,0.132,0.054,0.483,0.527,0.557,0.533,0.127,0.057
ZEC-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:56:51.617185Z,12,0.521,0.408,0.411,0.5,0.14,0.089,0.451,0.33,0.379,0.5,0.227,0.147
ZEC-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T11:38:02.471855Z,12,0.609,0.494,0.524,0.5,0.12,0.058,0.441,0.289,0.199,0.367,0.248,0.228
ZEC-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T14:50:08.378002Z,12,0.641,0.492,0.539,0.4,0.131,0.16,0.408,0.309,0.247,0.333,0.204,0.138
ZEC-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T16:33:46.906257Z,12,0.677,0.571,0.524,0.467,0.085,0.1,0.583,0.395,0.259,0.067,0.11,0.304
ZEC-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T18:14:39.830687Z,12,0.614,0.406,0.443,0.467,0.203,0.068,0.444,0.418,0.443,0.467,0.157,0.05
ZEC-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T19:51:05.607197Z,12,0.641,0.417,0.375,0.267,0.128,0.13,0.503,0.361,0.408,0.267,0.207,0.163
ZEC-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T22:28:32.861861Z,12,0.696,0.539,0.492,0.5,0.129,0.082,0.548,0.526,0.589,0.5,0.102,0.14
ZEC-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T17:08:25.270036Z,11,0.668,0.482,0.489,0.333,0.116,0.156,0.532,0.296,0.227,0.067,0.141,0.2
ZEC-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T20:51:43.891054Z,11,0.642,0.529,0.443,0.467,0.127,0.15,0.57,0.492,0.539,0.4,0.098,0.16
ZEC-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T10:20:46.211181Z,10,0.668,0.537,0.523,0.4,0.098,0.125,0.488,0.439,0.458,0.4,0.109,0.067
ZEC-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T12:58:13.831418Z,10,0.636,0.428,0.359,0.267,0.118,0.151,0.531,0.394,0.391,0.267,0.174,0.125
ZEC-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T16:21:40.286505Z,10,0.624,0.461,0.475,0.467,0.15,0.026,0.51,0.428,0.442,0.4,0.134,0.048
ZEC-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T18:30:26.350797Z,10,0.667,0.417,0.392,0.3,0.168,0.102,0.499,0.34,0.293,0.167,0.116,0.15
ZEC-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T20:19:31.075415Z,10,0.674,0.373,0.326,0.233,0.189,0.123,0.504,0.36,0.39,0.167,0.124,0.229
ZEC-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:54:24.998651Z,10,0.722,0.461,0.458,0.367,0.177,0.091,0.487,0.317,0.392,0.3,0.2,0.159
ZEC-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T09:37:33.119511Z,9,0.673,0.521,0.548,0.483,0.144,0.08,0.582,0.376,0.281,0.207,0.117,0.181
ZEC-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T11:10:20.264317Z,9,0.669,0.55,0.491,0.467,0.106,0.104,0.498,0.252,0.261,0.2,0.218,0.063
ZEC-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T12:59:10.117715Z,9,0.707,0.472,0.408,0.3,0.138,0.155,0.471,0.285,0.245,0.167,0.166,0.105
ZEC-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T14:57:08.744791Z,9,0.684,0.471,0.44,0.3,0.123,0.15,0.581,0.482,0.406,0.167,0.122,0.273
ZEC-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:38:09.486549Z,9,0.646,0.505,0.591,0.633,0.182,0.155,0.499,0.495,0.56,0.7,0.097,0.179
ZEC-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T17:09:00.385978Z,9,0.701,0.626,0.639,0.6,0.099,0.045,0.444,0.352,0.412,0.533,0.192,0.159
ZEC-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:58:08.036078Z,9,0.652,0.395,0.409,0.333,0.19,0.079,0.461,0.362,0.343,0.267,0.15,0.083
ZEC-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:56:43.627303Z,9,0.69,0.539,0.476,0.5,0.154,0.113,0.597,0.57,0.605,0.5,0.097,0.121
ZEC-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:49:48.439566Z,8,0.64,0.449,0.523,0.433,0.191,0.157,0.471,0.372,0.425,0.367,0.172,0.109
ZEC-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T14:42:37.838305Z,8,0.625,0.473,0.442,0.433,0.118,0.053,0.619,0.591,0.569,0.3,0.174,0.272
ZEC-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T16:39:09.192762Z,8,0.69,0.582,0.589,0.533,0.1,0.057,0.531,0.394,0.425,0.333,0.125,0.106
ZEC-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T18:37:42.056623Z,8,0.635,0.494,0.508,0.467,0.153,0.047,0.499,0.373,0.376,0.333,0.141,0.043
ZEC-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T20:12:41.010896Z,8,0.642,0.473,0.41,0.4,0.129,0.11,0.483,0.331,0.246,0.267,0.201,0.148
ZEC-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T22:29:58.549113Z,8,0.679,0.483,0.475,0.433,0.148,0.044,0.554,0.604,0.606,0.567,0.08,0.039
ZEC-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T09:43:34.509613Z,7,0.684,0.515,0.505,0.333,0.098,0.173,0.505,0.461,0.509,0.533,0.104,0.086
ZEC-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T12:02:47.090406Z,7,0.63,0.528,0.525,0.567,0.114,0.042,0.44,0.428,0.492,0.5,0.094,0.111
ZEC-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:55:01.416888Z,7,0.641,0.515,0.523,0.433,0.108,0.091,0.516,0.461,0.459,0.433,0.071,0.026
ZEC-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T16:01:21.103141Z,7,0.614,0.495,0.525,0.567,0.138,0.067,0.37,0.397,0.362,0.433,0.1,0.094
ZEC-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:43:52.140393Z,7,0.728,0.56,0.54,0.5,0.125,0.053,0.439,0.286,0.279,0.3,0.166,0.024
ZEC-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:42:36.923264Z,7,0.663,0.495,0.459,0.433,0.162,0.067,0.429,0.373,0.36,0.3,0.11,0.064
ZEC-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:53:59.163681Z,7,0.663,0.395,0.375,0.267,0.162,0.114,0.352,0.297,0.312,0.333,0.112,0.034
ZEC-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T09:02:14.882613Z,6,0.636,0.473,0.442,0.433,0.116,0.053,0.466,0.505,0.574,0.567,0.125,0.12
ZEC-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:39:52.689800Z,6,0.691,0.616,0.608,0.667,0.101,0.061,0.468,0.474,0.411,0.467,0.111,0.123
ZEC-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T22:15:48.938004Z,6,0.63,0.452,0.411,0.467,0.167,0.09,0.505,0.484,0.475,0.467,0.1,0.017
ZEC-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:49:48.227545Z,6,0.625,0.55,0.525,0.567,0.094,0.06,0.457,0.518,0.561,0.767,0.088,0.219
ZEC-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T14:33:51.631583Z,6,0.63,0.495,0.442,0.433,0.14,0.091,0.484,0.418,0.444,0.5,0.118,0.072
ZEC-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:49:39.197303Z,6,0.613,0.473,0.492,0.533,0.147,0.053,0.435,0.353,0.296,0.333,0.141,0.106
ZEC-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T17:37:25.611849Z,6,0.613,0.395,0.425,0.367,0.18,0.079,0.488,0.495,0.525,0.567,0.127,0.067
ZEC-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T19:15:39.901783Z,6,0.674,0.561,0.524,0.5,0.09,0.067,0.484,0.418,0.393,0.367,0.148,0.05
ZEC-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T20:40:21.093917Z,6,0.723,0.593,0.606,0.567,0.102,0.045,0.478,0.45,0.441,0.367,0.065,0.076
ZEC-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T09:09:33.926407Z,5,0.635,0.451,0.41,0.433,0.163,0.075,0.488,0.417,0.476,0.5,0.113,0.104
ZEC-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:46:08.622277Z,5,0.641,0.461,0.509,0.533,0.205,0.086,0.538,0.516,0.508,0.467,0.11,0.043
ZEC-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:58:45.617194Z,5,0.679,0.571,0.54,0.5,0.104,0.067,0.467,0.474,0.511,0.7,0.147,0.199
ZEC-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T13:23:22.498142Z,5,0.625,0.506,0.509,0.533,0.116,0.025,0.532,0.45,0.442,0.4,0.105,0.044
ZEC-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:49:46.812904Z,5,0.593,0.474,0.461,0.6,0.164,0.14,0.433,0.44,0.56,0.733,0.175,0.271
ZEC-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T18:00:20.791468Z,5,0.581,0.44,0.41,0.4,0.135,0.053,0.466,0.34,0.376,0.333,0.122,0.077
ZEC-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T20:54:21.892343Z,5,0.673,0.45,0.425,0.367,0.154,0.073,0.441,0.419,0.395,0.5,0.081,0.113
ZEC-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-28T07:33:26.863946Z,4,0.656,0.428,0.525,0.533,0.246,0.168,0.456,0.44,0.427,0.467,0.082,0.046
ZEC-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T10:56:46.993334Z,4,0.646,0.505,0.507,0.433,0.087,0.074,0.532,0.428,0.475,0.433,0.144,0.092
ZEC-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T13:55:25.746083Z,4,0.645,0.527,0.574,0.567,0.133,0.081,0.38,0.297,0.312,0.367,0.098,0.06
ZEC-USD-predict-ensamble-gakknn-MIH.csv,2020-11-28T19:55:27.327659Z,4,0.603,0.396,0.395,0.467,0.21,0.072,0.533,0.605,0.591,0.667,0.075,0.079
ZEC-USD-predict-ensamble-gakknn-MIHA.csv,2020-11-28T21:27:27.909157Z,4,0.624,0.461,0.492,0.5,0.169,0.054,0.532,0.518,0.526,0.633,0.11,0.108
ZEC-USD-predict-ensamble-gakknn-MIHB.csv,2020-11-28T22:58:52.938711Z,4,0.656,0.395,0.426,0.4,0.21,0.059,0.521,0.516,0.491,0.467,0.123,0.05
ZEC-USD-predict-ensamble-gakknn-MIHC.csv,2020-11-29T08:54:21.577595Z,3,0.646,0.461,0.458,0.4,0.151,0.058,0.456,0.428,0.459,0.467,0.068,0.054
ZEC-USD-predict-ensamble-gakknn-MIHD.csv,2020-11-29T10:38:28.317958Z,3,0.653,0.529,0.493,0.567,0.143,0.096,0.462,0.45,0.459,0.433,0.048,0.029
ZEC-USD-predict-ensamble-gakknn-MIHDA.csv,2020-11-29T12:02:58.438236Z,3,0.625,0.484,0.443,0.467,0.135,0.075,0.424,0.495,0.509,0.533,0.082,0.035
ZEC-USD-predict-ensamble-gakknn-MIHDB.csv,2020-11-29T13:53:57.616637Z,3,0.603,0.429,0.427,0.5,0.174,0.073,0.555,0.595,0.592,0.7,0.091,0.108
ZEC-USD-predict-ensamble-gakknn-MIHDC.csv,2020-11-29T16:02:00.710625Z,3,0.652,0.582,0.64,0.667,0.111,0.104,0.473,0.42,0.346,0.467,0.188,0.175
ZEC-USD-predict-ensamble-gakknn-MIHDD.csv,2020-11-29T17:19:11.901793Z,3,0.592,0.562,0.592,0.733,0.106,0.151,0.468,0.485,0.494,0.6,0.063,0.108
ZEC-USD-predict-ensamble-gakknn-MIHE.csv,2020-11-29T18:40:43.896522Z,3,0.613,0.572,0.624,0.7,0.117,0.118,0.434,0.449,0.524,0.5,0.096,0.132
ZEC-USD-predict-ensamble-gakknn-MIHF.csv,2020-11-29T20:03:18.851460Z,3,0.685,0.539,0.525,0.533,0.13,0.026,0.363,0.307,0.327,0.267,0.086,0.07
ZEC-USD-predict-ensamble-gakknn-NA.csv,2020-11-29T22:43:29.914475Z,3,0.615,0.495,0.41,0.4,0.148,0.149,0.391,0.262,0.276,0.133,0.081,0.145
ZEC-USD-predict-ensamble-gakknn-NAA.csv,2020-11-30T09:18:23.689826Z,2,0.533,0.433,0.283,0.3,0.158,0.26,0.465,0.378,0.417,0.3,0.123,0.135
ZEC-USD-predict-ensamble-gakknn-NAB.csv,2020-11-30T10:44:48.134888Z,2,0.582,0.539,0.508,0.5,0.104,0.054,0.477,0.394,0.407,0.233,0.104,0.175
ZEC-USD-predict-ensamble-gakknn-NAC.csv,2020-11-30T12:12:50.497164Z,2,0.549,0.527,0.54,0.5,0.063,0.047,0.433,0.251,0.277,0.167,0.178,0.119
ZEC-USD-predict-ensamble-gakknn-NAD.csv,2020-11-30T12:55:06.606099Z,2,0.609,0.538,0.474,0.4,0.068,0.134,0.436,0.524,0.603,0.4,0.238,0.245
ZEC-USD-predict-ensamble-gakknn-NAE.csv,2020-11-30T14:58:35.821739Z,2,0.571,0.429,0.41,0.433,0.148,0.04,0.487,0.348,0.373,0.1,0.192,0.276
ZEC-USD-predict-ensamble-gakknn-NAF.csv,2020-11-30T15:34:20.785300Z,2,0.597,0.537,0.573,0.5,0.115,0.095,0.547,0.527,0.507,0.433,0.142,0.081
ZEC-USD-predict-ensamble-gakknn-NAG.csv,2020-11-30T18:32:36.986185Z,2,0.593,0.528,0.526,0.6,0.123,0.074,0.53,0.426,0.489,0.333,0.171,0.19
ZEC-USD-predict-ensamble-gakknn-NAGA.csv,2020-11-30T20:36:35.924978Z,2,0.603,0.506,0.475,0.467,0.079,0.053,0.347,0.407,0.444,0.533,0.155,0.11
ZEC-USD-predict-ensamble-gakknn-NAH.csv,2020-11-30T23:00:22.667349Z,2,0.577,0.484,0.459,0.467,0.092,0.043,0.417,0.407,0.46,0.533,0.146,0.118
ZEC-USD-predict-ensamble-gakknn-NAHA.csv,2020-12-01T12:59:49.197210Z,1,0.598,0.473,0.476,0.5,0.128,0.025,0.503,0.459,0.538,0.367,0.165,0.22
ZEC-USD-predict-ensamble-gakknn-NB.csv,2020-12-01T13:41:27.265443Z,1,0.56,0.528,0.525,0.567,0.065,0.042,0.411,0.252,0.295,0.3,0.164,0.074
ZEC-USD-predict-ensamble-gakknn-NBA.csv,2020-12-01T15:21:05.183813Z,1,0.62,0.561,0.525,0.533,0.101,0.063,0.384,0.396,0.46,0.533,0.162,0.134
ZEC-USD-predict-ensamble-gakknn-NBB.csv,2020-12-01T15:28:20.703041Z,1,0.631,0.55,0.491,0.467,0.093,0.104,0.428,0.274,0.228,0.133,0.19,0.124
ZEC-USD-predict-ensamble-gakknn-NBC.csv,2020-12-01T16:59:30.251309Z,1,0.588,0.484,0.376,0.3,0.117,0.202,0.45,0.318,0.277,0.167,0.124,0.131
ZEC-USD-predict-ensamble-gakknn-NBCA.csv,2020-12-01T17:15:40.974665Z,1,0.576,0.495,0.509,0.533,0.091,0.035,0.418,0.461,0.442,0.4,0.11,0.054
ZEC-USD-predict-ensamble-gakknn-NC.csv,2020-12-01T20:04:14.892126Z,1,0.554,0.456,0.433,0.367,0.141,0.077,0.428,0.456,0.45,0.433,0.082,0.019
ZEC-USD-predict-ensamble-gakknn-NCA.csv,2020-12-01T20:18:25.168633Z,1,0.549,0.505,0.508,0.5,0.123,0.009,0.456,0.408,0.378,0.433,0.118,0.075
ZEC-USD-predict-ensamble-gakknn-NCB.csv,2020-12-01T21:55:41.392723Z,1,0.626,0.539,0.492,0.533,0.127,0.091,0.391,0.286,0.262,0.267,0.105,0.041
ZEC-USD-predict-ensamble-gakknn-NCC.csv,2020-12-01T21:54:57.520918Z,1,0.571,0.495,0.509,0.533,0.13,0.035,0.488,0.418,0.41,0.4,0.123,0.017
ZEC-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:42:34.034932Z,33,0.56,0.482,0.457,0.333,0.073,0.131,0.358,0.294,0.291,0.067,0.116,0.225
ZEC-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:12:38.428761Z,34,0.561,0.505,0.424,0.267,0.161,0.211,0.433,0.426,0.489,0.333,0.146,0.19
ZEC-USD-predict-glmLDD-ensamble.csv,2020-11-03T17:22:39.375578Z,29,0.572,0.516,0.441,0.333,0.126,0.169,0.346,0.305,0.374,0.2,0.143,0.211
ZEC-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:24:18.650044Z,28,0.565,0.461,0.441,0.333,0.095,0.113,0.276,0.228,0.275,0.067,0.132,0.224
ZEC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:28:09.400209Z,31,0.603,0.558,0.587,0.4,0.137,0.194,0.37,0.328,0.326,0.2,0.113,0.126
ZEC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:39:53.503586Z,29,0.603,0.571,0.539,0.433,0.088,0.119,0.369,0.253,0.213,0.233,0.106,0.072
ZEC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:28:57.029635Z,29,0.62,0.56,0.507,0.433,0.045,0.118,0.505,0.416,0.408,0.3,0.069,0.109
ZEC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:55:36.869544Z,29,0.57,0.573,0.542,0.633,0.108,0.105,0.434,0.494,0.575,0.633,0.111,0.151
ZEC-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:32:15.963143Z,28,0.603,0.514,0.488,0.267,0.11,0.226,0.477,0.307,0.327,0.267,0.132,0.07
