PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,PVal6m,PVal3m,PVal2m,PVal1m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
BAT-USD-predict-ensamble-gakknn-VDIBCFE.csv,BAT-USD,2021-06-24T20:10:12.407055Z,12,0.467,0.439,0.459,0.433,0.107,0.042,0.036,0.917,0.969,0.965,0.951,0.521,0.452,0.394,0.433,0.141,0.107,0.056,0.422330522592324
BAT-USD-predict-ensamble-gakknn-SB.csv,BAT-USD,2021-06-22T19:33:12.383005Z,14,0.527,0.462,0.427,0.467,0.079,0.073,0.056,0.653,0.909,0.91,0.82,0.462,0.385,0.395,0.467,0.106,0.074,0.102,0.420918746263681
BAT-USD-predict-ensamble-gakknn-PABC.csv,BAT-USD,2021-06-24T20:10:12.335905Z,12,0.479,0.459,0.454,0.393,0.062,0.062,0.087,0.933,0.96,0.95,1,0.48,0.435,0.336,0.286,0.146,0.179,0.072,0.420511341791619
BAT-USD-predict-ensamble-gakknn-VACGBFCL.csv,BAT-USD,2021-06-24T20:06:07.547836Z,12,0.532,0.462,0.427,0.467,0.118,0.073,0.056,0.701,0.776,0.95,0.952,0.541,0.472,0.458,0.4,0.116,0.063,0.082,0.418398202530829
BAT-USD-predict-ensamble-gakknn-SAA.csv,BAT-USD,2021-06-24T20:06:07.249326Z,12,0.514,0.515,0.473,0.333,0.106,0.158,0.198,0.636,0.573,0.644,0.992,0.468,0.505,0.541,0.533,0.158,0.063,0.011,0.417385142305196
BAT-USD-predict-ensamble-gakknn-UADAC.csv,BAT-USD,2021-06-24T20:06:07.318374Z,12,0.506,0.472,0.458,0.367,0.05,0.094,0.128,0.769,0.841,0.907,0.992,0.528,0.527,0.523,0.433,0.069,0.09,0.127,0.414912378164236
BAT-USD-predict-ensamble-gakknn-PABF.csv,BAT-USD,2021-06-24T20:10:12.352181Z,12,0.43,0.434,0.468,0.517,0.067,0.076,0.069,0.932,0.945,0.928,0.908,0.463,0.487,0.464,0.379,0.077,0.094,0.12,0.414515381530543
BAT-USD-predict-ensamble-gakknn-VAA.csv,BAT-USD,2021-06-24T20:06:07.379522Z,12,0.485,0.428,0.425,0.333,0.069,0.092,0.129,0.808,0.869,0.853,0.999,0.497,0.439,0.426,0.4,0.102,0.035,0.036,0.414012696212943
BAT-USD-predict-ensamble-gakknn-SAGA.csv,BAT-USD,2021-06-24T20:06:07.283096Z,12,0.53,0.461,0.458,0.4,0.095,0.058,0.082,0.652,0.917,0.925,0.95,0.462,0.429,0.427,0.467,0.048,0.04,0.056,0.413318513989138
BAT-USD-predict-ensamble-gakknn-VDD.csv,BAT-USD,2021-06-24T20:06:07.701500Z,12,0.467,0.461,0.475,0.467,0.063,0.026,0.012,0.762,0.905,0.908,1,0.543,0.427,0.374,0.2,0.039,0.197,0.246,0.41202985926716
BAT-USD-predict-ensamble-gakknn-VACGBFCJ.csv,BAT-USD,2021-06-24T20:06:07.529996Z,12,0.493,0.649,0.623,0.633,0.133,0.046,0.014,0.833,0.539,0.784,0.581,0.364,0.353,0.296,0.367,0.09,0.121,0.1,0.408934915907865
BAT-USD-predict-ensamble-gakknn-VFH.csv,BAT-USD,2021-06-24T20:06:07.834561Z,12,0.438,0.517,0.509,0.533,0.109,0.029,0.035,0.929,0.855,0.927,0.957,0.43,0.44,0.376,0.333,0.104,0.118,0.061,0.407536715037758
BAT-USD-predict-ensamble-gakknn-VACGA.csv,BAT-USD,2021-06-24T20:06:07.424455Z,12,0.557,0.55,0.559,0.633,0.068,0.076,0.106,0.833,0.725,0.595,0.293,0.622,0.518,0.426,0.433,0.115,0.158,0.01,0.406911917190769
BAT-USD-predict-ensamble-gakknn-VACGF.csv,BAT-USD,2021-06-24T20:06:07.599049Z,12,0.447,0.428,0.476,0.5,0.11,0.086,0.034,0.784,0.939,0.91,0.822,0.456,0.396,0.378,0.433,0.095,0.064,0.078,0.406672617875528
BAT-USD-predict-ensamble-gakknn-VDIDCC.csv,BAT-USD,2021-06-24T20:10:12.438522Z,12,0.533,0.46,0.474,0.367,0.084,0.109,0.151,0.529,0.758,0.647,0.999,0.456,0.516,0.575,0.633,0.067,0.117,0.083,0.40293764515598
BAT-USD-predict-ensamble-gakknn-VDIBCFC.csv,BAT-USD,2021-06-24T20:10:12.398760Z,12,0.471,0.504,0.522,0.367,0.112,0.159,0.22,0.79,0.694,0.591,1,0.45,0.362,0.326,0.233,0.04,0.112,0.132,0.402548320915668
BAT-USD-predict-ensamble-gakknn-VACGBFCG.csv,BAT-USD,2021-06-24T20:06:07.509334Z,12,0.535,0.449,0.457,0.333,0.099,0.124,0.175,0.594,0.729,0.644,0.992,0.533,0.528,0.525,0.533,0.063,0.01,0.012,0.402339488640953
BAT-USD-predict-ensamble-gakknn-VDIDC.csv,BAT-USD,2021-06-24T20:10:12.427386Z,12,0.451,0.474,0.411,0.467,0.122,0.123,0.079,0.805,0.948,0.964,0.952,0.539,0.528,0.442,0.4,0.083,0.155,0.059,0.401873244107583
BAT-USD-predict-ensamble-gakknn-VDH.csv,BAT-USD,2021-06-24T20:06:07.720573Z,12,0.459,0.527,0.574,0.6,0.079,0.085,0.036,0.936,0.66,0.501,0.293,0.393,0.451,0.476,0.533,0.139,0.072,0.081,0.398062161745434
BAT-USD-predict-ensamble-gakknn-VFF.csv,BAT-USD,2021-06-24T20:06:07.826408Z,12,0.487,0.461,0.458,0.4,0.069,0.058,0.082,0.859,0.893,0.849,0.992,0.457,0.406,0.426,0.4,0.157,0.043,0.036,0.397928302586359
BAT-USD-predict-ensamble-gakknn-VDIBCC.csv,BAT-USD,2021-06-24T20:06:07.745028Z,12,0.471,0.472,0.442,0.4,0.094,0.067,0.059,0.738,0.759,0.924,0.95,0.461,0.462,0.443,0.467,0.072,0.041,0.033,0.397861198409337
BAT-USD-predict-ensamble-gakknn-SAB.csv,BAT-USD,2021-06-24T20:06:07.252793Z,12,0.444,0.476,0.514,0.48,0.1,0.074,0.048,0.816,0.809,0.715,0.999,0.564,0.626,0.622,0.76,0.124,0.138,0.195,0.397243736496536
BAT-USD-predict-ensamble-gakknn-VACGC.csv,BAT-USD,2021-06-24T20:06:07.572667Z,12,0.51,0.418,0.426,0.433,0.111,0.017,0.01,0.787,0.929,0.944,0.992,0.541,0.45,0.425,0.367,0.102,0.073,0.083,0.396015671569169
BAT-USD-predict-ensamble-gakknn-SBC.csv,BAT-USD,2021-06-26T20:12:16.053498Z,10,0.5,0.441,0.377,0.4,0.137,0.112,0.032,0.796,0.885,0.97,0.95,0.529,0.561,0.541,0.533,0.158,0.035,0.011,0.394200384798499
BAT-USD-predict-ensamble-gakknn-VE.csv,BAT-USD,2021-06-24T20:06:07.766130Z,12,0.496,0.416,0.425,0.333,0.078,0.093,0.129,0.813,0.85,0.786,0.999,0.52,0.516,0.558,0.6,0.133,0.083,0.059,0.393419574673391
BAT-USD-predict-ensamble-gakknn-VAC.csv,BAT-USD,2021-06-24T20:06:07.388304Z,12,0.53,0.506,0.476,0.5,0.084,0.058,0.034,0.854,0.906,0.859,0.822,0.586,0.562,0.442,0.433,0.156,0.207,0.013,0.392715921943927
BAT-USD-predict-ensamble-gakknn-VDIBCFF.csv,BAT-USD,2021-06-24T20:10:12.411004Z,12,0.507,0.495,0.492,0.5,0.108,0.009,0.011,0.776,0.827,0.885,0.954,0.583,0.461,0.458,0.367,0.131,0.091,0.128,0.392445896867421
BAT-USD-predict-ensamble-gakknn-VDIB.csv,BAT-USD,2021-06-24T20:10:12.384019Z,12,0.517,0.483,0.441,0.367,0.032,0.104,0.106,0.808,0.807,0.997,1,0.549,0.648,0.705,0.7,0.142,0.099,0.007,0.391572307392727
BAT-USD-predict-ensamble-gakknn-VDIDA.csv,BAT-USD,2021-06-24T20:10:12.418957Z,12,0.483,0.419,0.412,0.567,0.133,0.155,0.218,0.738,0.942,0.914,0.829,0.437,0.537,0.639,0.633,0.119,0.177,0.008,0.391497515811519
BAT-USD-predict-ensamble-gakknn-VEE.csv,BAT-USD,2021-06-24T20:06:07.788205Z,12,0.477,0.507,0.444,0.5,0.091,0.123,0.08,0.957,0.972,0.997,0.994,0.575,0.714,0.705,0.7,0.151,0.017,0.007,0.387990994503629
BAT-USD-predict-ensamble-gakknn-UADAA.csv,BAT-USD,2021-06-24T20:06:07.306796Z,12,0.475,0.439,0.426,0.4,0.105,0.035,0.036,0.88,0.905,0.907,0.999,0.54,0.428,0.425,0.333,0.101,0.092,0.129,0.386713416021848
BAT-USD-predict-ensamble-gakknn-VACGB.csv,BAT-USD,2021-06-24T20:06:07.428887Z,12,0.5,0.461,0.524,0.5,0.092,0.113,0.034,0.835,0.887,0.832,0.954,0.588,0.451,0.393,0.367,0.098,0.104,0.037,0.385313152466193
BAT-USD-predict-ensamble-gakknn-VA.csv,BAT-USD,2021-06-24T20:06:07.375025Z,12,0.476,0.461,0.458,0.4,0.112,0.058,0.082,0.841,0.992,0.999,0.999,0.447,0.319,0.296,0.333,0.137,0.056,0.053,0.384343329491382
BAT-USD-predict-ensamble-gakknn-UADCC.csv,BAT-USD,2021-06-24T20:06:07.369925Z,12,0.507,0.483,0.508,0.5,0.058,0.044,0.011,0.752,0.797,0.697,0.822,0.592,0.539,0.475,0.433,0.108,0.118,0.059,0.383590265548966
BAT-USD-predict-ensamble-gakknn-PAB.csv,BAT-USD,2021-06-24T20:10:12.322863Z,12,0.485,0.412,0.352,0.414,0.121,0.122,0.087,0.664,0.807,0.996,0.993,0.529,0.497,0.496,0.379,0.064,0.117,0.165,0.38158046561112
BAT-USD-predict-ensamble-gakknn-NAABA.csv,BAT-USD,2021-06-29T16:23:23.587778Z,7,0.528,0.517,0.509,0.533,0.096,0.029,0.035,0.845,0.919,0.887,0.957,0.613,0.638,0.608,0.667,0.153,0.08,0.084,0.378422512404365
BAT-USD-predict-ensamble-gakknn-VDIDE.csv,BAT-USD,2021-06-24T20:10:12.445675Z,12,0.537,0.55,0.492,0.5,0.105,0.101,0.011,0.771,0.711,0.977,0.954,0.612,0.514,0.554,0.367,0.147,0.2,0.265,0.377989848429729
BAT-USD-predict-ensamble-gakknn-VFE.csv,BAT-USD,2021-06-24T20:06:07.822414Z,12,0.479,0.516,0.507,0.433,0.08,0.075,0.104,0.884,0.908,0.909,0.819,0.414,0.353,0.347,0.5,0.123,0.154,0.217,0.377686535269135
BAT-USD-predict-ensamble-gakknn-VGF.csv,BAT-USD,2021-06-24T20:06:07.876591Z,12,0.549,0.539,0.476,0.5,0.111,0.113,0.034,0.779,0.905,0.993,0.994,0.613,0.682,0.673,0.7,0.095,0.032,0.039,0.374252067849837
BAT-USD-predict-ensamble-gakknn-VG.csv,BAT-USD,2021-06-24T20:06:07.846931Z,12,0.482,0.472,0.491,0.467,0.068,0.042,0.035,0.827,0.895,0.853,1,0.406,0.373,0.359,0.267,0.048,0.095,0.131,0.365069819098831
BAT-USD-predict-ensamble-gakknn-VDIBCB.csv,BAT-USD,2021-06-24T20:06:07.740726Z,12,0.505,0.44,0.444,0.5,0.086,0.057,0.08,0.908,0.923,0.885,0.822,0.59,0.561,0.475,0.433,0.175,0.155,0.059,0.364663648458838
BAT-USD-predict-ensamble-gakknn-VED.csv,BAT-USD,2021-06-24T20:06:07.783918Z,12,0.44,0.418,0.411,0.467,0.104,0.057,0.079,0.939,0.997,0.996,0.993,0.44,0.404,0.473,0.333,0.164,0.184,0.198,0.364394768836019
BAT-USD-predict-ensamble-gakknn-UAD.csv,BAT-USD,2021-06-24T20:06:07.301826Z,12,0.538,0.526,0.528,0.538,0.062,0.011,0.014,0.779,0.709,0.578,0.58,0.635,0.541,0.472,0.462,0.128,0.121,0.014,0.364193363422316
BAT-USD-predict-ensamble-gakknn-PC.csv,BAT-USD,2021-06-24T20:10:12.370691Z,12,0.471,0.362,0.344,0.3,0.088,0.054,0.062,0.742,0.964,0.996,0.992,0.495,0.57,0.605,0.5,0.134,0.121,0.148,0.363766179375147
BAT-USD-predict-ensamble-gakknn-VDIDCA.csv,BAT-USD,2021-06-24T20:10:12.430920Z,12,0.457,0.505,0.491,0.467,0.065,0.035,0.035,0.916,0.966,0.995,0.993,0.402,0.319,0.296,0.333,0.115,0.056,0.053,0.362605357932916
BAT-USD-predict-ensamble-gakknn-VACGBG.csv,BAT-USD,2021-06-24T20:06:07.557126Z,12,0.53,0.472,0.441,0.333,0.111,0.12,0.152,0.695,0.71,0.851,0.992,0.57,0.462,0.443,0.467,0.137,0.041,0.033,0.362436257339538
BAT-USD-predict-ensamble-gakknn-VCA.csv,BAT-USD,2021-06-24T20:06:07.657844Z,12,0.479,0.451,0.394,0.4,0.082,0.1,0.009,0.818,0.789,0.97,0.992,0.564,0.55,0.558,0.6,0.132,0.044,0.059,0.35780992775341
BAT-USD-predict-ensamble-gakknn-VEA.csv,BAT-USD,2021-06-24T20:06:07.770296Z,12,0.474,0.363,0.312,0.333,0.099,0.092,0.03,0.757,0.963,0.994,0.992,0.484,0.528,0.509,0.533,0.059,0.042,0.035,0.353270268548411
BAT-USD-predict-ensamble-gakknn-VF.csv,BAT-USD,2021-06-24T20:06:07.792070Z,12,0.561,0.439,0.475,0.433,0.121,0.075,0.059,0.731,0.878,0.819,0.819,0.606,0.56,0.54,0.5,0.089,0.053,0.057,0.352576204401645
BAT-USD-predict-ensamble-gakknn-UADBA.csv,BAT-USD,2021-06-24T20:06:07.328538Z,12,0.482,0.429,0.393,0.367,0.062,0.067,0.037,0.873,0.93,0.944,0.992,0.559,0.506,0.459,0.433,0.079,0.085,0.036,0.351745522821953
BAT-USD-predict-ensamble-gakknn-UADCB.csv,BAT-USD,2021-06-24T20:06:07.361363Z,12,0.525,0.473,0.442,0.433,0.099,0.053,0.013,0.822,0.961,0.95,0.951,0.602,0.571,0.507,0.433,0.108,0.134,0.104,0.349891186045473
BAT-USD-predict-ensamble-gakknn-PAA.csv,BAT-USD,2021-06-24T20:10:12.319358Z,12,0.493,0.441,0.411,0.467,0.098,0.076,0.079,0.755,0.843,0.91,0.82,0.593,0.559,0.572,0.467,0.088,0.108,0.149,0.346926692874193
BAT-USD-predict-ensamble-gakknn-VFA.csv,BAT-USD,2021-06-24T20:06:07.796051Z,12,0.48,0.428,0.492,0.5,0.111,0.111,0.011,0.918,0.993,0.989,1,0.38,0.396,0.294,0.233,0.111,0.187,0.086,0.33809561771137
BAT-USD-predict-ensamble-gakknn-UAA.csv,BAT-USD,2021-06-24T20:06:07.289373Z,12,0.462,0.473,0.426,0.4,0.098,0.085,0.036,0.823,0.786,0.964,0.95,0.407,0.462,0.427,0.467,0.075,0.073,0.056,0.337162199862834
BAT-USD-predict-ensamble-gakknn-PABB.csv,BAT-USD,2021-06-24T20:10:12.332498Z,12,0.528,0.476,0.428,0.179,0.101,0.263,0.353,0.681,0.587,0.591,1,0.431,0.497,0.46,0.5,0.138,0.076,0.057,0.32968746367631
BAT-USD-predict-ensamble-gakknn-VDIDB.csv,BAT-USD,2021-06-24T20:10:12.423481Z,12,0.433,0.437,0.489,0.333,0.116,0.18,0.22,0.847,0.701,0.552,1,0.412,0.494,0.425,0.333,0.138,0.151,0.129,0.328438213588312
BAT-USD-predict-ensamble-gakknn-VACGBFCI.csv,BAT-USD,2021-06-24T20:06:07.525544Z,12,0.528,0.429,0.426,0.433,0.122,0.008,0.01,0.743,0.981,0.973,0.999,0.614,0.505,0.424,0.3,0.07,0.187,0.176,0.328397831236418
BAT-USD-predict-ensamble-gakknn-SAC.csv,BAT-USD,2021-06-24T20:06:07.262777Z,12,0.468,0.461,0.492,0.5,0.079,0.054,0.011,0.927,0.855,0.782,0.572,0.64,0.626,0.589,0.5,0.11,0.11,0.125,0.324155070656018
BAT-USD-predict-ensamble-gakknn-VDIBCF.csv,BAT-USD,2021-06-24T20:10:12.391550Z,12,0.43,0.34,0.31,0.233,0.087,0.093,0.109,0.932,0.992,1,1,0.536,0.526,0.506,0.367,0.109,0.144,0.197,0.295206196001503
BAT-USD-predict-ensamble-gakknn-VDF.csv,BAT-USD,2021-06-24T20:06:07.711280Z,12,0.455,0.462,0.46,0.5,0.1,0.041,0.057,0.945,0.933,0.909,0.822,0.325,0.385,0.394,0.433,0.097,0.042,0.056,0.289261531645204
BNB-USD-predict-ensamble-gakknn-VEE.csv,BNB-USD,2021-06-24T20:06:08.507379Z,12,0.559,0.605,0.64,0.7,0.07,0.086,0.084,0.694,0.459,0.236,0.176,0.497,0.417,0.442,0.4,0.129,0.06,0.059,0.620399635737408
BNB-USD-predict-ensamble-gakknn-VDIBCFE.csv,BNB-USD,2021-06-24T20:10:12.535723Z,12,0.526,0.638,0.608,0.667,0.111,0.08,0.084,0.576,0.218,0.24,0.049,0.497,0.539,0.508,0.5,0.109,0.054,0.011,0.604295012605247
BNB-USD-predict-ensamble-gakknn-VDIBCFC.csv,BNB-USD,2021-06-24T20:10:12.527216Z,12,0.561,0.616,0.64,0.7,0.038,0.073,0.084,0.652,0.489,0.376,0.176,0.524,0.406,0.41,0.4,0.12,0.011,0.014,0.58603473007679
BNB-USD-predict-ensamble-gakknn-PBB.csv,BNB-USD,2021-06-24T20:10:12.492465Z,12,0.546,0.607,0.628,0.643,0.11,0.038,0.021,0.638,0.577,0.651,0.585,0.488,0.49,0.501,0.357,0.105,0.145,0.204,0.5846972976935
BNB-USD-predict-ensamble-gakknn-VGB.csv,BNB-USD,2021-06-24T20:06:08.581328Z,12,0.548,0.585,0.511,0.7,0.16,0.228,0.267,0.568,0.365,0.524,0.048,0.507,0.463,0.411,0.467,0.129,0.106,0.079,0.573864294919876
BNB-USD-predict-ensamble-gakknn-VDIDB.csv,BNB-USD,2021-06-24T20:10:12.551076Z,12,0.548,0.54,0.544,0.7,0.154,0.157,0.221,0.673,0.651,0.524,0.048,0.508,0.526,0.605,0.533,0.142,0.156,0.102,0.569228922462577
BNB-USD-predict-ensamble-gakknn-PABC.csv,BNB-USD,2021-06-24T20:10:12.468483Z,12,0.543,0.65,0.576,0.538,0.197,0.135,0.053,0.566,0.343,0.511,0.726,0.493,0.48,0.437,0.423,0.082,0.076,0.02,0.564805856817472
BNB-USD-predict-ensamble-gakknn-PCB.csv,BNB-USD,2021-06-24T20:10:12.508049Z,12,0.551,0.584,0.56,0.571,0.078,0.044,0.016,0.491,0.584,0.785,0.997,0.49,0.4,0.333,0.214,0.034,0.166,0.168,0.549839318801011
BNB-USD-predict-ensamble-gakknn-UAB.csv,BNB-USD,2021-06-24T20:06:07.991351Z,12,0.541,0.59,0.602,0.636,0.092,0.04,0.049,0.687,0.675,0.798,0.882,0.467,0.446,0.436,0.273,0.139,0.165,0.231,0.537284243850291
BNB-USD-predict-ensamble-gakknn-VED.csv,BNB-USD,2021-06-24T20:06:08.502697Z,12,0.544,0.571,0.59,0.567,0.054,0.04,0.033,0.737,0.563,0.631,0.429,0.481,0.43,0.395,0.467,0.129,0.094,0.102,0.536816410410375
BNB-USD-predict-ensamble-gakknn-VDIE.csv,BNB-USD,2021-06-29T16:23:23.631923Z,7,0.537,0.516,0.558,0.567,0.063,0.072,0.013,0.625,0.729,0.644,0.715,0.488,0.528,0.526,0.6,0.062,0.074,0.105,0.525359205600843
BNB-USD-predict-ensamble-gakknn-PABA.csv,BNB-USD,2021-06-24T20:10:12.461921Z,12,0.555,0.599,0.581,0.517,0.078,0.071,0.09,0.631,0.518,0.561,0.827,0.474,0.535,0.503,0.586,0.119,0.101,0.118,0.521274298520899
BNB-USD-predict-ensamble-gakknn-PABE.csv,BNB-USD,2021-06-24T20:10:12.473621Z,12,0.556,0.576,0.597,0.517,0.097,0.088,0.113,0.485,0.547,0.465,0.827,0.473,0.535,0.519,0.586,0.083,0.073,0.095,0.518368293708173
BNB-USD-predict-ensamble-gakknn-VDIDCD.csv,BNB-USD,2021-06-24T20:10:12.570674Z,12,0.563,0.55,0.525,0.567,0.075,0.06,0.059,0.559,0.663,0.904,0.91,0.521,0.582,0.624,0.667,0.07,0.083,0.061,0.517930368362667
BNB-USD-predict-ensamble-gakknn-VDIA.csv,BNB-USD,2021-06-24T20:06:08.444562Z,12,0.486,0.462,0.56,0.7,0.146,0.22,0.198,0.661,0.691,0.536,0.176,0.477,0.45,0.458,0.4,0.044,0.06,0.082,0.515599130855666
BNB-USD-predict-ensamble-gakknn-UADCC.csv,BNB-USD,2021-06-24T20:06:08.147514Z,12,0.543,0.572,0.525,0.533,0.079,0.082,0.012,0.691,0.654,0.765,0.711,0.482,0.495,0.426,0.433,0.116,0.12,0.01,0.514939730032166
BNB-USD-predict-ensamble-gakknn-VDIDA.csv,BNB-USD,2021-06-24T20:10:12.547470Z,12,0.561,0.559,0.623,0.6,0.099,0.112,0.032,0.599,0.607,0.411,0.719,0.455,0.372,0.425,0.367,0.136,0.109,0.083,0.513290735825163
BNB-USD-predict-ensamble-gakknn-VCD.csv,BNB-USD,2021-06-24T20:06:08.402464Z,12,0.544,0.494,0.525,0.533,0.069,0.053,0.012,0.575,0.819,0.739,0.906,0.493,0.506,0.559,0.633,0.086,0.118,0.106,0.513148277368626
BNB-USD-predict-ensamble-gakknn-VDIBCD.csv,BNB-USD,2021-06-24T20:06:08.470225Z,12,0.58,0.505,0.524,0.5,0.143,0.041,0.034,0.542,0.791,0.832,0.709,0.49,0.452,0.428,0.533,0.097,0.113,0.149,0.511743655494851
BNB-USD-predict-ensamble-gakknn-VDIBCFF.csv,BNB-USD,2021-06-24T20:10:12.539661Z,12,0.517,0.528,0.542,0.6,0.023,0.063,0.082,0.83,0.841,0.907,0.916,0.477,0.449,0.44,0.3,0.098,0.141,0.198,0.510695334774158
BNB-USD-predict-ensamble-gakknn-VEC.csv,BNB-USD,2021-06-24T20:06:08.498727Z,12,0.504,0.54,0.51,0.6,0.084,0.104,0.128,0.745,0.603,0.689,0.43,0.521,0.528,0.509,0.567,0.117,0.066,0.081,0.505951026509381
BNB-USD-predict-ensamble-gakknn-UAD.csv,BNB-USD,2021-06-24T20:06:08.017688Z,12,0.454,0.499,0.582,0.552,0.117,0.147,0.043,0.97,0.98,0.981,0.999,0.511,0.322,0.232,0.207,0.191,0.157,0.036,0.50490420885255
BNB-USD-predict-ensamble-gakknn-VDE.csv,BNB-USD,2021-06-24T20:06:08.428435Z,12,0.521,0.56,0.573,0.533,0.055,0.046,0.056,0.728,0.696,0.592,0.999,0.528,0.639,0.641,0.767,0.094,0.125,0.177,0.503279739903042
BNB-USD-predict-ensamble-gakknn-SBC.csv,BNB-USD,2021-06-26T20:25:37.002543Z,10,0.539,0.515,0.523,0.433,0.07,0.091,0.127,0.565,0.762,0.789,1,0.5,0.396,0.327,0.267,0.058,0.134,0.085,0.5025
BNB-USD-predict-ensamble-gakknn-VFC.csv,BNB-USD,2021-06-24T20:06:08.528720Z,12,0.599,0.528,0.509,0.533,0.096,0.042,0.035,0.429,0.585,0.663,0.428,0.526,0.538,0.54,0.5,0.081,0.041,0.057,0.502062146310759
BNB-USD-predict-ensamble-gakknn-VACC.csv,BNB-USD,2021-06-24T20:06:08.179129Z,12,0.538,0.558,0.571,0.69,0.089,0.121,0.168,0.736,0.659,0.632,0.287,0.555,0.6,0.617,0.621,0.085,0.029,0.006,0.501813351620317
BNB-USD-predict-ensamble-gakknn-VFF.csv,BNB-USD,2021-06-24T20:06:08.543085Z,12,0.513,0.527,0.524,0.467,0.142,0.057,0.081,0.626,0.707,0.705,0.98,0.494,0.494,0.458,0.367,0.082,0.111,0.128,0.498719087048405
BNB-USD-predict-ensamble-gakknn-VFG.csv,BNB-USD,2021-06-24T20:06:08.547381Z,12,0.554,0.449,0.541,0.533,0.148,0.158,0.011,0.602,0.857,0.786,0.999,0.514,0.528,0.609,0.767,0.134,0.211,0.223,0.498038183235588
BNB-USD-predict-ensamble-gakknn-VDC.csv,BNB-USD,2021-06-24T20:06:08.420170Z,12,0.539,0.494,0.524,0.5,0.078,0.058,0.034,0.624,0.901,0.902,0.981,0.511,0.396,0.36,0.333,0.082,0.067,0.038,0.497646362055436
BNB-USD-predict-ensamble-gakknn-UADAC.csv,BNB-USD,2021-06-24T20:06:08.080757Z,12,0.561,0.604,0.523,0.433,0.115,0.167,0.127,0.601,0.417,0.542,0.9,0.524,0.572,0.525,0.533,0.099,0.082,0.012,0.493833795189857
BNB-USD-predict-ensamble-gakknn-UAC.csv,BNB-USD,2021-06-24T20:06:08.007094Z,12,0.546,0.547,0.553,0.462,0.135,0.093,0.13,0.582,0.604,0.453,0.721,0.475,0.472,0.524,0.5,0.092,0.094,0.034,0.489371889554708
BNB-USD-predict-ensamble-gakknn-VAB.csv,BNB-USD,2021-06-24T20:06:08.161803Z,12,0.543,0.564,0.529,0.414,0.081,0.13,0.164,0.636,0.492,0.648,1,0.482,0.41,0.348,0.276,0.087,0.129,0.101,0.485792198143553
BNB-USD-predict-ensamble-gakknn-VACGBFCI.csv,BNB-USD,2021-06-24T20:06:08.288331Z,12,0.516,0.483,0.508,0.5,0.084,0.044,0.011,0.736,0.945,0.928,0.903,0.512,0.518,0.477,0.6,0.092,0.142,0.173,0.484111995243752
BNB-USD-predict-ensamble-gakknn-VBC.csv,BNB-USD,2021-06-24T20:06:08.382039Z,12,0.595,0.571,0.54,0.5,0.082,0.067,0.057,0.538,0.44,0.57,0.709,0.545,0.516,0.508,0.467,0.105,0.043,0.058,0.483277577136283
BNB-USD-predict-ensamble-gakknn-VDID.csv,BNB-USD,2021-06-29T16:23:23.623256Z,7,0.526,0.514,0.572,0.433,0.129,0.17,0.195,0.907,0.919,0.929,1,0.481,0.331,0.246,0.267,0.183,0.148,0.029,0.483182024335043
BNB-USD-predict-ensamble-gakknn-VGG.csv,BNB-USD,2021-06-24T20:06:08.610475Z,12,0.505,0.559,0.555,0.433,0.11,0.122,0.173,0.833,0.825,0.782,0.979,0.522,0.53,0.461,0.6,0.128,0.182,0.196,0.480578876423599
BNB-USD-predict-ensamble-gakknn-VCC.csv,BNB-USD,2021-06-24T20:06:08.397935Z,12,0.501,0.549,0.524,0.5,0.074,0.05,0.034,0.706,0.533,0.709,0.709,0.473,0.538,0.557,0.533,0.085,0.041,0.033,0.478671345125
BNB-USD-predict-ensamble-gakknn-VACH.csv,BNB-USD,2021-06-24T20:06:08.341906Z,12,0.543,0.538,0.491,0.433,0.074,0.1,0.081,0.73,0.623,0.844,0.979,0.484,0.505,0.49,0.4,0.136,0.094,0.128,0.477939870741946
BNB-USD-predict-ensamble-gakknn-VGJ.csv,BNB-USD,2021-06-24T20:06:08.623086Z,12,0.495,0.472,0.524,0.5,0.072,0.094,0.034,0.854,0.796,0.705,0.981,0.514,0.572,0.591,0.667,0.131,0.082,0.106,0.477416477044803
BNB-USD-predict-ensamble-gakknn-VGA.csv,BNB-USD,2021-06-24T20:06:08.577359Z,12,0.473,0.515,0.589,0.533,0.109,0.14,0.079,0.811,0.689,0.545,0.906,0.466,0.461,0.458,0.367,0.082,0.091,0.128,0.477156503707731
BNB-USD-predict-ensamble-gakknn-VDIBCE.csv,BNB-USD,2021-06-24T20:06:08.473943Z,12,0.51,0.572,0.559,0.633,0.09,0.078,0.106,0.765,0.665,0.539,0.18,0.561,0.605,0.557,0.533,0.083,0.086,0.033,0.475975191556802
BNB-USD-predict-ensamble-gakknn-VFD.csv,BNB-USD,2021-06-24T20:06:08.533686Z,12,0.518,0.506,0.492,0.5,0.056,0.025,0.011,0.704,0.936,0.951,0.903,0.48,0.476,0.397,0.6,0.151,0.245,0.287,0.47493045661171
