PredictFile,Created,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
BTC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.821083Z,0.629,0.589,0.65,0.117,0.068,0.526,0.621,0.65,0.131,0.026
BTC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.620078Z,0.646,0.648,0.6,0.147,0.042,0.552,0.516,0.5,0.205,0.059
BTC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.930567Z,0.673,0.644,0.65,0.105,0.06,0.547,0.566,0.45,0.143,0.126
BTC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.291190Z,0.655,0.511,0.65,0.172,0.162,0.541,0.478,0.45,0.141,0.048
BTC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.560167Z,0.679,0.632,0.65,0.133,0.019,0.563,0.534,0.45,0.122,0.144
BTC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.703106Z,0.635,0.577,0.55,0.17,0.025,0.574,0.632,0.55,0.125,0.093
BTC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.535143Z,0.64,0.582,0.6,0.175,0.043,0.545,0.603,0.7,0.194,0.236
BTC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.340060Z,0.657,0.626,0.6,0.124,0.023,0.584,0.603,0.5,0.124,0.125
BTC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.576251Z,0.596,0.593,0.7,0.106,0.118,0.58,0.714,0.7,0.205,0.017
BTC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.165718Z,0.634,0.539,0.7,0.155,0.142,0.651,0.704,0.7,0.103,0.061
BTC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.854535Z,0.58,0.466,0.45,0.151,0.075,0.564,0.634,0.65,0.196,0.175
BTC-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.342310Z,0.612,0.515,0.4,0.134,0.145,0.53,0.616,0.6,0.17,0.045
BTC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.423226Z,0.635,0.533,0.45,0.156,0.076,0.53,0.489,0.55,0.097,0.079
BTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.401449Z,0.573,0.602,0.7,0.147,0.267,0.568,0.605,0.6,0.061,0.027
BTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.190379Z,0.708,0.583,0.55,0.072,0.029,0.605,0.65,0.65,0.126,0.05
BTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.551830Z,0.657,0.621,0.65,0.147,0.026,0.573,0.423,0.35,0.11,0.063
BTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.609416Z,0.739,0.549,0.3,0.162,0.224,0.536,0.516,0.3,0.156,0.192
BTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.135159Z,0.623,0.534,0.65,0.133,0.103,0.629,0.555,0.55,0.086,0.01
BTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.246423Z,0.69,0.638,0.7,0.172,0.06,0.508,0.658,0.6,0.234,0.074
BTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.291442Z,0.646,0.511,0.55,0.239,0.034,0.584,0.589,0.75,0.168,0.14
BTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.617589Z,0.618,0.467,0.45,0.161,0.017,0.524,0.5,0.45,0.108,0.044
BTC-USD-predict-xgblinearLJ-ensamble.csv,2020-11-03T15:38:51.608777Z,0.593,0.559,0.6,0.106,0.112,0.62,0.603,0.7,0.21,0.206
DASH-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.861464Z,0.726,0.466,0.45,0.147,0.044,0.518,0.265,0.1,0.126,0.235
DASH-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.069069Z,0.596,0.489,0.4,0.13,0.084,0.508,0.439,0.45,0.226,0.1
DASH-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.185171Z,0.693,0.511,0.55,0.133,0.042,0.465,0.493,0.3,0.138,0.169
DASH-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.447754Z,0.688,0.478,0.45,0.153,0.034,0.6,0.418,0.4,0.131,0.074
DASH-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:16.993457Z,0.694,0.538,0.5,0.115,0.065,0.486,0.532,0.35,0.187,0.159
DASH-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.336604Z,0.508,0.494,0.667,0.142,0.176,1,0.741,0.222,0,0.449
DASH-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.746921Z,0.677,0.478,0.45,0.159,0.026,0.513,0.47,0.3,0.093,0.214
DASH-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.268361Z,0.65,0.555,0.55,0.138,0.024,0.595,0.432,0.7,0.186,0.307
DASH-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.133093Z,0.716,0.512,0.55,0.09,0.081,0.421,0.517,0.7,0.098,0.16
DASH-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.256483Z,0.605,0.5,0.5,0.092,0.067,0.461,0.539,0.35,0.139,0.192
DASH-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.966567Z,0.633,0.483,0.5,0.124,0.076,0.437,0.413,0.35,0.224,0.134
DASH-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.093873Z,0.649,0.489,0.45,0.079,0.034,0.483,0.496,0.6,0.137,0.127
DASH-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.516189Z,0.684,0.471,0.5,0.187,0.126,0.464,0.456,0.45,0.124,0.041
DASH-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.461786Z,0.704,0.379,0.35,0.151,0.047,0.507,0.33,0.4,0.161,0.071
DASH-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.091869Z,0.655,0.507,0.8,0.173,0.255,0.535,0.588,0.65,0.185,0.078
DASH-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.092288Z,0.677,0.429,0.4,0.157,0.034,0.546,0.435,0.55,0.158,0.114
DASH-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.920054Z,0.671,0.473,0.6,0.174,0.11,0.485,0.466,0.45,0.159,0.044
DASH-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.789738Z,0.586,0.528,0.5,0.126,0.035,0.427,0.339,0.167,0.205,0.175
DASH-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.227141Z,0.672,0.504,0.4,0.113,0.107,0.486,0.477,0.25,0.178,0.197
DASH-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.836608Z,0.683,0.466,0.35,0.152,0.115,0.453,0.583,0.7,0.19,0.104
DASH-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.033686Z,0.765,0.467,0.35,0.111,0.109,0.513,0.397,0.4,0.16,0.138
DASH-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.624732Z,0.699,0.472,0.4,0.118,0.067,0.545,0.314,0.25,0.171,0.104
DASH-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.337062Z,0.743,0.55,0.5,0.091,0.101,0.514,0.478,0.55,0.127,0.063
DASH-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.242116Z,0.753,0.504,0.4,0.149,0.107,0.568,0.554,0.35,0.151,0.177
DASH-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.786043Z,0.693,0.506,0.6,0.152,0.085,0.509,0.226,0.15,0.174,0.151
DASH-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.631643Z,0.764,0.423,0.45,0.208,0.049,0.569,0.55,0.5,0.09,0.101
DASH-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.484969Z,0.672,0.551,0.7,0.095,0.141,0.595,0.489,0.25,0.244,0.26
DASH-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.134723Z,0.666,0.527,0.5,0.103,0.025,0.493,0.412,0.35,0.15,0.078
DASH-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.292939Z,0.71,0.57,0.4,0.058,0.157,0.469,0.477,0.45,0.121,0.125
DASH-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.221464Z,0.597,0.519,0.556,0.081,0.064,0.567,0.574,0.444,0.263,0.179
DASH-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.935003Z,0.754,0.507,0.286,0.164,0.191,0.731,0.236,0,0.214,0.238
DASH-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.829059Z,0.711,0.5,0.45,0.134,0.044,0.492,0.495,0.5,0.132,0.009
DASH-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.006116Z,0.61,0.493,0.357,0.136,0.118,0.404,0.412,0.429,0.095,0.015
DASH-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.829474Z,0.71,0.582,0.5,0.084,0.074,0.558,0.5,0.45,0.108,0.06
DASH-USD-predict-ensamble-gakknn-MEF.csv,2020-11-19T08:25:38.843374Z,0.689,0.499,0.35,0.168,0.132,0.524,0.462,0.5,0.127,0.034
DASH-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:51:16.142425Z,0.704,0.506,0.5,0.117,0.025,0.431,0.379,0.45,0.125,0.075
DASH-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T12:47:32.388535Z,0.727,0.549,0.4,0.06,0.136,0.486,0.456,0.45,0.059,0.041
DASH-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T14:18:35.932433Z,0.682,0.455,0.35,0.13,0.117,0.507,0.266,0.3,0.129,0.155
DASH-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T17:29:10.864108Z,0.694,0.501,0.55,0.095,0.071,0.442,0.264,0.1,0.093,0.167
DASH-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:40:21.911345Z,0.726,0.522,0.45,0.082,0.075,0.443,0.452,0.5,0.125,0.144
DASH-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:30:45.336921Z,0.693,0.565,0.45,0.1,0.1,0.508,0.473,0.5,0.123,0.025
DASH-USD-predict-ensamble-gakknn-MEM.csv,2020-11-20T07:56:48.165164Z,0.678,0.522,0.45,0.091,0.063,0.458,0.397,0.6,0.092,0.18
DASH-USD-predict-ensamble.csv,2020-11-03T16:58:24.723547Z,0.586,0.559,0.3,0.159,0.225,0.378,0.334,0.15,0.181,0.161
DASH-USD-predict-glmLDA-ensamble.csv,2020-10-29T09:44:17.548379Z,0.602,0.526,0.3,0.143,0.196,0.415,0.389,0.35,0.132,0.083
DASH-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:21:10.086122Z,0.597,0.515,0.3,0.167,0.188,0.399,0.367,0.25,0.149,0.117
DASH-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:46:22.615880Z,0.597,0.488,0.25,0.141,0.208,0.42,0.373,0.3,0.123,0.064
DASH-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.580969Z,0.57,0.566,0.45,0.148,0.109,0.382,0.34,0.3,0.154,0.069
DASH-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.887330Z,0.608,0.516,0.4,0.171,0.104,0.498,0.423,0.25,0.103,0.16
DASH-USD-predict-glmLDD-ensamble.csv,2020-11-17T19:36:51.802203Z,0.674,0.549,0.5,0.203,0.05,0.509,0.312,0.05,0.139,0.234
DASH-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.390877Z,0.553,0.543,0.45,0.132,0.098,0.509,0.44,0.2,0.174,0.251
DASH-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.606712Z,0.59,0.631,0.65,0.062,0.058,0.448,0.439,0.4,0.173,0.035
DASH-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T14:17:33.859103Z,0.574,0.488,0.25,0.093,0.206,0.443,0.46,0.5,0.161,0.144
DASH-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.853855Z,0.591,0.61,0.55,0.111,0.058,0.405,0.471,0.4,0.107,0.096
DASH-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.951092Z,0.565,0.631,0.55,0.169,0.071,0.432,0.493,0.4,0.14,0.133
DASH-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.543165Z,0.575,0.576,0.35,0.157,0.201,0.302,0.318,0.3,0.188,0.032
DASH-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.533424Z,0.563,0.625,0.5,0.119,0.121,0.443,0.423,0.35,0.144,0.063
DASH-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.289033Z,0.57,0.688,0.75,0.186,0.121,0.481,0.374,0.4,0.121,0.045
DASH-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.873331Z,0.607,0.571,0.6,0.102,0.062,0.562,0.478,0.45,0.091,0.048
DASH-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.366207Z,0.548,0.621,0.65,0.219,0.036,0.449,0.406,0.4,0.125,0.011
DASH-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.017572Z,0.618,0.485,0.5,0.132,0.091,0.485,0.445,0.45,0.134,0.042
DASH-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.102503Z,0.564,0.489,0.35,0.129,0.142,0.476,0.439,0.4,0.104,0.035
DASH-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.732486Z,0.526,0.471,0.3,0.151,0.158,0.536,0.588,0.65,0.172,0.059
DASH-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.559259Z,0.606,0.494,0.5,0.142,0.058,0.53,0.412,0.25,0.064,0.146
DASH-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.251416Z,0.592,0.579,0.65,0.171,0.168,0.449,0.373,0.3,0.146,0.064
DASH-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.141752Z,0.57,0.639,0.8,0.23,0.176,0.438,0.381,0.55,0.123,0.163
DASH-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.824028Z,0.634,0.499,0.35,0.097,0.135,0.46,0.385,0.4,0.118,0.057
DASH-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.630799Z,0.619,0.754,0.85,0.142,0.103,0.442,0.526,0.5,0.139,0.14
DASH-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.933253Z,0.586,0.564,0.45,0.149,0.133,0.519,0.373,0.2,0.096,0.155
DASH-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.295393Z,0.596,0.514,0.3,0.137,0.205,0.487,0.413,0.45,0.086,0.11
DASH-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.562868Z,0.569,0.598,0.55,0.066,0.069,0.557,0.527,0.4,0.09,0.11
DASH-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.710651Z,0.586,0.61,0.55,0.183,0.058,0.508,0.494,0.6,0.132,0.118
DASH-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.552160Z,0.647,0.638,0.5,0.174,0.152,0.491,0.423,0.45,0.186,0.049
DASH-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.362915Z,0.547,0.505,0.5,0.114,0.009,0.416,0.389,0.35,0.179,0.083
DASH-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.572716Z,0.59,0.544,0.55,0.093,0.009,0.361,0.319,0.4,0.14,0.073
DASH-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.179430Z,0.514,0.506,0.6,0.102,0.082,0.601,0.534,0.55,0.107,0.108
DASH-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.857076Z,0.532,0.473,0.5,0.156,0.047,0.377,0.368,0.25,0.12,0.11
DASH-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.345318Z,0.656,0.527,0.4,0.066,0.118,0.437,0.456,0.45,0.129,0.009
DASH-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.426976Z,0.603,0.616,0.6,0.159,0.11,0.448,0.467,0.55,0.13,0.093
DASH-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.404783Z,0.569,0.494,0.4,0.133,0.082,0.48,0.558,0.65,0.204,0.205
DASH-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.131058Z,0.549,0.522,0.6,0.177,0.107,0.504,0.361,0.15,0.11,0.208
DASH-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.555050Z,0.607,0.504,0.3,0.078,0.177,0.453,0.489,0.45,0.143,0.034
DASH-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.612928Z,0.613,0.57,0.4,0.167,0.149,0.416,0.388,0.25,0.146,0.172
DASH-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.132144Z,0.663,0.583,0.5,0.18,0.104,0.519,0.236,0.05,0.084,0.176
DASH-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.252373Z,0.608,0.526,0.4,0.159,0.14,0.465,0.269,0.15,0.168,0.103
DASH-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.294633Z,0.608,0.522,0.45,0.095,0.075,0.399,0.338,0.1,0.145,0.259
DASH-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.623441Z,0.663,0.516,0.4,0.172,0.117,0.399,0.478,0.55,0.116,0.075
EOS-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.864149Z,0.77,0.594,0.6,0.087,0.043,0.584,0.402,0.35,0.166,0.115
EOS-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.071679Z,0.688,0.554,0.55,0.123,0.057,0.546,0.276,0.3,0.232,0.073
EOS-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.187735Z,0.744,0.527,0.3,0.108,0.205,0.467,0.368,0.55,0.271,0.213
EOS-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.450249Z,0.725,0.548,0.4,0.108,0.13,0.57,0.544,0.65,0.185,0.108
EOS-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:16.996238Z,0.676,0.544,0.45,0.108,0.082,0.5,0.419,0.4,0.271,0.139
EOS-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.339049Z,0.536,0.401,0.35,0.117,0.115,0.569,0.438,0.2,0.184,0.383
EOS-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.749433Z,0.694,0.534,0.55,0.108,0.044,0.508,0.382,0.3,0.238,0.172
EOS-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.271202Z,0.585,0.479,0.5,0.184,0.1,0.425,0.486,0.45,0.191,0.239
EOS-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.135782Z,0.726,0.532,0.45,0.104,0.072,0.551,0.376,0.5,0.197,0.187
EOS-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.259267Z,0.753,0.544,0.55,0.132,0.009,0.545,0.549,0.7,0.19,0.169
EOS-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.969202Z,0.705,0.455,0.35,0.132,0.1,0.498,0.462,0.5,0.17,0.065
EOS-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.091344Z,0.717,0.584,0.684,0.119,0.093,0.5,0.341,0.368,0.157,0.024
EOS-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.518889Z,0.699,0.598,0.65,0.145,0.085,0.469,0.418,0.5,0.132,0.074
EOS-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.464594Z,0.705,0.488,0.45,0.166,0.053,0.55,0.464,0.7,0.231,0.223
EOS-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.094875Z,0.72,0.534,0.65,0.143,0.101,0.48,0.361,0.4,0.251,0.178
EOS-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.095160Z,0.682,0.517,0.6,0.132,0.073,0.562,0.414,0.35,0.227,0.196
EOS-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.922539Z,0.726,0.506,0.6,0.15,0.085,0.606,0.523,0.45,0.167,0.125
EOS-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.792616Z,0.661,0.499,0.45,0.121,0.049,0.53,0.405,0.1,0.17,0.265
EOS-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.229983Z,0.699,0.456,0.45,0.152,0.009,0.589,0.594,0.8,0.149,0.188
EOS-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.839473Z,0.732,0.439,0.5,0.217,0.067,0.557,0.457,0.55,0.115,0.098
EOS-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.036269Z,0.554,0.494,0.562,0.082,0.104,0.4,0.409,0.5,0.401,0.372
EOS-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.627253Z,0.666,0.429,0.5,0.168,0.067,0.578,0.446,0.35,0.221,0.191
EOS-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.339600Z,0.683,0.431,0.444,0.161,0.027,0.541,0.593,0.833,0.186,0.228
EOS-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.244776Z,0.759,0.599,0.45,0.083,0.142,0.583,0.309,0.3,0.282,0.12
EOS-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.788687Z,0.633,0.491,0.368,0.122,0.106,0.473,0.375,0.579,0.209,0.273
EOS-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.634396Z,0.802,0.554,0.55,0.182,0.089,0.573,0.343,0.3,0.122,0.206
EOS-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.487794Z,0.688,0.428,0.4,0.169,0.048,0.568,0.414,0.55,0.131,0.147
EOS-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.137621Z,0.704,0.643,0.75,0.148,0.108,0.457,0.494,0.5,0.115,0.058
EOS-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.295717Z,0.738,0.52,0.5,0.095,0.138,0.551,0.46,0.55,0.152,0.092
EOS-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.224124Z,0.694,0.509,0.5,0.099,0.053,0.53,0.476,0.55,0.167,0.113
EOS-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.937936Z,0.725,0.459,0.4,0.145,0.052,0.512,0.504,0.55,0.158,0.066
EOS-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.831581Z,0.721,0.577,0.55,0.115,0.025,0.568,0.561,0.7,0.112,0.134
EOS-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.009310Z,0.465,0.325,0.667,0.316,0.334,0.706,0.786,0.667,0.189,0.185
EOS-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.832007Z,0.689,0.511,0.55,0.113,0.034,0.514,0.572,0.8,0.131,0.206
EOS-USD-predict-ensamble-gakknn-MEF.csv,2020-11-19T08:25:38.846355Z,0.66,0.428,0.5,0.207,0.111,0.584,0.489,0.55,0.162,0.079
EOS-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:51:16.145377Z,0.742,0.436,0.55,0.136,0.156,0.568,0.692,0.8,0.146,0.14
EOS-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T12:47:32.391818Z,0.694,0.522,0.55,0.124,0.026,0.508,0.506,0.7,0.159,0.168
EOS-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T14:18:35.935763Z,0.557,0.544,0.55,0.132,0.009,0.557,0.285,0.1,0.135,0.17
EOS-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T17:29:10.867118Z,0.649,0.489,0.55,0.136,0.079,0.453,0.462,0.4,0.224,0.091
EOS-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:40:21.913974Z,0.688,0.609,0.65,0.102,0.066,0.512,0.276,0.3,0.221,0.105
EOS-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:30:45.340255Z,0.65,0.5,0.55,0.117,0.06,0.498,0.506,0.7,0.198,0.168
EOS-USD-predict-ensamble-gakknn-MEM.csv,2020-11-20T07:56:48.168360Z,0.661,0.515,0.3,0.096,0.188,0.485,0.411,0.45,0.115,0.098
EOS-USD-predict-ensamble.csv,2020-11-03T17:05:11.891229Z,0.537,0.465,0.25,0.155,0.191,0.339,0.306,0.3,0.182,0.143
EOS-USD-predict-glmLDA-ensamble.csv,2020-10-29T09:44:17.552831Z,0.526,0.427,0.3,0.165,0.124,0.415,0.455,0.45,0.201,0.058
EOS-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:21:10.088702Z,0.559,0.472,0.4,0.114,0.067,0.447,0.488,0.45,0.18,0.081
EOS-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:46:22.618890Z,0.564,0.461,0.3,0.135,0.139,0.442,0.466,0.45,0.188,0.044
EOS-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.577427Z,0.526,0.489,0.45,0.141,0.034,0.492,0.526,0.3,0.196,0.199
EOS-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.884250Z,0.57,0.543,0.45,0.139,0.084,0.382,0.373,0.4,0.168,0.035
EOS-USD-predict-glmLDD-ensamble.csv,2020-11-03T17:06:40.080826Z,0.575,0.487,0.35,0.205,0.149,0.465,0.472,0.5,0.152,0.035
EOS-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.388026Z,0.613,0.472,0.3,0.097,0.149,0.469,0.508,0.35,0.206,0.232
EOS-USD-predict-kknnLDAC-ensamble.csv,2020-11-03T15:38:51.608821Z,0.635,0.549,0.4,0.136,0.129,0.493,0.499,0.45,0.163,0.071
EOS-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:19:18.196614Z,0.635,0.528,0.5,0.152,0.063,0.501,0.474,0.35,0.199,0.321
EOS-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.604061Z,0.624,0.505,0.5,0.168,0.041,0.48,0.509,0.45,0.193,0.179
EOS-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T14:17:33.856524Z,0.613,0.544,0.55,0.175,0.009,0.437,0.448,0.4,0.141,0.178
EOS-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.850974Z,0.635,0.577,0.55,0.157,0.033,0.459,0.604,0.7,0.115,0.122
EOS-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.948406Z,0.569,0.538,0.6,0.178,0.119,0.448,0.521,0.55,0.142,0.078
EOS-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.533255Z,0.64,0.632,0.65,0.106,0.019,0.465,0.482,0.4,0.134,0.142
