PredictFile,Created,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
DASH-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.447754Z,0.688,0.465,0.412,0.153,0.052,0.6,0.422,0.412,0.131,0.073
DASH-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:16.993457Z,0.694,0.567,0.588,0.115,0.059,0.486,0.533,0.353,0.187,0.157
DASH-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.336604Z,0.508,0.494,0.667,0.142,0.176,1,0.741,0.222,0,0.449
DASH-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.746921Z,0.677,0.504,0.529,0.159,0.023,0.513,0.468,0.294,0.093,0.216
DASH-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.268361Z,0.65,0.528,0.471,0.138,0.055,0.595,0.434,0.706,0.186,0.31
DASH-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.133093Z,0.716,0.505,0.529,0.09,0.077,0.421,0.5,0.647,0.098,0.13
DASH-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.256483Z,0.605,0.51,0.529,0.092,0.069,0.461,0.559,0.412,0.139,0.162
DASH-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.966567Z,0.633,0.512,0.588,0.124,0.099,0.437,0.414,0.353,0.224,0.133
DASH-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.093873Z,0.649,0.476,0.412,0.079,0.056,0.483,0.473,0.529,0.137,0.102
DASH-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.516189Z,0.684,0.442,0.412,0.187,0.126,0.464,0.444,0.412,0.124,0.049
DASH-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.461786Z,0.704,0.361,0.294,0.151,0.07,0.507,0.334,0.412,0.161,0.077
DASH-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.091869Z,0.655,0.515,0.824,0.173,0.269,0.535,0.567,0.588,0.185,0.059
DASH-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.092288Z,0.677,0.413,0.353,0.157,0.057,0.546,0.409,0.471,0.158,0.077
DASH-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.920054Z,0.671,0.469,0.588,0.174,0.104,0.485,0.434,0.353,0.159,0.082
DASH-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.789738Z,0.586,0.518,0.471,0.126,0.048,0.427,0.323,0.118,0.205,0.2
DASH-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.227141Z,0.672,0.508,0.412,0.113,0.101,0.486,0.492,0.294,0.178,0.171
DASH-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.836608Z,0.683,0.447,0.294,0.152,0.144,0.453,0.565,0.647,0.19,0.075
DASH-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.033686Z,0.765,0.448,0.294,0.111,0.14,0.513,0.362,0.294,0.16,0.15
DASH-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.624732Z,0.699,0.476,0.412,0.118,0.061,0.545,0.329,0.294,0.171,0.093
DASH-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.337062Z,0.743,0.521,0.412,0.091,0.131,0.514,0.471,0.529,0.127,0.051
DASH-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.242116Z,0.753,0.508,0.412,0.149,0.101,0.568,0.575,0.412,0.151,0.141
DASH-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.786043Z,0.693,0.482,0.529,0.152,0.048,0.509,0.196,0.059,0.174,0.18
DASH-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.631643Z,0.764,0.41,0.412,0.208,0.043,0.569,0.56,0.529,0.09,0.095
DASH-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.484969Z,0.672,0.572,0.765,0.095,0.176,0.595,0.504,0.294,0.244,0.241
DASH-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.134723Z,0.666,0.517,0.471,0.103,0.041,0.493,0.374,0.235,0.15,0.133
DASH-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.292939Z,0.71,0.554,0.353,0.058,0.183,0.469,0.483,0.471,0.121,0.124
DASH-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.221464Z,0.597,0.519,0.556,0.081,0.064,0.567,0.574,0.444,0.263,0.179
DASH-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.935003Z,0.754,0.507,0.286,0.164,0.191,0.731,0.236,0,0.214,0.238
DASH-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.829059Z,0.711,0.487,0.412,0.134,0.066,0.492,0.465,0.412,0.132,0.047
DASH-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.006116Z,0.61,0.526,0.455,0.136,0.062,0.404,0.421,0.455,0.095,0.03
DASH-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.829474Z,0.71,0.552,0.412,0.084,0.124,0.558,0.487,0.412,0.108,0.078
DASH-USD-predict-ensamble.csv,2020-11-03T16:58:24.723547Z,0.586,0.577,0.353,0.159,0.194,0.378,0.323,0.118,0.181,0.18
DASH-USD-predict-glmLDA-ensamble.csv,2020-10-29T09:44:17.548379Z,0.602,0.544,0.353,0.143,0.165,0.415,0.39,0.353,0.132,0.082
DASH-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:21:10.086122Z,0.597,0.533,0.353,0.167,0.157,0.399,0.362,0.235,0.149,0.124
DASH-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:46:22.615880Z,0.597,0.503,0.294,0.141,0.183,0.42,0.371,0.294,0.123,0.067
DASH-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.580969Z,0.57,0.573,0.471,0.148,0.098,0.382,0.357,0.353,0.154,0.06
DASH-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.887330Z,0.608,0.52,0.412,0.171,0.097,0.498,0.437,0.294,0.103,0.137
DASH-USD-predict-glmLDD-ensamble.csv,2020-11-17T19:36:51.802203Z,0.674,0.559,0.529,0.203,0.037,0.509,0.315,0.059,0.139,0.229
DASH-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.390877Z,0.553,0.569,0.529,0.132,0.066,0.509,0.432,0.176,0.174,0.262
DASH-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.606712Z,0.59,0.63,0.647,0.062,0.057,0.448,0.404,0.294,0.173,0.096
DASH-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T14:17:33.859103Z,0.574,0.502,0.294,0.093,0.18,0.443,0.47,0.529,0.161,0.149
DASH-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.853855Z,0.591,0.603,0.529,0.111,0.069,0.405,0.436,0.294,0.107,0.143
DASH-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.951092Z,0.565,0.644,0.588,0.169,0.049,0.432,0.477,0.353,0.14,0.151
DASH-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.543165Z,0.575,0.597,0.412,0.157,0.166,0.302,0.316,0.294,0.188,0.033
DASH-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.533424Z,0.563,0.615,0.471,0.119,0.137,0.443,0.385,0.235,0.144,0.129
DASH-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.289033Z,0.57,0.693,0.765,0.186,0.125,0.481,0.339,0.294,0.121,0.055
DASH-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.873331Z,0.607,0.587,0.647,0.102,0.077,0.562,0.466,0.412,0.091,0.062
DASH-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.366207Z,0.548,0.64,0.706,0.219,0.063,0.449,0.391,0.353,0.125,0.034
DASH-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.017572Z,0.618,0.475,0.471,0.132,0.09,0.485,0.451,0.471,0.134,0.045
DASH-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.102503Z,0.564,0.51,0.412,0.129,0.113,0.476,0.443,0.412,0.104,0.028
DASH-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.732486Z,0.526,0.469,0.294,0.151,0.162,0.536,0.587,0.647,0.172,0.057
DASH-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.559259Z,0.606,0.484,0.471,0.142,0.059,0.53,0.407,0.235,0.064,0.154
DASH-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.251416Z,0.592,0.558,0.588,0.171,0.159,0.449,0.352,0.235,0.146,0.101
DASH-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.141752Z,0.57,0.667,0.882,0.23,0.215,0.438,0.374,0.529,0.123,0.152
DASH-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.824028Z,0.634,0.48,0.294,0.097,0.166,0.46,0.389,0.412,0.118,0.059
DASH-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.630799Z,0.619,0.765,0.882,0.142,0.119,0.442,0.496,0.412,0.139,0.157
DASH-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.933253Z,0.586,0.571,0.471,0.149,0.124,0.519,0.385,0.235,0.096,0.136
DASH-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.295393Z,0.596,0.512,0.294,0.137,0.209,0.487,0.44,0.529,0.086,0.13
DASH-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.562868Z,0.569,0.591,0.529,0.066,0.077,0.557,0.531,0.412,0.09,0.104
DASH-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.710651Z,0.586,0.623,0.588,0.183,0.04,0.508,0.53,0.706,0.132,0.17
DASH-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.552160Z,0.647,0.608,0.412,0.174,0.194,0.491,0.41,0.412,0.186,0.043
DASH-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.362915Z,0.547,0.515,0.529,0.114,0.015,0.416,0.41,0.412,0.179,0.075
DASH-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.572716Z,0.59,0.537,0.529,0.093,0.01,0.361,0.323,0.412,0.14,0.079
DASH-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.179430Z,0.514,0.483,0.529,0.102,0.041,0.601,0.527,0.529,0.107,0.107
DASH-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.857076Z,0.532,0.444,0.412,0.156,0.049,0.377,0.343,0.176,0.12,0.15
DASH-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.345318Z,0.656,0.492,0.294,0.066,0.177,0.437,0.443,0.412,0.129,0.028
DASH-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.426976Z,0.603,0.632,0.647,0.159,0.109,0.448,0.499,0.647,0.13,0.141
DASH-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.404783Z,0.569,0.498,0.412,0.133,0.075,0.48,0.557,0.647,0.204,0.204
DASH-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.131058Z,0.549,0.499,0.529,0.177,0.087,0.504,0.331,0.059,0.11,0.256
DASH-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.555050Z,0.607,0.502,0.294,0.078,0.18,0.453,0.515,0.529,0.143,0.015
DASH-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.612928Z,0.613,0.594,0.471,0.167,0.109,0.416,0.383,0.235,0.146,0.178
DASH-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.132144Z,0.663,0.593,0.529,0.18,0.093,0.519,0.239,0.059,0.084,0.171
DASH-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.252373Z,0.608,0.53,0.412,0.159,0.135,0.465,0.277,0.176,0.168,0.088
DASH-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.294633Z,0.608,0.529,0.471,0.095,0.066,0.399,0.344,0.118,0.145,0.25
DASH-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.623441Z,0.663,0.501,0.353,0.172,0.141,0.399,0.491,0.588,0.116,0.094
EOS-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.864149Z,0.77,0.61,0.647,0.087,0.053,0.584,0.403,0.353,0.166,0.114
EOS-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.071679Z,0.688,0.547,0.529,0.123,0.059,0.546,0.293,0.353,0.232,0.087
EOS-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.187735Z,0.744,0.525,0.294,0.108,0.209,0.467,0.38,0.588,0.271,0.23
EOS-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.450249Z,0.725,0.513,0.294,0.108,0.191,0.57,0.563,0.706,0.185,0.137
EOS-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:16.996238Z,0.676,0.531,0.412,0.108,0.104,0.5,0.443,0.471,0.271,0.14
EOS-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.339049Z,0.536,0.382,0.294,0.117,0.131,0.569,0.45,0.235,0.184,0.373
EOS-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.749433Z,0.694,0.566,0.647,0.108,0.082,0.508,0.361,0.235,0.238,0.191
EOS-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.271202Z,0.585,0.45,0.412,0.184,0.103,0.425,0.493,0.471,0.191,0.238
EOS-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.135782Z,0.726,0.559,0.529,0.104,0.026,0.551,0.366,0.471,0.197,0.177
EOS-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.259267Z,0.753,0.557,0.588,0.132,0.028,0.545,0.531,0.647,0.19,0.147
EOS-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.969202Z,0.705,0.456,0.353,0.132,0.098,0.498,0.433,0.412,0.17,0.059
EOS-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.091344Z,0.717,0.61,0.765,0.119,0.138,0.5,0.336,0.353,0.157,0.016
EOS-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.518889Z,0.699,0.597,0.647,0.145,0.084,0.469,0.448,0.588,0.132,0.124
EOS-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.464594Z,0.705,0.495,0.471,0.166,0.046,0.55,0.485,0.765,0.231,0.257
EOS-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.094875Z,0.72,0.533,0.647,0.143,0.1,0.48,0.345,0.353,0.251,0.175
EOS-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.095160Z,0.682,0.533,0.647,0.132,0.1,0.562,0.415,0.353,0.227,0.195
EOS-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.922539Z,0.726,0.502,0.588,0.15,0.079,0.606,0.549,0.529,0.167,0.109
EOS-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.792616Z,0.661,0.487,0.412,0.121,0.069,0.53,0.411,0.118,0.17,0.255
EOS-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.229983Z,0.699,0.443,0.412,0.152,0.028,0.589,0.602,0.824,0.149,0.2
EOS-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.839473Z,0.732,0.469,0.588,0.217,0.112,0.557,0.45,0.529,0.115,0.088
EOS-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.036269Z,0.554,0.521,0.643,0.082,0.136,0.4,0.385,0.429,0.401,0.366
EOS-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.627253Z,0.666,0.419,0.471,0.168,0.052,0.578,0.467,0.412,0.221,0.179
EOS-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.339600Z,0.683,0.438,0.467,0.161,0.034,0.541,0.582,0.8,0.186,0.211
EOS-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.244776Z,0.759,0.586,0.412,0.083,0.162,0.583,0.327,0.353,0.282,0.122
EOS-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.788687Z,0.633,0.472,0.312,0.122,0.138,0.473,0.411,0.688,0.209,0.317
EOS-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.634396Z,0.802,0.547,0.529,0.182,0.091,0.573,0.36,0.353,0.122,0.203
EOS-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.487794Z,0.688,0.412,0.353,0.169,0.066,0.568,0.446,0.647,0.131,0.195
EOS-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.137621Z,0.704,0.628,0.706,0.148,0.088,0.457,0.504,0.529,0.115,0.062
EOS-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.295717Z,0.738,0.53,0.529,0.095,0.137,0.551,0.473,0.588,0.152,0.111
EOS-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.224124Z,0.694,0.519,0.529,0.099,0.053,0.53,0.489,0.588,0.167,0.127
EOS-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.937936Z,0.725,0.443,0.353,0.145,0.079,0.512,0.536,0.647,0.158,0.109
EOS-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.831581Z,0.721,0.59,0.588,0.115,0.01,0.568,0.582,0.765,0.112,0.168
EOS-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.009310Z,0.465,0.325,0.667,0.316,0.334,0.706,0.786,0.667,0.189,0.185
EOS-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.832007Z,0.689,0.504,0.529,0.113,0.023,0.514,0.58,0.824,0.131,0.219
EOS-USD-predict-ensamble.csv,2020-11-03T17:05:11.891229Z,0.537,0.461,0.235,0.155,0.199,0.339,0.304,0.294,0.182,0.143
EOS-USD-predict-glmLDA-ensamble.csv,2020-10-29T09:44:17.552831Z,0.526,0.406,0.235,0.165,0.158,0.415,0.482,0.529,0.201,0.071
EOS-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:21:10.088702Z,0.559,0.457,0.353,0.114,0.093,0.447,0.514,0.529,0.18,0.075
EOS-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:46:22.618890Z,0.564,0.439,0.235,0.135,0.177,0.442,0.493,0.529,0.188,0.052
EOS-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.577427Z,0.526,0.476,0.412,0.141,0.056,0.492,0.543,0.353,0.196,0.169
EOS-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.884250Z,0.57,0.53,0.412,0.139,0.105,0.382,0.397,0.471,0.168,0.069
EOS-USD-predict-glmLDD-ensamble.csv,2020-11-03T17:06:40.080826Z,0.575,0.469,0.294,0.205,0.176,0.465,0.502,0.588,0.152,0.079
EOS-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.388026Z,0.613,0.45,0.235,0.097,0.186,0.469,0.529,0.412,0.206,0.213
EOS-USD-predict-kknnLDAC-ensamble.csv,2020-11-03T15:38:51.608821Z,0.635,0.553,0.412,0.136,0.122,0.493,0.506,0.471,0.163,0.065
EOS-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:19:18.196614Z,0.635,0.518,0.471,0.152,0.071,0.501,0.455,0.294,0.199,0.333
EOS-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.604061Z,0.624,0.534,0.588,0.168,0.062,0.48,0.496,0.412,0.193,0.186
EOS-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T14:17:33.856524Z,0.613,0.557,0.588,0.175,0.028,0.437,0.452,0.412,0.141,0.176
EOS-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.850974Z,0.635,0.57,0.529,0.157,0.042,0.459,0.606,0.706,0.115,0.124
EOS-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.948406Z,0.569,0.534,0.588,0.178,0.116,0.448,0.514,0.529,0.142,0.075
EOS-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.533255Z,0.64,0.631,0.647,0.106,0.017,0.465,0.466,0.353,0.134,0.157
EOS-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.530415Z,0.69,0.586,0.412,0.104,0.153,0.448,0.451,0.471,0.15,0.109
EOS-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.286005Z,0.618,0.526,0.529,0.148,0.024,0.378,0.337,0.353,0.186,0.072
EOS-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.870258Z,0.656,0.64,0.706,0.059,0.058,0.469,0.449,0.529,0.084,0.081
EOS-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.369360Z,0.662,0.588,0.647,0.142,0.066,0.541,0.375,0.471,0.165,0.087
EOS-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.020564Z,0.597,0.454,0.412,0.207,0.055,0.562,0.448,0.588,0.145,0.15
EOS-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.022263Z,0.607,0.504,0.529,0.18,0.023,0.466,0.462,0.471,0.21,0.124
EOS-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.735681Z,0.618,0.578,0.588,0.153,0.073,0.51,0.578,0.647,0.144,0.137
EOS-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.562336Z,0.612,0.531,0.647,0.173,0.147,0.601,0.54,0.471,0.105,0.11
EOS-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.254481Z,0.619,0.527,0.529,0.205,0.041,0.465,0.406,0.235,0.108,0.15
EOS-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.139094Z,0.667,0.601,0.588,0.14,0.028,0.481,0.371,0.294,0.165,0.067
EOS-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.827218Z,0.602,0.519,0.412,0.164,0.101,0.481,0.43,0.471,0.115,0.055
EOS-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.622699Z,0.651,0.633,0.588,0.169,0.041,0.531,0.439,0.529,0.16,0.087
EOS-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.935992Z,0.612,0.489,0.353,0.124,0.12,0.514,0.427,0.294,0.139,0.136
EOS-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.298100Z,0.58,0.514,0.529,0.172,0.075,0.503,0.348,0.353,0.126,0.055
EOS-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.565523Z,0.639,0.55,0.471,0.129,0.073,0.53,0.427,0.294,0.116,0.157
EOS-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.716225Z,0.575,0.473,0.471,0.227,0.074,0.487,0.389,0.412,0.156,0.023
EOS-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.544867Z,0.635,0.548,0.529,0.196,0.019,0.503,0.483,0.471,0.185,0.156
EOS-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.345364Z,0.64,0.542,0.412,0.109,0.113,0.433,0.596,0.706,0.17,0.104
EOS-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.565418Z,0.586,0.552,0.412,0.157,0.15,0.465,0.424,0.353,0.146,0.074
EOS-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.182931Z,0.62,0.697,0.647,0.173,0.045,0.367,0.38,0.353,0.124,0.035
EOS-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.860388Z,0.608,0.622,0.588,0.159,0.048,0.422,0.393,0.294,0.134,0.086
EOS-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.350674Z,0.646,0.583,0.471,0.124,0.098,0.481,0.376,0.176,0.14,0.173
EOS-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.430427Z,0.645,0.484,0.471,0.156,0.027,0.492,0.586,0.647,0.144,0.133
EOS-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.407804Z,0.645,0.585,0.706,0.116,0.112,0.567,0.44,0.529,0.147,0.158
EOS-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.218162Z,0.682,0.501,0.471,0.141,0.057,0.515,0.281,0.176,0.17,0.091
EOS-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.557677Z,0.607,0.499,0.353,0.162,0.165,0.541,0.399,0.176,0.144,0.229
EOS-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.618631Z,0.623,0.526,0.529,0.165,0.057,0.47,0.422,0.353,0.166,0.167
EOS-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.129365Z,0.646,0.551,0.471,0.192,0.103,0.515,0.296,0.294,0.158,0.07
EOS-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.249695Z,0.755,0.608,0.412,0.126,0.172,0.438,0.43,0.471,0.171,0.042
EOS-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.298511Z,0.607,0.467,0.647,0.177,0.157,0.401,0.564,0.471,0.262,0.237
EOS-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.620825Z,0.663,0.582,0.529,0.208,0.103,0.542,0.374,0.235,0.121,0.122
EOS-USD-predict-xgblinearLN-ensamble.csv,2020-11-03T15:38:51.608837Z,0.684,0.624,0.529,0.089,0.083,0.377,0.076,0,0.24,0.068
LINK-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.866799Z,0.71,0.584,0.765,0.088,0.189,0.645,0.542,0.706,0.188,0.16
LINK-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.074340Z,0.639,0.515,0.529,0.099,0.061,0.649,0.522,0.824,0.136,0.292
LINK-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.190207Z,0.724,0.549,0.562,0.091,0.059,0.577,0.463,0.5,0.089,0.158
LINK-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.452797Z,0.709,0.591,0.824,0.162,0.206,0.633,0.61,0.882,0.154,0.259
LINK-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:16.998797Z,0.63,0.488,0.647,0.207,0.157,0.609,0.391,0.353,0.111,0.065
LINK-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.341587Z,0.5,0.471,0.562,0.104,0.121,0.59,0.536,0.5,0.237,0.078
LINK-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.752090Z,0.672,0.447,0.353,0.124,0.134,0.66,0.552,0.412,0.103,0.15
LINK-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.274122Z,0.556,0.313,0.222,0.171,0.116,0.746,0.606,0,0.246,0.533
LINK-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.138463Z,0.733,0.571,0.529,0.108,0.114,0.6,0.336,0.353,0.158,0.031
