PredictFile,Symbol,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,AccSD2m,PVal6m,PVal3m,PVal2m,PVal1m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m,PrevSD2m,Rank
ADA-USD-predict-ensamble-gakknn-VACGF.csv,ADA-USD,2021-07-06T18:29:00.869595Z,56,0.459,0.423,0.468,0.452,0.092,0.079,0.023,0.868,0.976,0.963,0.948,0.553,0.534,0.468,0.581,0.11,0.161,0.16,0.0594
ADA-USD-predict-ensamble-gakknn-VFA.csv,ADA-USD,2021-07-06T18:29:01.114827Z,56,0.525,0.457,0.435,0.419,0.057,0.041,0.023,0.875,0.963,0.948,0.948,0.395,0.476,0.565,0.548,0.153,0.154,0.023,0.0590416666666667
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLI.csv,ADA-USD,2021-08-31T09:35:09.329934Z,0,0.44,0.436,0.387,0.355,0.116,0.09,0.046,0.861,0.924,0.974,1,0.515,0.434,0.452,0.355,0.084,0.101,0.137,0.058519
ADA-USD-predict-ensamble-gakknn-MIHDD.csv,ADA-USD,2021-08-31T10:31:25.067656Z,0,0.489,0.503,0.532,0.548,0.085,0.053,0.023,0.885,0.83,0.765,0.822,0.465,0.552,0.532,0.613,0.141,0.088,0.114,0.05842
ADA-USD-predict-ensamble-gakknn-NAABC.csv,ADA-USD,2021-08-31T09:35:09.039901Z,0,0.53,0.512,0.452,0.355,0.081,0.143,0.137,0.883,0.981,0.986,0.991,0.358,0.357,0.419,0.548,0.099,0.168,0.182,0.058266
ADA-USD-predict-ensamble-gakknn-VACA.csv,ADA-USD,2021-07-06T18:29:00.756757Z,56,0.454,0.403,0.371,0.387,0.107,0.058,0.023,0.86,0.921,0.972,0.948,0.424,0.49,0.468,0.516,0.069,0.061,0.068,0.0573066666666667
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLKC.csv,ADA-USD,2021-08-31T09:35:09.496775Z,0,0.446,0.424,0.419,0.484,0.104,0.065,0.091,0.867,0.999,0.999,0.998,0.487,0.293,0.323,0.29,0.156,0.061,0.046,0.0571456666666667
ADA-USD-predict-ensamble-gakknn-NDB.csv,ADA-USD,2021-08-31T09:35:09.315586Z,0,0.481,0.477,0.491,0.516,0.054,0.035,0.035,0.882,0.892,0.886,0.952,0.4,0.52,0.556,0.645,0.117,0.109,0.126,0.056994
ADA-USD-predict-ensamble-gakknn-MFQ.csv,ADA-USD,2021-08-31T10:31:24.884413Z,0,0.548,0.565,0.581,0.581,0.053,0.027,0,0.9,0.809,0.713,0.996,0.774,0.697,0.613,0.774,0.171,0.218,0.228,0.0564666666666667
ADA-USD-predict-ensamble-gakknn-MF.csv,ADA-USD,2021-08-31T10:31:24.797880Z,0,0.471,0.37,0.371,0.355,0.093,0.016,0.023,0.862,0.999,0.998,1,0.409,0.326,0.339,0.29,0.09,0.053,0.068,0.055752
ADA-USD-predict-ensamble-gakknn-MCD.csv,ADA-USD,2021-08-31T09:35:08.853301Z,0,0.531,0.467,0.484,0.484,0.068,0.029,0,0.888,0.895,0.842,0.705,0.505,0.535,0.419,0.484,0.196,0.211,0.091,0.055328
ADA-USD-predict-ensamble-gakknn-VDIDC.csv,ADA-USD,2021-07-06T18:29:01.049010Z,56,0.489,0.523,0.484,0.484,0.113,0.067,0,0.89,0.893,0.857,0.817,0.399,0.411,0.484,0.548,0.081,0.141,0.091,0.0548533333333333
ADA-USD-predict-ensamble-gakknn-MEL.csv,ADA-USD,2021-08-31T09:35:08.965626Z,0,0.509,0.564,0.613,0.548,0.108,0.106,0.091,0.905,0.77,0.679,0.43,0.416,0.37,0.355,0.484,0.156,0.132,0.182,0.05339
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLKG.csv,ADA-USD,2021-08-31T09:35:09.520215Z,0,0.479,0.457,0.435,0.387,0.064,0.061,0.068,0.885,0.991,0.989,1,0.476,0.283,0.274,0.194,0.128,0.082,0.114,0.052555
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIJ.csv,ADA-USD,2021-08-31T09:35:09.370851Z,0,0.492,0.412,0.468,0.387,0.102,0.126,0.114,0.886,0.807,0.715,1,0.62,0.435,0.403,0.323,0.102,0.098,0.114,0.052136
ADA-USD-predict-ensamble-gakknn-VDIBCE.csv,ADA-USD,2021-07-06T18:29:00.996357Z,56,0.464,0.489,0.484,0.419,0.06,0.065,0.091,0.892,0.864,0.885,0.948,0.458,0.532,0.581,0.548,0.085,0.091,0.046,0.051732
ADA-USD-predict-ensamble-gakknn-MFU.csv,ADA-USD,2021-08-31T10:31:24.912122Z,0,0.508,0.5,0.516,0.548,0.07,0.043,0.046,0.899,0.997,0.996,0.994,0.532,0.589,0.516,0.742,0.256,0.258,0.319,0.051308
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCN.csv,ADA-USD,2021-08-31T09:35:09.545049Z,0,0.458,0.468,0.435,0.484,0.081,0.074,0.068,0.889,0.794,0.904,0.817,0.55,0.532,0.565,0.548,0.097,0.059,0.023,0.050357
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLG.csv,ADA-USD,2021-07-07T16:29:55.307975Z,55,0.43,0.5,0.516,0.484,0.114,0.043,0.046,0.901,0.82,0.819,0.817,0.558,0.565,0.581,0.548,0.05,0.042,0.046,0.047718
ADA-USD-predict-ensamble-gakknn-MEJ.csv,ADA-USD,2021-08-31T09:35:08.956304Z,0,0.45,0.468,0.452,0.484,0.1,0.043,0.046,0.896,0.842,0.978,0.979,0.6,0.425,0.387,0.355,0.183,0.073,0.046,0.0474933333333333
ADA-USD-predict-ensamble-kknn-MAABBAABCACCF.csv,ADA-USD,2021-08-31T09:35:09.558723Z,0,0.425,0.501,0.468,0.484,0.102,0.059,0.023,0.899,0.79,0.897,0.817,0.563,0.456,0.468,0.548,0.17,0.083,0.114,0.0469313333333333
ADA-USD-predict-ensamble-gakknn-VCD.csv,ADA-USD,2021-07-06T18:29:00.916285Z,56,0.463,0.468,0.435,0.419,0.078,0.059,0.023,0.897,0.995,0.995,0.991,0.435,0.53,0.661,0.613,0.154,0.233,0.068,0.0468993333333333
ADA-USD-predict-ensamble-gakknn-VA.csv,ADA-USD,2021-07-06T18:29:00.741820Z,56,0.491,0.479,0.452,0.484,0.06,0.057,0.046,0.902,0.961,0.963,0.979,0.421,0.412,0.452,0.355,0.096,0.118,0.137,0.046452
ADA-USD-predict-ensamble-gakknn-MAC.csv,ADA-USD,2021-08-31T09:35:08.796769Z,0,0.493,0.467,0.484,0.548,0.077,0.071,0.091,0.904,0.997,0.999,0.999,0.689,0.362,0.226,0.226,0.281,0.235,0,0.046208
ADA-USD-predict-ensamble-gakknn-MIFC.csv,ADA-USD,2021-08-31T10:31:25.020460Z,0,0.503,0.478,0.468,0.419,0.032,0.052,0.068,0.906,0.967,0.973,0.948,0.489,0.391,0.403,0.548,0.186,0.147,0.205,0.045402
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLB.csv,ADA-USD,2021-07-07T16:29:55.304579Z,55,0.407,0.467,0.5,0.452,0.115,0.075,0.068,0.901,0.917,0.9,0.977,0.512,0.489,0.5,0.387,0.069,0.115,0.16,0.045342
ADA-USD-predict-ensamble-gakknn-VDM.csv,ADA-USD,2021-07-07T16:29:55.248736Z,55,0.419,0.433,0.516,0.548,0.079,0.148,0.046,0.901,0.907,0.86,0.904,0.523,0.434,0.452,0.355,0.109,0.101,0.137,0.045144
ADA-USD-predict-ensamble-gakknn-UADCB.csv,ADA-USD,2021-07-06T18:29:00.732105Z,56,0.487,0.489,0.516,0.516,0.078,0.048,0,0.91,0.977,0.966,0.952,0.583,0.578,0.484,0.645,0.158,0.23,0.228,0.04476
ADA-USD-predict-ensamble-gakknn-VACGBFCG.csv,ADA-USD,2021-07-06T18:29:00.828525Z,56,0.485,0.467,0.468,0.387,0.067,0.081,0.114,0.906,0.936,0.995,0.991,0.462,0.424,0.403,0.581,0.159,0.181,0.251,0.0444933333333333
ADA-USD-predict-ensamble-gakknn-MAG.csv,ADA-USD,2021-08-31T09:35:08.809232Z,0,0.453,0.456,0.468,0.516,0.049,0.052,0.068,0.907,0.96,0.964,0.952,0.502,0.544,0.532,0.645,0.118,0.115,0.16,0.042687
ADA-USD-predict-ensamble-gakknn-VDIF.csv,ADA-USD,2021-07-06T18:29:01.081293Z,56,0.456,0.532,0.565,0.613,0.092,0.074,0.068,0.918,0.705,0.557,0.296,0.596,0.643,0.565,0.548,0.151,0.137,0.023,0.0424486666666666
ADA-USD-predict-ensamble-gakknn-MICD.csv,ADA-USD,2021-08-31T10:31:24.987600Z,0,0.469,0.424,0.419,0.355,0.024,0.065,0.091,0.906,0.936,0.908,1,0.519,0.512,0.452,0.355,0.102,0.143,0.137,0.0411093333333333
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLKA.csv,ADA-USD,2021-08-31T09:35:09.479459Z,0,0.497,0.414,0.387,0.419,0.085,0.056,0.046,0.905,0.991,0.987,0.977,0.504,0.368,0.419,0.419,0.161,0.088,0,0.0411033333333333
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIK.csv,ADA-USD,2021-08-31T09:35:09.374634Z,0,0.492,0.412,0.452,0.452,0.093,0.068,0,0.911,0.975,0.963,0.977,0.585,0.456,0.484,0.387,0.096,0.108,0.137,0.040228
ADA-USD-predict-ensamble-gakknn-SBA.csv,ADA-USD,2021-07-06T18:29:00.641757Z,56,0.461,0.49,0.435,0.452,0.103,0.096,0.023,0.916,0.954,0.948,0.896,0.377,0.47,0.339,0.452,0.222,0.254,0.16,0.038808
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLID.csv,ADA-USD,2021-07-07T16:29:55.336587Z,55,0.43,0.478,0.5,0.516,0.049,0.042,0.023,0.918,0.801,0.706,0.707,0.535,0.434,0.468,0.452,0.121,0.061,0.023,0.0384853333333333
ADA-USD-predict-ensamble-gakknn-NAABCAABC.csv,ADA-USD,2021-07-07T16:29:55.202773Z,55,0.476,0.5,0.509,0.567,0.085,0.06,0.081,0.923,0.894,0.863,0.91,0.512,0.601,0.591,0.667,0.156,0.077,0.106,0.038115
ADA-USD-predict-ensamble-gakknn-VC.csv,ADA-USD,2021-07-06T18:29:00.900804Z,56,0.446,0.521,0.565,0.613,0.072,0.09,0.068,0.927,0.745,0.643,0.578,0.422,0.544,0.532,0.613,0.109,0.083,0.114,0.0372786666666666
ADA-USD-predict-ensamble-gakknn-MAH.csv,ADA-USD,2021-08-31T09:35:08.812423Z,0,0.447,0.51,0.548,0.516,0.104,0.074,0.046,0.926,0.934,0.902,0.819,0.378,0.513,0.419,0.581,0.178,0.229,0.228,0.0371233333333333
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLA.csv,ADA-USD,2021-07-07T16:29:55.301101Z,55,0.418,0.553,0.629,0.71,0.107,0.155,0.114,0.931,0.624,0.461,0.1,0.591,0.576,0.597,0.581,0.032,0.04,0.023,0.0368
ADA-USD-predict-ensamble-gakknn-NAABCAA.csv,ADA-USD,2021-08-31T09:35:09.051710Z,0,0.486,0.524,0.509,0.533,0.057,0.037,0.035,0.928,0.911,0.946,0.995,0.508,0.594,0.576,0.733,0.142,0.16,0.222,0.036456
ADA-USD-predict-ensamble-gakknn-VACGBFCB.csv,ADA-USD,2021-07-06T18:29:00.807471Z,56,0.435,0.489,0.484,0.452,0.085,0.034,0.046,0.923,0.857,0.999,0.999,0.376,0.489,0.484,0.71,0.084,0.226,0.319,0.0361386666666666
ADA-USD-predict-ensamble-gakknn-MDB.csv,ADA-USD,2021-08-31T09:35:08.880314Z,0,0.449,0.522,0.532,0.613,0.085,0.083,0.114,0.928,0.622,0.647,0.296,0.44,0.457,0.435,0.548,0.262,0.119,0.16,0.036072
ADA-USD-predict-ensamble-gakknn-MBA.csv,ADA-USD,2021-08-31T09:35:08.820968Z,0,0.504,0.477,0.516,0.516,0.104,0.067,0,0.93,0.977,0.99,0.98,0.491,0.306,0.226,0.323,0.24,0.169,0.137,0.03493
ADA-USD-predict-ensamble-gakknn-ME.csv,ADA-USD,2021-08-31T09:35:08.908955Z,0,0.466,0.463,0.435,0.516,0.068,0.093,0.114,0.924,0.864,0.842,0.707,0.61,0.519,0.468,0.452,0.078,0.09,0.023,0.0345546666666667
ADA-USD-predict-ensamble-gakknn-NDC.csv,ADA-USD,2021-08-31T10:31:25.083751Z,0,0.456,0.438,0.468,0.484,0.068,0.054,0.023,0.925,0.949,0.923,0.898,0.41,0.448,0.5,0.419,0.14,0.121,0.114,0.03405
ADA-USD-predict-ensamble-gakknn-MFA.csv,ADA-USD,2021-08-31T09:35:08.993947Z,0,0.471,0.451,0.452,0.419,0.072,0.032,0.046,0.93,0.934,0.949,1,0.382,0.399,0.323,0.226,0.115,0.164,0.137,0.03206
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCF.csv,ADA-USD,2021-07-07T16:29:55.280222Z,55,0.458,0.478,0.484,0.484,0.038,0.01,0,0.934,0.921,0.971,0.992,0.561,0.608,0.645,0.677,0.075,0.072,0.046,0.03124
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIC.csv,ADA-USD,2021-07-07T16:29:55.330117Z,55,0.428,0.434,0.452,0.452,0.095,0.03,0,0.93,0.904,0.856,0.896,0.479,0.411,0.484,0.452,0.149,0.129,0.046,0.03066
ADA-USD-predict-ensamble-gakknn-VDIBCFF.csv,ADA-USD,2021-07-06T18:29:01.024801Z,56,0.432,0.457,0.452,0.484,0.027,0.033,0.046,0.937,0.842,0.853,0.705,0.447,0.436,0.387,0.484,0.096,0.128,0.137,0.028161
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCE.csv,ADA-USD,2021-07-07T16:29:55.276641Z,55,0.437,0.544,0.516,0.484,0.134,0.058,0.046,0.945,0.956,0.952,0.999,0.466,0.454,0.548,0.742,0.132,0.253,0.274,0.027445
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIF.csv,ADA-USD,2021-08-31T09:35:09.336905Z,0,0.417,0.466,0.532,0.581,0.124,0.125,0.068,0.944,0.746,0.624,0.431,0.577,0.511,0.5,0.452,0.131,0.052,0.068,0.0264133333333334
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIV.csv,ADA-USD,2021-08-31T09:35:09.446685Z,0,0.457,0.446,0.419,0.419,0.08,0.047,0,0.941,0.999,0.998,1,0.451,0.271,0.323,0.29,0.201,0.096,0.046,0.0259993333333334
ADA-USD-predict-ensamble-gakknn-MEK.csv,ADA-USD,2021-08-31T09:35:08.960273Z,0,0.483,0.488,0.548,0.516,0.117,0.11,0.046,0.95,0.899,0.853,0.707,0.37,0.404,0.323,0.452,0.232,0.191,0.182,0.0253166666666667
ADA-USD-predict-ensamble-gakknn-PA.csv,ADA-USD,2021-08-31T10:31:25.102790Z,0,0.452,0.445,0.484,0.387,0.081,0.118,0.137,0.947,0.945,0.942,0.976,0.447,0.425,0.387,0.452,0.104,0.092,0.091,0.0243976666666667
ADA-USD-predict-ensamble-gakknn-VGJ.csv,ADA-USD,2021-07-06T18:29:01.197322Z,56,0.45,0.533,0.5,0.484,0.119,0.06,0.023,0.951,0.895,0.843,0.979,0.451,0.291,0.403,0.355,0.327,0.2,0.068,0.0242223333333334
ADA-USD-predict-ensamble-gakknn-MFT.csv,ADA-USD,2021-08-31T10:31:24.908975Z,0,0.436,0.381,0.355,0.323,0.047,0.056,0.046,0.938,0.989,0.988,1,0.464,0.448,0.355,0.258,0.086,0.188,0.137,0.0242213333333334
ADA-USD-predict-ensamble-gakknn-MFG.csv,ADA-USD,2021-08-31T10:31:24.821369Z,0,0.56,0.457,0.452,0.484,0.107,0.033,0.046,0.952,0.997,0.996,0.992,0.689,0.567,0.484,0.677,0.212,0.241,0.274,0.023504
ADA-USD-predict-ensamble-gakknn-VACGBFCJ.csv,ADA-USD,2021-07-06T18:29:00.839888Z,56,0.442,0.414,0.371,0.323,0.047,0.089,0.068,0.945,0.999,0.998,1,0.538,0.61,0.532,0.71,0.141,0.223,0.251,0.022495
ADA-USD-predict-ensamble-gakknn-NBCA.csv,ADA-USD,2021-08-31T09:35:09.277147Z,0,0.414,0.424,0.403,0.419,0.056,0.04,0.023,0.947,0.996,0.994,0.997,0.521,0.556,0.468,0.355,0.137,0.19,0.16,0.0219243333333334
ADA-USD-predict-ensamble-gakknn-MEH.csv,ADA-USD,2021-08-31T09:35:08.950321Z,0,0.508,0.554,0.581,0.516,0.083,0.08,0.091,0.96,0.815,0.746,0.572,0.404,0.38,0.387,0.516,0.139,0.13,0.182,0.0219066666666667
ADA-USD-predict-ensamble-gakknn-PAB.csv,ADA-USD,2021-08-31T10:31:25.109807Z,0,0.426,0.39,0.442,0.452,0.078,0.091,0.013,0.948,0.993,0.989,1,0.343,0.487,0.587,0.774,0.107,0.256,0.265,0.0218053333333334
ADA-USD-predict-ensamble-kknn-MAABBAABCACCG.csv,ADA-USD,2021-08-31T09:35:09.562446Z,0,0.38,0.433,0.5,0.548,0.085,0.125,0.068,0.951,0.84,0.761,0.574,0.484,0.521,0.565,0.548,0.087,0.077,0.023,0.0214456666666667
ADA-USD-predict-ensamble-gakknn-MFR.csv,ADA-USD,2021-08-31T10:31:24.891831Z,0,0.486,0.523,0.484,0.548,0.089,0.093,0.091,0.957,0.809,0.713,0.43,0.547,0.568,0.419,0.484,0.21,0.266,0.091,0.0213996666666667
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIH.csv,ADA-USD,2021-08-31T09:35:09.352420Z,0,0.44,0.501,0.468,0.452,0.088,0.059,0.023,0.956,0.928,0.978,0.977,0.414,0.37,0.371,0.387,0.084,0.016,0.023,0.0206653333333334
ADA-USD-predict-ensamble-gakknn-MEC.csv,ADA-USD,2021-08-31T09:35:08.922400Z,0,0.433,0.359,0.355,0.419,0.102,0.065,0.091,0.947,0.979,0.972,0.948,0.469,0.489,0.516,0.548,0.121,0.058,0.046,0.0202636666666667
ADA-USD-predict-ensamble-gakknn-VACGBF.csv,ADA-USD,2021-07-06T18:29:00.789294Z,56,0.424,0.414,0.387,0.355,0.089,0.056,0.046,0.957,0.996,0.998,0.999,0.498,0.545,0.484,0.613,0.126,0.167,0.182,0.0175583333333334
ADA-USD-predict-ensamble-gakknn-MFF.csv,ADA-USD,2021-08-31T10:31:24.816797Z,0,0.471,0.554,0.565,0.613,0.082,0.052,0.068,0.968,0.938,0.909,1,0.708,0.728,0.726,0.871,0.068,0.145,0.205,0.01696
ADA-USD-predict-ensamble-gakknn-MCB.csv,ADA-USD,2021-08-31T09:35:08.846133Z,0,0.539,0.504,0.517,0.435,0.122,0.086,0.117,0.968,0.95,0.926,0.852,0.193,0.28,0.289,0.478,0.113,0.19,0.267,0.01664
ADA-USD-predict-ensamble-gakknn-NAABCAAA.csv,ADA-USD,2021-07-07T16:29:55.184994Z,55,0.484,0.489,0.516,0.484,0.078,0.058,0.046,0.968,0.907,0.86,0.817,0.514,0.534,0.452,0.548,0.192,0.173,0.137,0.0158826666666667
ADA-USD-predict-ensamble-gakknn-VDIBA.csv,ADA-USD,2021-07-06T18:29:00.965217Z,56,0.447,0.434,0.452,0.387,0.048,0.071,0.091,0.97,0.964,0.95,1,0.463,0.348,0.323,0.258,0.125,0.078,0.091,0.01333
ADA-USD-predict-ensamble-gakknn-VGA.csv,ADA-USD,2021-07-06T18:29:01.159419Z,56,0.408,0.467,0.5,0.613,0.037,0.127,0.16,0.973,0.843,0.789,0.578,0.394,0.447,0.403,0.613,0.12,0.223,0.297,0.012375
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLIR.csv,ADA-USD,2021-08-31T09:35:09.425845Z,0,0.474,0.447,0.371,0.323,0.082,0.141,0.068,0.978,0.991,0.988,1,0.448,0.335,0.403,0.387,0.175,0.118,0.023,0.00947466666666668
ADA-USD-predict-ensamble-gakknn-MIDC.csv,ADA-USD,2021-08-31T10:31:25.003948Z,0,0.451,0.467,0.484,0.452,0.072,0.043,0.046,0.982,0.996,0.998,0.997,0.513,0.405,0.29,0.323,0.216,0.201,0.046,0.00841200000000001
ADA-USD-predict-ensamble-gakknn-MIHDB.csv,ADA-USD,2021-08-31T10:31:25.062621Z,0,0.393,0.413,0.403,0.452,0.054,0.051,0.068,0.981,0.997,0.996,0.991,0.55,0.674,0.661,0.645,0.131,0.028,0.023,0.00765700000000001
ADA-USD-predict-ensamble-gakknn-VDIBCFE.csv,ADA-USD,2021-07-06T18:29:01.020154Z,56,0.392,0.36,0.306,0.323,0.071,0.094,0.023,0.98,0.984,0.999,0.999,0.528,0.553,0.629,0.581,0.128,0.141,0.068,0.00705333333333334
ADA-USD-predict-ensamble-gakknn-MFY.csv,ADA-USD,2021-08-31T10:31:24.936540Z,0,0.418,0.467,0.5,0.548,0.066,0.075,0.068,0.986,0.802,0.704,0.43,0.376,0.401,0.435,0.484,0.209,0.076,0.068,0.00646333333333334
ADA-USD-predict-ensamble-gakknn-MAD.csv,ADA-USD,2021-08-31T09:35:08.799616Z,0,0.468,0.477,0.532,0.548,0.101,0.097,0.023,0.991,0.999,0.998,0.999,0.537,0.395,0.242,0.226,0.264,0.265,0.023,0.004431
ADA-USD-predict-ensamble-kknn-MAABBAABCACCCLII.csv,ADA-USD,2021-08-31T09:35:09.360380Z,0,0.527,0.489,0.516,0.548,0.114,0.058,0.046,0.999,1,1,1,0.875,0.946,0.935,0.935,0.124,0.018,0,0.000510666666666667
ADA-USD-predict-ensamble-gakknn-MAED.csv,ADA-USD,2021-08-31T09:35:08.802387Z,0,0.442,0.393,0.389,0.444,0.094,0.056,0.079,0.999,1,1,1,0.348,0.63,0.444,0.889,0.47,0.548,0.629,0.000408
ADA-USD-predict-ensamble-gakknn-MAEC.csv,ADA-USD,2021-08-31T09:35:08.801743Z,0,0.571,0.571,0.571,0.571,,,,1,1,1,1,0,0,0,0,,,,0
AMZN-predict-ensamble-gakknn-VGD.csv,AMZN,2021-07-06T18:29:01.885543Z,56,0.643,0.607,0.524,0.476,0.08,0.151,0.067,0.478,0.666,0.873,0.994,0.612,0.672,0.667,0.714,0.06,0.048,0.067,0.308676
AMZN-predict-ensamble-gakknn-VDIBB.csv,AMZN,2021-07-06T18:29:01.686982Z,56,0.608,0.622,0.524,0.476,0.166,0.177,0.067,0.486,0.445,0.64,0.865,0.529,0.53,0.476,0.429,0.157,0.104,0.067,0.300518666666667
AMZN-predict-ensamble-gakknn-VDD.csv,AMZN,2021-07-06T18:29:01.654037Z,56,0.617,0.53,0.5,0.524,0.158,0.058,0.034,0.462,0.777,0.871,0.747,0.539,0.565,0.643,0.571,0.116,0.153,0.101,0.295362
AMZN-predict-ensamble-gakknn-NE.csv,AMZN,2021-08-31T10:31:25.431384Z,0,0.601,0.635,0.548,0.667,0.155,0.192,0.168,0.504,0.54,0.8,0.601,0.477,0.397,0.31,0.333,0.115,0.153,0.034,0.294954666666667
AMZN-predict-ensamble-gakknn-MCF.csv,AMZN,2021-08-31T09:35:09.637836Z,0,0.632,0.547,0.548,0.333,0.135,0.214,0.303,0.502,0.657,0.553,0.976,0.588,0.577,0.548,0.476,0.124,0.088,0.101,0.286682
AMZN-predict-ensamble-gakknn-UADAC.csv,AMZN,2021-07-06T18:29:01.392605Z,56,0.562,0.483,0.429,0.571,0.153,0.171,0.202,0.456,0.671,0.875,0.753,0.5,0.516,0.524,0.619,0.059,0.096,0.135,0.267285333333333
AMZN-predict-ensamble-gakknn-VG.csv,AMZN,2021-07-06T18:29:01.867961Z,56,0.623,0.688,0.69,0.714,0.092,0.024,0.034,0.61,0.394,0.461,0.784,0.628,0.626,0.643,0.762,0.157,0.123,0.168,0.26013
AMZN-predict-ensamble-gakknn-MFK.csv,AMZN,2021-08-31T10:31:25.191099Z,0,0.547,0.672,0.69,0.714,0.116,0.039,0.034,0.614,0.366,0.418,0.419,0.63,0.61,0.643,0.667,0.118,0.061,0.034,0.245624666666667
AMZN-predict-ensamble-kknn-MAABBAABCACCCLIA.csv,AMZN,2021-07-07T16:29:55.512852Z,55,0.599,0.594,0.595,0.619,0.073,0.024,0.034,0.6,0.653,0.684,0.417,0.578,0.626,0.643,0.571,0.102,0.077,0.101,0.2384
AMZN-predict-ensamble-gakknn-MFD.csv,AMZN,2021-08-31T09:35:09.803910Z,0,0.557,0.563,0.595,0.429,0.124,0.176,0.236,0.586,0.571,0.565,1,0.504,0.627,0.69,0.762,0.098,0.131,0.101,0.23667
AMZN-predict-ensamble-gakknn-SAC.csv,AMZN,2021-07-06T18:29:01.311653Z,56,0.523,0.576,0.524,0.476,0.122,0.103,0.067,0.566,0.487,0.697,0.979,0.509,0.452,0.429,0.333,0.044,0.104,0.135,0.234794
AMZN-predict-ensamble-gakknn-NAABCA.csv,AMZN,2021-08-31T09:35:09.845885Z,0,0.57,0.531,0.524,0.429,0.087,0.096,0.135,0.571,0.622,0.64,0.863,0.541,0.531,0.524,0.476,0.088,0.049,0.067,0.232375
AMZN-predict-ensamble-gakknn-MIHE.csv,AMZN,2021-08-31T10:31:25.416502Z,0,0.557,0.595,0.619,0.571,0.133,0.064,0.067,0.607,0.586,0.585,0.753,0.582,0.564,0.619,0.619,0.071,0.095,0,0.232001
AMZN-predict-ensamble-gakknn-VED.csv,AMZN,2021-07-06T18:29:01.811061Z,56,0.575,0.515,0.5,0.524,0.135,0.035,0.034,0.565,0.786,0.746,0.747,0.504,0.577,0.548,0.571,0.103,0.056,0.034,0.23055
AMZN-predict-ensamble-gakknn-VFA.csv,AMZN,2021-07-06T18:29:01.823886Z,56,0.554,0.561,0.5,0.524,0.084,0.108,0.034,0.574,0.602,0.87,0.996,0.526,0.595,0.643,0.762,0.054,0.145,0.168,0.22933
AMZN-predict-ensamble-gakknn-VDL.csv,AMZN,2021-07-07T16:29:55.435300Z,55,0.564,0.531,0.524,0.333,0.081,0.191,0.269,0.578,0.64,0.527,0.992,0.543,0.561,0.524,0.571,0.098,0.081,0.067,0.227739333333333
AMZN-predict-ensamble-gakknn-MIHB.csv,AMZN,2021-08-31T10:31:25.393949Z,0,0.557,0.687,0.667,0.571,0.18,0.101,0.135,0.643,0.349,0.219,0.415,0.581,0.592,0.524,0.524,0.148,0.117,0,0.227409
AMZN-predict-ensamble-gakknn-VDIBCFD.csv,AMZN,2021-07-06T18:29:01.730325Z,56,0.634,0.607,0.524,0.476,0.091,0.151,0.067,0.617,0.649,0.847,0.744,0.65,0.64,0.619,0.524,0.105,0.102,0.135,0.225331666666667
AMZN-predict-ensamble-gakknn-VDIBCD.csv,AMZN,2021-07-06T18:29:01.706262Z,56,0.599,0.545,0.476,0.429,0.128,0.128,0.067,0.588,0.684,0.725,0.863,0.564,0.545,0.476,0.476,0.112,0.119,0,0.22248
AMZN-predict-ensamble-gakknn-MAF.csv,AMZN,2021-08-31T09:35:09.585945Z,0,0.537,0.657,0.667,0.714,0.203,0.051,0.067,0.642,0.358,0.239,0.061,0.485,0.47,0.524,0.476,0.157,0.104,0.067,0.222079333333333
AMZN-predict-ensamble-kknn-MAABBAABCACCCLKA.csv,AMZN,2021-08-31T09:35:10.266330Z,0,0.62,0.517,0.548,0.429,0.111,0.131,0.168,0.606,0.855,0.854,0.938,0.566,0.61,0.643,0.571,0.135,0.091,0.101,0.221296666666667
AMZN-predict-ensamble-gakknn-VACGBFCA.csv,AMZN,2021-07-06T18:29:01.520555Z,56,0.584,0.499,0.452,0.381,0.113,0.107,0.101,0.575,0.842,0.968,0.992,0.59,0.626,0.643,0.619,0.118,0.038,0.034,0.217458333333333
