PredictFile,Created,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
BAT-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T21:31:39.454288Z,0.71,0.485,0.667,0.149,0.162,0.623,0.592,0.667,0.143,0.168
BAT-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T10:26:53.803786Z,0.726,0.435,0.583,0.177,0.129,0.574,0.636,0.667,0.14,0.156
BAT-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T18:36:45.395988Z,0.765,0.426,0.292,0.098,0.158,0.525,0.451,0.375,0.192,0.2
BAT-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:12:00.962248Z,0.744,0.593,0.5,0.089,0.085,0.569,0.521,0.417,0.104,0.091
BAT-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T11:47:52.633897Z,0.705,0.519,0.667,0.126,0.177,0.532,0.604,0.667,0.195,0.119
BAT-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T14:43:47.075267Z,0.694,0.559,0.625,0.076,0.094,0.65,0.552,0.542,0.132,0.057
BAT-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:20:37.617309Z,0.825,0.553,0.375,0.07,0.198,0.596,0.366,0.208,0.081,0.163
BAT-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:03:52.078716Z,0.819,0.413,0.25,0.109,0.198,0.535,0.388,0.25,0.107,0.172
BAT-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T20:53:15.876490Z,0.754,0.528,0.5,0.143,0.063,0.558,0.553,0.583,0.142,0.173
BAT-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T08:37:32.099399Z,0.76,0.515,0.458,0.064,0.164,0.606,0.655,0.625,0.099,0.139
BAT-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:03:16.334742Z,0.835,0.539,0.5,0.117,0.082,0.628,0.637,0.667,0.088,0.092
BAT-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T11:43:42.447298Z,0.743,0.565,0.708,0.098,0.144,0.579,0.629,0.708,0.103,0.089
BAT-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T13:36:56.036234Z,0.792,0.416,0.292,0.084,0.189,0.564,0.522,0.292,0.108,0.225
BAT-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:19:32.971328Z,0.743,0.456,0.417,0.129,0.067,0.569,0.478,0.417,0.081,0.053
BAT-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:02:00.810834Z,0.792,0.531,0.542,0.095,0.075,0.53,0.522,0.458,0.157,0.259
BAT-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T17:48:09.250103Z,0.743,0.443,0.375,0.104,0.107,0.491,0.346,0.292,0.191,0.244
BAT-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T19:49:54.433841Z,0.813,0.468,0.417,0.106,0.115,0.585,0.537,0.5,0.149,0.126
BAT-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T10:55:58.244146Z,0.759,0.481,0.458,0.095,0.076,0.575,0.582,0.375,0.129,0.236
BAT-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T13:40:25.273911Z,0.716,0.471,0.458,0.084,0.123,0.629,0.743,0.625,0.144,0.144
BAT-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:24:27.908589Z,0.792,0.48,0.417,0.041,0.228,0.628,0.536,0.333,0.085,0.223
BAT-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:14:31.828751Z,0.792,0.516,0.625,0.127,0.142,0.487,0.513,0.625,0.119,0.157
BAT-USD-predict-ensamble.csv,2020-11-03T16:33:54.812406Z,0.53,0.532,0.417,0.096,0.103,0.389,0.4,0.417,0.134,0.126
BAT-USD-predict-glmLDAB-ensamble.csv,2020-10-30T09:02:06.380449Z,0.541,0.548,0.5,0.082,0.113,0.39,0.489,0.583,0.172,0.111
BAT-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:50:53.258600Z,0.58,0.539,0.5,0.091,0.082,0.481,0.52,0.583,0.239,0.228
BAT-USD-predict-glmLDC-ensamble.csv,2020-10-29T15:30:35.894441Z,0.52,0.497,0.542,0.159,0.039,0.399,0.496,0.542,0.139,0.177
BAT-USD-predict-glmLDD-ensamble.csv,2020-11-03T16:36:00.740408Z,0.537,0.519,0.542,0.171,0.021,0.46,0.474,0.542,0.191,0.183
BAT-USD-predict-glmLDF-ensamble.csv,2020-10-30T18:50:20.503318Z,0.553,0.584,0.542,0.113,0.081,0.422,0.502,0.625,0.193,0.176
BAT-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:32:46.327058Z,0.585,0.623,0.458,0.095,0.145,0.378,0.453,0.542,0.133,0.088
BAT-USD-predict-kknnLDA-ensamble.csv,2020-10-31T11:00:49.813658Z,0.624,0.577,0.583,0.118,0.026,0.525,0.559,0.667,0.129,0.167
BAT-USD-predict-kknnLDAA-ensamble.csv,2020-10-31T11:01:04.668337Z,0.624,0.577,0.583,0.118,0.026,0.525,0.559,0.667,0.129,0.167
BAT-USD-predict-kknnLDAB-ensamble.csv,2020-10-31T15:46:03.669405Z,0.706,0.506,0.375,0.21,0.155,0.509,0.531,0.708,0.079,0.154
BAT-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T11:43:08.070908Z,0.667,0.519,0.375,0.056,0.125,0.481,0.364,0.375,0.157,0.126
BAT-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:08:12.010546Z,0.585,0.582,0.667,0.096,0.129,0.498,0.565,0.75,0.154,0.212
BAT-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T12:54:39.987120Z,0.586,0.59,0.625,0.105,0.05,0.529,0.551,0.708,0.127,0.22
BAT-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:31:27.483355Z,0.553,0.589,0.625,0.124,0.174,0.465,0.457,0.625,0.23,0.253
BAT-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:19:45.880354Z,0.58,0.601,0.625,0.112,0.091,0.438,0.552,0.875,0.193,0.338
BAT-USD-predict-kknnLDB-ensamble.csv,2020-11-04T13:33:08.813243Z,0.629,0.597,0.708,0.067,0.112,0.498,0.524,0.625,0.122,0.138
BAT-USD-predict-kknnLDC-ensamble.csv,2020-11-04T15:29:03.448405Z,0.629,0.53,0.375,0.089,0.147,0.508,0.403,0.458,0.144,0.09
BAT-USD-predict-kknnLDD-ensamble.csv,2020-11-05T13:36:20.675893Z,0.586,0.671,0.667,0.139,0.06,0.574,0.489,0.583,0.169,0.111
BAT-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T14:47:54.752815Z,0.596,0.597,0.708,0.082,0.112,0.573,0.448,0.458,0.078,0.013
BAT-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T16:55:29.456320Z,0.613,0.473,0.5,0.127,0.047,0.471,0.516,0.5,0.157,0.059
BAT-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:28:54.746727Z,0.591,0.486,0.375,0.116,0.096,0.568,0.498,0.542,0.082,0.045
BAT-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:07:15.265165Z,0.623,0.52,0.542,0.074,0.061,0.45,0.37,0.292,0.243,0.101
BAT-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:07:56.122052Z,0.629,0.54,0.667,0.089,0.124,0.609,0.687,0.583,0.151,0.094
BAT-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:50:05.017120Z,0.59,0.533,0.583,0.087,0.06,0.613,0.571,0.5,0.084,0.067
BAT-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:28:20.060493Z,0.64,0.541,0.375,0.072,0.15,0.499,0.381,0.292,0.185,0.078
BAT-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:00:31.562030Z,0.586,0.578,0.583,0.135,0.124,0.629,0.707,0.583,0.108,0.148
BAT-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:40:44.695171Z,0.613,0.483,0.333,0.131,0.13,0.613,0.511,0.417,0.052,0.092
BAT-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:54:06.035433Z,0.608,0.671,0.667,0.143,0.06,0.519,0.51,0.583,0.156,0.124
BAT-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T08:55:56.216591Z,0.602,0.581,0.5,0.1,0.09,0.612,0.473,0.5,0.091,0.025
BAT-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:45:54.662742Z,0.575,0.574,0.542,0.113,0.036,0.584,0.487,0.542,0.094,0.048
BAT-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:17:27.525849Z,0.591,0.606,0.542,0.1,0.091,0.623,0.497,0.542,0.109,0.039
BAT-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T12:55:50.706864Z,0.586,0.56,0.5,0.135,0.057,0.52,0.507,0.667,0.157,0.144
BAT-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:33:49.971671Z,0.63,0.635,0.625,0.11,0.06,0.476,0.487,0.708,0.153,0.196
BAT-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:24:06.304244Z,0.58,0.574,0.542,0.108,0.036,0.513,0.486,0.542,0.092,0.076
BAT-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:41:56.979430Z,0.623,0.524,0.458,0.092,0.062,0.557,0.459,0.458,0.073,0.025
BAT-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:18:31.900735Z,0.624,0.598,0.583,0.126,0.041,0.525,0.511,0.583,0.069,0.063
BAT-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T19:58:18.061156Z,0.618,0.535,0.458,0.121,0.067,0.476,0.414,0.292,0.095,0.106
BAT-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:34:43.559363Z,0.514,0.46,0.5,0.14,0.144,0.503,0.422,0.25,0.125,0.151
BAT-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:21:58.218033Z,0.597,0.591,0.625,0.137,0.065,0.488,0.463,0.375,0.138,0.087
BAT-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:08:04.003592Z,0.547,0.596,0.542,0.065,0.052,0.534,0.4,0.542,0.174,0.161
BAT-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:50:59.660029Z,0.649,0.461,0.417,0.106,0.063,0.529,0.456,0.5,0.106,0.077
BAT-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:02:09.741974Z,0.634,0.569,0.625,0.071,0.054,0.569,0.535,0.458,0.114,0.077
BAT-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:35:28.321812Z,0.607,0.518,0.667,0.094,0.141,0.542,0.674,0.75,0.163,0.182
BAT-USD-predict-kknnLDP-ensamble.csv,2020-11-10T11:47:10.997906Z,0.668,0.516,0.333,0.125,0.183,0.612,0.58,0.333,0.076,0.237
BAT-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:51:19.025937Z,0.667,0.466,0.583,0.236,0.148,0.515,0.392,0.417,0.173,0.155
BAT-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T18:48:54.487396Z,0.684,0.486,0.375,0.206,0.099,0.476,0.177,0.042,0.191,0.126
BAT-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:12:45.510147Z,0.635,0.491,0.583,0.14,0.12,0.558,0.578,0.583,0.069,0.059
BAT-USD-predict-xgblinearLH-ensamble.csv,2020-10-22T18:32:37.945972Z,0.655,0.614,0.478,0.114,0.202,0.437,0.531,0.478,0.18,0.253
BAT-USD-predict-xgblinearLI-ensamble.csv,2020-10-22T18:33:01.591444Z,0.655,0.614,0.478,0.114,0.202,0.437,0.531,0.478,0.18,0.253
BAT-USD-predict-xgblinearLJ-ensamble.csv,2020-10-25T07:41:54.620517Z,0.684,0.523,0.417,0.035,0.154,0.388,0.46,0.5,0.15,0.177
BAT-USD-predict-xgblinearLN-ensamble.csv,2020-10-25T19:22:44.241362Z,0.64,0.58,0.458,0.051,0.121,0.552,0.334,0.375,0.123,0.094
BNB-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T21:29:35.888207Z,0.775,0.486,0.375,0.126,0.113,0.572,0.438,0.458,0.233,0.107
BNB-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:47:09.614707Z,0.704,0.531,0.708,0.167,0.159,0.546,0.476,0.708,0.216,0.203
BNB-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:27:42.563865Z,0.649,0.453,0.542,0.172,0.088,0.622,0.444,0.542,0.196,0.135
BNB-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:35:13.694479Z,0.649,0.448,0.625,0.188,0.164,0.566,0.386,0.208,0.29,0.159
BNB-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:19:09.460341Z,0.677,0.569,0.625,0.161,0.063,0.584,0.534,0.292,0.252,0.211
BNB-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:00:30.975394Z,0.569,0.653,0.833,0.137,0.16,0.685,0.678,1,0.297,0.325
BNB-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:24:40.513312Z,0.647,0.553,0.542,0.109,0.013,0.494,0.299,0.042,0.208,0.295
BNB-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:47:29.667336Z,0.645,0.505,0.583,0.149,0.068,0.65,0.548,0.667,0.236,0.186
BNB-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:34:28.198220Z,0.688,0.47,0.458,0.122,0.026,0.551,0.474,0.375,0.215,0.124
BNB-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:12:13.062949Z,0.715,0.46,0.333,0.15,0.142,0.623,0.541,0.667,0.215,0.19
BNB-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:49:37.358098Z,0.688,0.522,0.417,0.089,0.108,0.55,0.418,0.333,0.243,0.083
BNB-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:34:08.225748Z,0.639,0.465,0.625,0.181,0.152,0.635,0.594,0.625,0.161,0.028
BNB-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:24:59.075124Z,0.732,0.492,0.458,0.132,0.065,0.595,0.46,0.458,0.143,0.106
BNB-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:34:44.134735Z,0.72,0.462,0.5,0.158,0.034,0.595,0.528,0.667,0.212,0.123
BNB-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:26:16.232070Z,0.747,0.508,0.667,0.129,0.173,0.667,0.752,0.583,0.218,0.149
BNB-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:37:23.540178Z,0.715,0.506,0.5,0.113,0.025,0.612,0.391,0.25,0.172,0.185
BNB-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T11:51:29.209044Z,0.705,0.455,0.417,0.171,0.053,0.589,0.422,0.417,0.186,0.059
BNB-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:17:15.770877Z,0.637,0.571,0.565,0.059,0.009,0.565,0.531,0.609,0.107,0.068
BNB-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T14:40:37.194006Z,0.672,0.494,0.5,0.123,0.025,0.612,0.479,0.417,0.201,0.165
BNB-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:09:21.431633Z,0.585,0.491,0.458,0.106,0.05,0.536,0.451,0.375,0.213,0.169
BNB-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:05:52.012219Z,0.732,0.487,0.542,0.117,0.062,0.594,0.398,0.375,0.252,0.047
BNB-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:15:49.567033Z,0.709,0.45,0.5,0.186,0.073,0.606,0.364,0.333,0.196,0.124
BNB-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:09:56.275956Z,0.672,0.478,0.417,0.116,0.059,0.533,0.328,0.333,0.367,0.191
BNB-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:29:02.198115Z,0.721,0.566,0.583,0.113,0.017,0.529,0.276,0.333,0.239,0.129
BNB-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:13:21.820726Z,0.715,0.538,0.5,0.101,0.041,0.588,0.232,0.333,0.217,0.122
BNB-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:28:56.118923Z,0.737,0.585,0.542,0.107,0.046,0.523,0.267,0.208,0.242,0.087
BNB-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T09:48:01.485392Z,0.666,0.48,0.458,0.154,0.092,0.649,0.629,0.542,0.217,0.097
BNB-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:34:12.610686Z,0.666,0.402,0.292,0.141,0.105,0.617,0.424,0.458,0.261,0.05
BNB-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:31:38.882931Z,0.709,0.549,0.5,0.162,0.043,0.551,0.516,0.5,0.161,0.028
BNB-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:32:56.717402Z,0.699,0.498,0.542,0.12,0.045,0.585,0.438,0.458,0.162,0.075
BNB-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T15:41:38.671920Z,0.706,0.575,0.458,0.124,0.142,0.556,0.575,0.458,0.212,0.106
BNB-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:37:00.525752Z,0.677,0.544,0.583,0.095,0.042,0.627,0.442,0.5,0.157,0.162
BNB-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:31:24.101630Z,0.683,0.468,0.417,0.146,0.115,0.623,0.444,0.25,0.091,0.168
BNB-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:29:39.992701Z,0.655,0.482,0.333,0.089,0.131,0.562,0.468,0.583,0.209,0.101
BNB-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T20:32:52.124201Z,0.727,0.495,0.5,0.113,0.041,0.633,0.649,0.667,0.12,0.031
BNB-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T08:51:24.603518Z,0.71,0.577,0.583,0.121,0.04,0.596,0.539,0.5,0.178,0.113
BNB-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:19:52.967823Z,0.655,0.474,0.375,0.143,0.089,0.518,0.432,0.542,0.239,0.096
BNB-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:23:57.959219Z,0.704,0.443,0.375,0.085,0.107,0.589,0.472,0.625,0.189,0.169
BNB-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:19:44.489534Z,0.699,0.624,0.625,0.098,0.01,0.551,0.406,0.458,0.243,0.192
BNB-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T17:46:07.093701Z,0.737,0.608,0.542,0.126,0.109,0.567,0.476,0.375,0.221,0.114
BNB-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T19:48:51.098735Z,0.683,0.536,0.458,0.078,0.114,0.59,0.652,0.708,0.155,0.065
BNB-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T20:45:55.882229Z,0.677,0.491,0.458,0.134,0.05,0.562,0.5,0.458,0.213,0.192
BNB-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:23:55.756437Z,0.721,0.626,0.625,0.097,0.174,0.54,0.35,0.292,0.12,0.101
BNB-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T10:00:40.114312Z,0.677,0.46,0.458,0.089,0.073,0.518,0.432,0.542,0.212,0.097
BNB-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T13:06:41.784583Z,0.699,0.468,0.417,0.088,0.115,0.529,0.468,0.583,0.234,0.114
BNB-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T15:45:36.298506Z,0.693,0.454,0.542,0.161,0.077,0.567,0.35,0.458,0.251,0.101
BNB-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T17:15:35.796154Z,0.68,0.421,0.333,0.103,0.092,0.553,0.394,0.25,0.227,0.151
BNB-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T18:57:13.368475Z,0.803,0.599,0.583,0.084,0.061,0.601,0.383,0.167,0.179,0.189
BNB-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T21:39:12.030921Z,0.704,0.407,0.375,0.232,0.159,0.621,0.54,0.542,0.235,0.139
BNB-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T11:17:49.098816Z,0.776,0.554,0.542,0.084,0.141,0.605,0.413,0.292,0.229,0.15
BNB-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T18:55:33.052651Z,0.715,0.464,0.375,0.137,0.096,0.601,0.446,0.292,0.188,0.161
BNB-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:21:18.380094Z,0.742,0.395,0.333,0.172,0.059,0.595,0.428,0.333,0.209,0.082
BNB-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T11:56:20.682480Z,0.715,0.456,0.417,0.128,0.042,0.654,0.493,0.5,0.194,0.123
BNB-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T14:58:32.798080Z,0.731,0.437,0.458,0.158,0.02,0.584,0.278,0.208,0.223,0.081
BNB-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:29:48.945165Z,0.76,0.619,0.708,0.105,0.097,0.579,0.48,0.458,0.123,0.061
BNB-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:14:26.281124Z,0.748,0.559,0.625,0.091,0.071,0.589,0.448,0.458,0.214,0.057
BNB-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:00:11.340892Z,0.753,0.548,0.625,0.11,0.088,0.639,0.338,0.292,0.197,0.082
BNB-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T08:46:00.622263Z,0.78,0.359,0.292,0.222,0.083,0.633,0.449,0.458,0.181,0.09
BNB-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:11:48.140284Z,0.786,0.445,0.25,0.106,0.192,0.649,0.416,0.333,0.205,0.116
BNB-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T11:52:50.912434Z,0.748,0.487,0.375,0.09,0.133,0.621,0.452,0.375,0.229,0.088
BNB-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T13:47:03.809720Z,0.764,0.439,0.333,0.147,0.092,0.659,0.52,0.417,0.205,0.165
BNB-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:22:37.352840Z,0.759,0.435,0.417,0.143,0.059,0.655,0.495,0.5,0.182,0.009
BNB-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:10:51.123609Z,0.731,0.536,0.625,0.127,0.077,0.583,0.326,0.292,0.225,0.053
BNB-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T17:57:55.351347Z,0.758,0.508,0.542,0.174,0.065,0.601,0.463,0.375,0.182,0.106
BNB-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T19:58:22.120956Z,0.731,0.517,0.667,0.177,0.136,0.628,0.539,0.5,0.106,0.054
BNB-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:02:35.825220Z,0.731,0.395,0.333,0.197,0.079,0.55,0.325,0.167,0.301,0.334
BNB-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T13:48:16.991598Z,0.727,0.564,0.542,0.102,0.062,0.545,0.528,0.542,0.261,0.221
BNB-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:34:13.525156Z,0.732,0.607,0.708,0.136,0.091,0.584,0.497,0.542,0.202,0.039
BNB-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:25:51.898678Z,0.776,0.571,0.5,0.112,0.062,0.628,0.405,0.167,0.197,0.207
BNB-USD-predict-glmLDAB-ensamble.csv,2020-10-30T09:05:44.702002Z,0.574,0.479,0.417,0.089,0.105,0.502,0.472,0.5,0.196,0.063
BNB-USD-predict-glmLDF-ensamble.csv,2020-10-30T19:10:14.927863Z,0.531,0.506,0.5,0.124,0.09,0.501,0.433,0.583,0.271,0.205
BNB-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:37:34.513117Z,0.585,0.444,0.25,0.06,0.17,0.612,0.481,0.333,0.184,0.177
BNB-USD-predict-kknnLDAA-ensamble.csv,2020-10-31T11:10:29.866060Z,0.64,0.559,0.625,0.127,0.094,0.492,0.503,0.625,0.226,0.114
BNB-USD-predict-kknnLDAB-ensamble.csv,2020-10-31T15:48:47.727261Z,0.716,0.481,0.625,0.225,0.132,0.558,0.431,0.375,0.096,0.063
BNB-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:12:25.032581Z,0.58,0.533,0.583,0.117,0.06,0.562,0.55,0.667,0.179,0.104
BNB-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T13:01:23.826307Z,0.585,0.557,0.625,0.137,0.082,0.448,0.375,0.375,0.239,0.109
BNB-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:02:09.823284Z,0.651,0.563,0.542,0.063,0.02,0.536,0.536,0.625,0.164,0.077
BNB-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:25:36.502835Z,0.629,0.572,0.667,0.111,0.086,0.503,0.446,0.583,0.195,0.12
BNB-USD-predict-kknnLDB-ensamble.csv,2020-11-04T13:36:23.826480Z,0.629,0.529,0.375,0.091,0.139,0.524,0.393,0.458,0.203,0.057
BNB-USD-predict-kknnLDC-ensamble.csv,2020-11-04T15:33:26.101354Z,0.644,0.562,0.542,0.101,0.107,0.53,0.493,0.625,0.173,0.121
BNB-USD-predict-kknnLDD-ensamble.csv,2020-11-05T13:43:18.490520Z,0.618,0.54,0.375,0.082,0.144,0.47,0.354,0.375,0.187,0.047
BNB-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T14:54:42.859979Z,0.689,0.61,0.583,0.145,0.025,0.617,0.534,0.583,0.132,0.072
BNB-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T16:57:43.250551Z,0.607,0.461,0.5,0.152,0.054,0.513,0.434,0.583,0.18,0.159
BNB-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:31:05.397269Z,0.672,0.544,0.583,0.111,0.035,0.634,0.655,0.75,0.142,0.101
BNB-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:09:37.726282Z,0.618,0.506,0.5,0.141,0.09,0.547,0.523,0.583,0.199,0.066
BNB-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:04:48.126969Z,0.613,0.502,0.458,0.132,0.068,0.542,0.629,0.542,0.175,0.075
BNB-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:52:23.108660Z,0.683,0.581,0.625,0.108,0.084,0.612,0.515,0.458,0.151,0.164
BNB-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:32:01.031691Z,0.678,0.582,0.5,0.117,0.072,0.486,0.257,0.083,0.215,0.156
BNB-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:02:31.805092Z,0.651,0.604,0.667,0.124,0.091,0.622,0.543,0.583,0.15,0.096
BNB-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:42:42.184546Z,0.634,0.634,0.625,0.145,0.04,0.585,0.602,0.625,0.103,0.022
BNB-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:52:19.406445Z,0.684,0.61,0.583,0.115,0.049,0.611,0.604,0.667,0.124,0.119
BNB-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T08:58:42.310179Z,0.623,0.604,0.667,0.107,0.067,0.573,0.439,0.333,0.173,0.095
BNB-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:47:29.368726Z,0.678,0.561,0.5,0.116,0.092,0.551,0.474,0.667,0.156,0.169
