PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
LTC-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T14:45:14.002065Z,5,0.777,0.544,0.321,0.116,0.193,0.489,0.396,0.429,0.151,0.156
LTC-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:35:34.465393Z,5,0.717,0.525,0.429,0.139,0.084,0.58,0.456,0.321,0.111,0.147
LTC-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:56:12.138646Z,5,0.706,0.557,0.393,0.092,0.142,0.493,0.332,0.214,0.149,0.188
LTC-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:49:42.280663Z,5,0.646,0.485,0.536,0.2,0.045,0.542,0.598,0.714,0.102,0.124
LTC-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:47:09.459897Z,5,0.739,0.401,0.25,0.213,0.159,0.461,0.359,0.357,0.113,0.06
LTC-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:43:56.762965Z,4,0.722,0.48,0.357,0.149,0.106,0.543,0.43,0.107,0.144,0.29
LTC-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T14:32:39.889081Z,4,0.684,0.537,0.429,0.109,0.103,0.536,0.556,0.393,0.226,0.197
LTC-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T16:26:30.236661Z,4,0.701,0.471,0.393,0.171,0.141,0.5,0.425,0.357,0.079,0.064
LTC-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T18:24:54.676226Z,4,0.706,0.47,0.357,0.17,0.145,0.538,0.397,0.107,0.092,0.252
LTC-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T20:03:37.896373Z,4,0.673,0.426,0.393,0.191,0.037,0.494,0.431,0.571,0.136,0.127
LTC-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T22:15:06.407424Z,4,0.695,0.518,0.536,0.163,0.092,0.558,0.536,0.429,0.165,0.108
LTC-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T09:31:55.855694Z,3,0.744,0.503,0.393,0.162,0.104,0.533,0.439,0.429,0.114,0.09
LTC-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:53:29.668773Z,3,0.554,0.477,0.643,0.134,0.149,0.527,0.564,0.607,0.18,0.098
LTC-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:44:52.181694Z,3,0.658,0.486,0.536,0.201,0.114,0.544,0.599,0.714,0.051,0.103
LTC-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T15:48:48.292078Z,3,0.587,0.418,0.464,0.165,0.083,0.539,0.485,0.5,0.099,0.123
LTC-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:33:37.464636Z,3,0.625,0.473,0.536,0.186,0.092,0.521,0.542,0.643,0.132,0.105
LTC-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:32:20.649826Z,3,0.603,0.473,0.5,0.119,0.047,0.478,0.518,0.536,0.144,0.06
LTC-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:45:30.502941Z,3,0.608,0.418,0.5,0.191,0.074,0.493,0.46,0.464,0.148,0.058
LTC-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:53:35.049812Z,2,0.603,0.507,0.571,0.119,0.056,0.543,0.459,0.393,0.118,0.062
LTC-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:29:41.548039Z,2,0.592,0.528,0.536,0.11,0.025,0.467,0.505,0.5,0.132,0.009
LTC-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T22:06:43.008158Z,2,0.62,0.493,0.393,0.085,0.125,0.593,0.621,0.357,0.207,0.235
LTC-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:41:44.379184Z,2,0.691,0.569,0.429,0.083,0.122,0.586,0.615,0.536,0.087,0.111
LTC-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T14:25:19.675578Z,2,0.657,0.515,0.464,0.125,0.045,0.543,0.562,0.571,0.084,0.025
LTC-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:42:18.439186Z,2,0.624,0.45,0.464,0.175,0.027,0.445,0.404,0.357,0.148,0.057
LTC-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T17:28:34.046416Z,2,0.592,0.451,0.5,0.134,0.043,0.478,0.496,0.536,0.073,0.042
LTC-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T19:07:15.390925Z,2,0.592,0.436,0.393,0.122,0.098,0.576,0.478,0.286,0.036,0.166
LTC-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T20:31:10.159650Z,2,0.69,0.536,0.429,0.112,0.094,0.477,0.496,0.536,0.135,0.067
LTC-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T09:00:43.876201Z,1,0.658,0.575,0.607,0.094,0.08,0.554,0.575,0.643,0.13,0.064
LTC-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:37:12.385521Z,1,0.706,0.56,0.464,0.098,0.102,0.56,0.537,0.429,0.098,0.12
LTC-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:52:41.156635Z,1,0.608,0.495,0.464,0.115,0.094,0.537,0.516,0.5,0.077,0.059
LTC-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T13:15:37.481616Z,1,0.598,0.489,0.679,0.178,0.179,0.364,0.378,0.571,0.216,0.249
LTC-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:40:12.520138Z,1,0.69,0.553,0.607,0.163,0.088,0.422,0.33,0.5,0.184,0.154
LTC-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T17:40:40.731641Z,1,0.613,0.561,0.571,0.085,0.057,0.554,0.428,0.464,0.142,0.053
LTC-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T20:37:17.600235Z,1,0.673,0.56,0.536,0.101,0.076,0.56,0.562,0.571,0.078,0.012
LTC-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T23:29:30.867023Z,1,0.63,0.437,0.393,0.138,0.056,0.461,0.436,0.357,0.076,0.08
LTC-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T10:36:26.688954Z,0,0.553,0.469,0.429,0.121,0.16,0.56,0.515,0.464,0.099,0.045
LTC-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T13:32:59.230048Z,0,0.592,0.486,0.571,0.148,0.078,0.5,0.549,0.464,0.14,0.105
LTC-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:11:54.776751Z,29,0.517,0.49,0.357,0.113,0.118,0.412,0.425,0.393,0.133,0.111
LTC-USD-predict-glmLDAB-ensamble.csv,2020-10-30T09:19:00.361192Z,29,0.545,0.535,0.357,0.145,0.172,0.449,0.468,0.393,0.174,0.154
LTC-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:18:41.733460Z,30,0.485,0.479,0.321,0.12,0.143,0.422,0.433,0.286,0.15,0.166
LTC-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:09:53.860084Z,30,0.506,0.523,0.357,0.168,0.149,0.335,0.319,0.179,0.194,0.254
LTC-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:12:32.216674Z,24,0.571,0.536,0.393,0.072,0.137,0.455,0.537,0.5,0.182,0.095
LTC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:13:37.158755Z,27,0.554,0.592,0.5,0.089,0.107,0.427,0.324,0.321,0.16,0.159
LTC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:35:53.323694Z,25,0.554,0.548,0.464,0.053,0.091,0.451,0.46,0.429,0.068,0.028
LTC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:25:13.136431Z,25,0.565,0.534,0.357,0.073,0.154,0.429,0.476,0.607,0.12,0.116
LTC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:49:33.019105Z,25,0.522,0.562,0.536,0.075,0.063,0.429,0.451,0.5,0.063,0.043
LTC-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:29:45.472682Z,24,0.603,0.592,0.464,0.046,0.111,0.467,0.371,0.357,0.139,0.089
LTC-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:14:51.339225Z,24,0.543,0.481,0.393,0.036,0.077,0.45,0.368,0.286,0.088,0.072
LTC-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:23:22.940856Z,23,0.56,0.548,0.429,0.08,0.106,0.401,0.349,0.393,0.163,0.047
LTC-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:14:21.828228Z,22,0.56,0.53,0.607,0.091,0.071,0.553,0.458,0.357,0.107,0.091
LTC-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:09:38.245525Z,22,0.566,0.527,0.464,0.112,0.068,0.472,0.505,0.5,0.144,0.041
LTC-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:40:57.698911Z,22,0.641,0.591,0.5,0.112,0.158,0.549,0.528,0.464,0.134,0.151
LTC-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:28:45.599386Z,22,0.554,0.471,0.464,0.122,0.042,0.473,0.471,0.429,0.112,0.037
LTC-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:20:49.613851Z,22,0.554,0.57,0.5,0.12,0.094,0.528,0.619,0.607,0.118,0.109
LTC-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:03:48.133856Z,21,0.602,0.608,0.714,0.121,0.153,0.5,0.494,0.464,0.08,0.063
LTC-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:53:00.376582Z,22,0.598,0.503,0.393,0.099,0.121,0.527,0.429,0.071,0.143,0.323
LTC-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:11:40.060468Z,21,0.609,0.604,0.464,0.122,0.135,0.364,0.36,0.357,0.095,0.039
LTC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:55:04.967604Z,21,0.576,0.581,0.464,0.145,0.108,0.485,0.561,0.5,0.132,0.092
LTC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:01:29.984753Z,20,0.609,0.593,0.5,0.143,0.081,0.515,0.503,0.464,0.135,0.159
LTC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:05:14.308885Z,20,0.625,0.51,0.321,0.124,0.194,0.488,0.47,0.429,0.13,0.068
LTC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:56:47.831239Z,20,0.592,0.535,0.429,0.115,0.128,0.456,0.424,0.321,0.105,0.098
LTC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:33:29.667036Z,20,0.63,0.545,0.393,0.092,0.159,0.536,0.524,0.429,0.184,0.134
LTC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:13:16.245407Z,20,0.613,0.515,0.5,0.104,0.091,0.434,0.497,0.607,0.103,0.121
LTC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:49:00.377189Z,20,0.582,0.549,0.464,0.08,0.105,0.487,0.527,0.571,0.136,0.176
LTC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:34:13.425245Z,19,0.516,0.563,0.607,0.055,0.056,0.553,0.578,0.429,0.175,0.254
LTC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:53:48.228420Z,19,0.548,0.512,0.393,0.08,0.148,0.446,0.513,0.357,0.142,0.155
LTC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:31:03.290883Z,19,0.527,0.539,0.571,0.118,0.126,0.445,0.516,0.464,0.157,0.073
LTC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:15:04.911621Z,19,0.533,0.491,0.393,0.039,0.094,0.43,0.539,0.5,0.149,0.082
LTC-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:00:00.591226Z,18,0.559,0.445,0.321,0.102,0.151,0.467,0.469,0.357,0.077,0.097
LTC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:32:36.747639Z,20,0.587,0.617,0.571,0.106,0.048,0.482,0.436,0.393,0.105,0.129
LTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:18:11.798618Z,20,0.614,0.505,0.464,0.122,0.082,0.466,0.394,0.357,0.227,0.19
LTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:02:22.464511Z,20,0.571,0.535,0.571,0.111,0.089,0.459,0.407,0.321,0.123,0.112
LTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:09:58.929131Z,19,0.539,0.572,0.5,0.131,0.111,0.446,0.464,0.536,0.164,0.096
LTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:29:57.803445Z,19,0.636,0.583,0.536,0.078,0.041,0.401,0.359,0.357,0.122,0.027
LTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:21:41.540852Z,18,0.616,0.559,0.393,0.188,0.214,0.435,0.359,0.357,0.078,0.027
LTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:06:05.836514Z,18,0.619,0.601,0.464,0.151,0.181,0.396,0.444,0.286,0.2,0.149
LTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:14:11.689686Z,17,0.653,0.616,0.5,0.121,0.137,0.482,0.458,0.393,0.121,0.081
LTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:30:58.142241Z,17,0.555,0.469,0.357,0.131,0.106,0.495,0.404,0.321,0.122,0.141
ZEC-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T10:19:31.111555Z,14,0.646,0.547,0.464,0.109,0.141,0.565,0.498,0.607,0.104,0.11
ZEC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:06:30.824129Z,14,0.646,0.571,0.571,0.143,0.204,0.466,0.499,0.714,0.187,0.224
ZEC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:51:41.880164Z,14,0.625,0.529,0.536,0.12,0.042,0.455,0.373,0.107,0.193,0.287
ZEC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:00:24.066395Z,14,0.679,0.487,0.25,0.087,0.209,0.499,0.393,0.393,0.114,0.059
ZEC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:43:46.751777Z,14,0.62,0.677,0.821,0.094,0.144,0.473,0.462,0.464,0.144,0.106
ZEC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:22:48.482980Z,13,0.565,0.474,0.393,0.101,0.157,0.227,0.175,0.25,0.134,0.152
ZEC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:50:42.216167Z,13,0.592,0.484,0.536,0.134,0.073,0.574,0.533,0.393,0.166,0.209
ZEC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:09:34.052335Z,13,0.669,0.687,1,0.231,0.28,0,0,0,0,0
ZEC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:03:06.810114Z,13,0.603,0.566,0.714,0.112,0.134,0.456,0.463,0.571,0.091,0.103
ZEC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:43:48.866100Z,13,0.663,0.464,0.571,0.219,0.108,0.461,0.566,0.714,0.116,0.129
ZEC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:15:15.525141Z,13,0.635,0.505,0.5,0.137,0.074,0.432,0.248,0.286,0.251,0.044
ZEC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:59:40.620472Z,13,0.584,0.466,0.423,0.106,0.039,0.427,0.536,0.615,0.204,0.274
ZEC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:03:45.773680Z,13,0.576,0.497,0.571,0.091,0.065,0.416,0.483,0.571,0.289,0.22
ZEC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:12:00.075608Z,13,0.597,0.404,0.393,0.171,0.044,0.418,0.283,0.393,0.211,0.134
ZEC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:07:12.349819Z,12,0.652,0.526,0.464,0.104,0.078,0.472,0.407,0.536,0.173,0.135
ZEC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T10:12:57.049864Z,12,0.651,0.563,0.679,0.17,0.199,0.396,0.376,0.536,0.166,0.155
ZEC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:28:47.517212Z,12,0.658,0.542,0.643,0.157,0.091,0.489,0.459,0.357,0.137,0.152
ZEC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:45:53.185631Z,12,0.603,0.482,0.464,0.103,0.06,0.422,0.452,0.536,0.236,0.073
ZEC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:43:35.715911Z,12,0.668,0.432,0.214,0.118,0.189,0.478,0.339,0.357,0.18,0.105
ZEC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:38:57.475166Z,12,0.755,0.694,0.75,0.141,0.048,0,0,0,0,0
ZEC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:31:22.776595Z,12,0.554,0.441,0.536,0.15,0.091,0.485,0.522,0.607,0.249,0.264
ZEC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:42:58.590145Z,12,0.624,0.438,0.464,0.183,0.126,0.413,0.274,0.393,0.197,0.157
ZEC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:58:01.982479Z,12,0.651,0.504,0.464,0.117,0.096,0.451,0.342,0.464,0.196,0.16
ZEC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:11:14.726279Z,12,0.63,0.494,0.464,0.113,0.036,0.461,0.218,0.393,0.273,0.154
ZEC-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:53:44.406898Z,11,0.56,0.474,0.536,0.111,0.078,0.532,0.391,0.321,0.125,0.066
ZEC-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:10:27.905673Z,11,0.549,0.493,0.571,0.122,0.12,0.498,0.316,0.357,0.198,0.128
ZEC-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T11:05:48.378644Z,11,0.684,0.483,0.5,0.17,0.044,0.495,0.501,0.714,0.141,0.198
ZEC-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:06:08.324609Z,11,0.523,0.422,0.545,0.196,0.11,0.533,0.649,0.864,0.128,0.188
ZEC-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:04:35.372149Z,11,0.641,0.503,0.393,0.133,0.121,0.46,0.429,0.464,0.097,0.064
ZEC-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:05:23.750915Z,11,0.646,0.49,0.357,0.104,0.118,0.444,0.53,0.643,0.121,0.145
ZEC-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:13:51.266700Z,11,0.693,0.678,0.607,0.1,0.101,0.499,0.391,0.321,0.103,0.11
ZEC-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:07:59.115722Z,11,0.688,0.53,0.607,0.154,0.071,0.454,0.45,0.464,0.065,0.016
ZEC-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:00:42.371185Z,11,0.531,0.508,0.583,0.33,0.072,0.524,0.393,0.5,0.286,0.11
ZEC-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:11:37.768921Z,11,0.685,0.64,0.607,0.092,0.052,0.483,0.425,0.393,0.084,0.111
ZEC-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T21:18:55.009305Z,10,0.68,0.516,0.464,0.131,0.046,0.482,0.358,0.321,0.205,0.212
ZEC-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:42:08.835252Z,9,0.663,0.532,0.643,0.197,0.131,0.472,0.36,0.429,0.148,0.139
ZEC-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T11:04:35.606713Z,9,0.668,0.583,0.5,0.125,0.104,0.488,0.389,0.286,0.088,0.14
ZEC-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:53:17.507539Z,9,0.592,0.508,0.571,0.095,0.06,0.477,0.404,0.429,0.123,0.127
ZEC-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:48:56.549790Z,9,0.624,0.495,0.536,0.138,0.054,0.347,0.305,0.393,0.102,0.098
ZEC-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:12:30.339836Z,9,0.658,0.594,0.536,0.108,0.067,0.565,0.473,0.464,0.115,0.09
ZEC-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:15:08.818142Z,9,0.635,0.506,0.536,0.125,0.036,0.412,0.354,0.179,0.174,0.169
ZEC-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T21:09:22.011218Z,9,0.598,0.529,0.571,0.132,0.037,0.483,0.516,0.5,0.127,0.059
ZEC-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:56:51.617185Z,8,0.521,0.408,0.5,0.14,0.089,0.451,0.33,0.5,0.227,0.147
ZEC-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T11:38:02.471855Z,8,0.609,0.506,0.536,0.12,0.063,0.441,0.297,0.393,0.248,0.232
ZEC-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T14:50:08.378002Z,8,0.641,0.502,0.429,0.131,0.153,0.408,0.317,0.357,0.204,0.14
ZEC-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T16:33:46.906257Z,8,0.677,0.582,0.5,0.085,0.083,0.583,0.397,0.071,0.11,0.301
ZEC-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T18:14:39.830687Z,8,0.614,0.418,0.5,0.203,0.083,0.444,0.429,0.5,0.157,0.067
ZEC-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T19:51:05.607197Z,8,0.641,0.423,0.286,0.128,0.119,0.503,0.367,0.286,0.207,0.157
ZEC-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T22:28:32.861861Z,8,0.696,0.527,0.464,0.129,0.092,0.548,0.514,0.464,0.102,0.145
ZEC-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T17:08:25.270036Z,7,0.668,0.49,0.357,0.116,0.145,0.532,0.297,0.071,0.141,0.197
ZEC-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T20:51:43.891054Z,7,0.642,0.528,0.464,0.127,0.151,0.57,0.49,0.393,0.098,0.162
ZEC-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T10:20:46.211181Z,6,0.668,0.547,0.429,0.098,0.11,0.488,0.448,0.429,0.109,0.061
ZEC-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T12:58:13.831418Z,6,0.636,0.435,0.286,0.118,0.141,0.531,0.401,0.286,0.174,0.115
ZEC-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T16:21:40.286505Z,6,0.624,0.46,0.464,0.15,0.025,0.51,0.426,0.393,0.134,0.051
ZEC-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T18:30:26.350797Z,6,0.667,0.424,0.321,0.168,0.089,0.499,0.344,0.179,0.116,0.143
ZEC-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T20:19:31.075415Z,6,0.674,0.379,0.25,0.189,0.114,0.504,0.364,0.179,0.124,0.224
ZEC-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:54:24.998651Z,6,0.722,0.457,0.357,0.177,0.096,0.487,0.312,0.286,0.2,0.16
ZEC-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T09:37:33.119511Z,5,0.673,0.533,0.519,0.144,0.074,0.582,0.381,0.222,0.117,0.174
ZEC-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T11:10:20.264317Z,5,0.669,0.549,0.464,0.106,0.105,0.498,0.245,0.179,0.218,0.073
ZEC-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T12:59:10.117715Z,5,0.707,0.479,0.321,0.138,0.143,0.471,0.289,0.179,0.166,0.098
ZEC-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T14:57:08.744791Z,5,0.684,0.478,0.321,0.123,0.138,0.581,0.486,0.179,0.122,0.266
ZEC-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:38:09.486549Z,5,0.646,0.508,0.643,0.182,0.159,0.499,0.5,0.714,0.097,0.187
ZEC-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T17:09:00.385978Z,5,0.701,0.628,0.607,0.099,0.043,0.444,0.353,0.536,0.192,0.161
ZEC-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:58:08.036078Z,5,0.652,0.403,0.357,0.19,0.071,0.461,0.368,0.286,0.15,0.072
ZEC-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:56:43.627303Z,5,0.69,0.528,0.464,0.154,0.121,0.597,0.558,0.464,0.097,0.133
ZEC-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:49:48.439566Z,4,0.64,0.459,0.464,0.191,0.157,0.471,0.381,0.393,0.172,0.109
ZEC-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T14:42:37.838305Z,4,0.625,0.459,0.393,0.118,0.071,0.619,0.574,0.25,0.174,0.299
ZEC-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T16:39:09.192762Z,4,0.69,0.583,0.536,0.1,0.056,0.531,0.39,0.321,0.125,0.109
ZEC-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T18:37:42.056623Z,4,0.635,0.493,0.464,0.153,0.048,0.499,0.369,0.321,0.141,0.049
ZEC-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T20:12:41.010896Z,4,0.642,0.471,0.393,0.129,0.113,0.483,0.325,0.25,0.201,0.152
ZEC-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T22:29:58.549113Z,4,0.679,0.47,0.393,0.148,0.067,0.554,0.594,0.536,0.08,0.055
ZEC-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T09:43:34.509613Z,3,0.684,0.523,0.357,0.098,0.16,0.505,0.474,0.571,0.104,0.103
ZEC-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T12:02:47.090406Z,3,0.63,0.518,0.536,0.114,0.029,0.44,0.416,0.464,0.094,0.101
ZEC-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:55:01.416888Z,3,0.641,0.514,0.429,0.108,0.093,0.516,0.46,0.429,0.071,0.028
ZEC-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T16:01:21.103141Z,3,0.614,0.496,0.571,0.138,0.07,0.37,0.395,0.429,0.1,0.093
ZEC-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:43:52.140393Z,3,0.728,0.56,0.5,0.125,0.053,0.439,0.281,0.286,0.166,0.021
ZEC-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:42:36.923264Z,3,0.663,0.505,0.464,0.162,0.054,0.429,0.38,0.321,0.11,0.052
ZEC-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:53:59.163681Z,3,0.663,0.389,0.25,0.162,0.123,0.352,0.293,0.321,0.112,0.027
ZEC-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T09:02:14.882613Z,2,0.636,0.471,0.429,0.116,0.055,0.466,0.506,0.571,0.125,0.121
ZEC-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:39:52.689800Z,2,0.691,0.62,0.679,0.101,0.066,0.468,0.473,0.464,0.111,0.123
ZEC-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T22:15:48.938004Z,2,0.63,0.451,0.464,0.167,0.09,0.505,0.483,0.464,0.1,0.018
