Date,buy,sell,Action,ActionID
2019-05-23,4,1,buy,1
2019-05-24,3,2,buy,1
2019-05-25,0,5,sell,0
2019-05-26,0,5,sell,0
2019-05-27,5,0,buy,1
2019-05-28,5,0,buy,1
2019-05-29,3,2,buy,1
2019-05-30,0,5,sell,0
2019-05-31,0,5,sell,0
2019-06-01,0,5,sell,0
2019-06-02,3,2,buy,1
2019-06-03,2,3,sell,0
2019-06-04,0,5,sell,0
2019-06-05,5,0,buy,1
2019-06-06,4,1,buy,1
2019-06-07,5,0,buy,1
2019-06-08,3,2,buy,1
2019-06-09,1,4,sell,0
2019-06-10,3,2,buy,1
2019-06-11,3,2,buy,1
2019-06-12,3,2,buy,1
2019-06-13,3,2,buy,1
2019-06-14,1,4,sell,0
2019-06-15,1,4,sell,0
2019-06-16,2,3,sell,0
2019-06-17,4,1,buy,1
2019-06-18,4,1,buy,1
2019-06-19,4,1,buy,1
2019-06-20,1,4,sell,0
2019-06-21,0,5,sell,0
2019-06-22,4,1,buy,1
2019-06-23,3,2,buy,1
2019-06-24,4,1,buy,1
2019-06-25,5,0,buy,1
2019-06-26,5,0,buy,1
2019-06-27,3,2,buy,1
2019-06-28,2,3,sell,0
2019-06-29,4,1,buy,1
2019-06-30,4,1,buy,1
2019-07-01,0,5,sell,0
2019-07-02,1,4,sell,0
2019-07-03,2,3,sell,0
2019-07-04,1,4,sell,0
2019-07-05,4,1,buy,1
2019-07-06,2,3,sell,0
2019-07-07,0,5,sell,0
2019-07-08,2,3,sell,0
2019-07-09,1,4,sell,0
2019-07-10,1,4,sell,0
2019-07-11,0,5,sell,0
2019-07-12,4,1,buy,1
2019-07-13,2,3,sell,0
2019-07-14,0,5,sell,0
2019-07-15,0,5,sell,0
2019-07-16,0,5,sell,0
2019-07-17,2,3,sell,0
2019-07-18,5,0,buy,1
2019-07-19,3,2,buy,1
2019-07-20,3,2,buy,1
2019-07-21,3,2,buy,1
2019-07-22,0,5,sell,0
2019-07-23,2,3,sell,0
2019-07-24,1,4,sell,0
2019-07-25,4,1,buy,1
2019-07-26,2,3,sell,0
2019-07-27,0,5,sell,0
2019-07-28,0,5,sell,0
2019-07-29,1,4,sell,0
2019-07-30,2,3,sell,0
2019-07-31,4,1,buy,1
2019-08-01,4,1,buy,1
2019-08-02,5,0,buy,1
2019-08-03,5,0,buy,1
2019-08-04,5,0,buy,1
2019-08-05,4,1,buy,1
2019-08-06,2,3,sell,0
2019-08-07,3,2,buy,1
2019-08-08,1,4,sell,0
2019-08-09,1,4,sell,0
2019-08-10,4,1,buy,1
2019-08-11,4,1,buy,1
2019-08-12,3,2,buy,1
2019-08-13,1,4,sell,0
2019-08-14,1,4,sell,0
2019-08-15,3,2,buy,1
2019-08-16,2,3,sell,0
2019-08-17,3,2,buy,1
2019-08-18,5,0,buy,1
2019-08-19,3,2,buy,1
2019-08-20,1,4,sell,0
2019-08-21,0,5,sell,0
2019-08-22,1,4,sell,0
2019-08-23,4,1,buy,1
2019-08-24,1,4,sell,0
2019-08-25,0,5,sell,0
2019-08-26,4,1,buy,1
2019-08-27,3,2,buy,1
2019-08-28,0,5,sell,0
2019-08-29,1,4,sell,0
2019-08-30,1,4,sell,0
2019-08-31,2,3,sell,0
2019-09-01,1,4,sell,0
2019-09-02,3,2,buy,1
2019-09-03,5,0,buy,1
2019-09-04,2,3,sell,0
2019-09-05,0,5,sell,0
2019-09-06,1,4,sell,0
2019-09-07,1,4,sell,0
2019-09-08,3,2,buy,1
2019-09-09,1,4,sell,0
2019-09-10,1,4,sell,0
2019-09-11,2,3,sell,0
2019-09-12,1,4,sell,0
2019-09-13,0,5,sell,0
2019-09-14,2,3,sell,0
2019-09-15,3,2,buy,1
2019-09-16,3,2,buy,1
2019-09-17,3,2,buy,1
2019-09-18,5,0,buy,1
2019-09-19,5,0,buy,1
2019-09-20,4,1,buy,1
2019-09-21,2,3,sell,0
2019-09-22,1,4,sell,0
2019-09-23,3,2,buy,1
2019-09-24,4,1,buy,1
2019-09-25,1,4,sell,0
2019-09-26,2,3,sell,0
2019-09-27,1,4,sell,0
2019-09-28,3,2,buy,1
2019-09-29,4,1,buy,1
2019-09-30,3,2,buy,1
2019-10-01,5,0,buy,1
2019-10-02,5,0,buy,1
2019-10-03,2,3,sell,0
2019-10-04,4,1,buy,1
2019-10-05,4,1,buy,1
2019-10-06,5,0,buy,1
2019-10-07,5,0,buy,1
2019-10-08,5,0,buy,1
2019-10-09,5,0,buy,1
2019-10-10,3,2,buy,1
2019-10-11,3,2,buy,1
2019-10-12,2,3,sell,0
2019-10-13,1,4,sell,0
2019-10-14,4,1,buy,1
2019-10-15,1,4,sell,0
2019-10-16,2,3,sell,0
2019-10-17,4,1,buy,1
2019-10-18,1,4,sell,0
2019-10-19,2,3,sell,0
2019-10-20,2,3,sell,0
2019-10-21,5,0,buy,1
2019-10-22,5,0,buy,1
2019-10-23,2,3,sell,0
2019-10-24,5,0,buy,1
2019-10-25,5,0,buy,1
2019-10-26,2,3,sell,0
2019-10-27,0,5,sell,0
2019-10-28,3,2,buy,1
2019-10-29,2,3,sell,0
2019-10-30,1,4,sell,0
2019-10-31,2,3,sell,0
2019-11-01,2,3,sell,0
2019-11-02,2,3,sell,0
2019-11-03,1,4,sell,0
2019-11-04,2,3,sell,0
2019-11-05,3,2,buy,1
2019-11-06,4,1,buy,1
2019-11-07,4,1,buy,1
2019-11-08,3,2,buy,1
2019-11-09,3,2,buy,1
2019-11-10,2,3,sell,0
2019-11-11,3,2,buy,1
2019-11-12,3,2,buy,1
2019-11-13,4,1,buy,1
2019-11-14,5,0,buy,1
2019-11-15,1,4,sell,0
2019-11-16,1,4,sell,0
2019-11-17,2,3,sell,0
2019-11-18,2,3,sell,0
2019-11-19,1,4,sell,0
2019-11-20,1,4,sell,0
2019-11-21,0,5,sell,0
2019-11-22,1,4,sell,0
2019-11-23,2,3,sell,0
2019-11-24,0,5,sell,0
2019-11-25,0,5,sell,0
2019-11-26,2,3,sell,0
2019-11-27,2,3,sell,0
2019-11-28,3,2,buy,1
2019-11-29,3,2,buy,1
2019-11-30,1,4,sell,0
2019-12-01,2,3,sell,0
2019-12-02,1,4,sell,0
2019-12-03,3,2,buy,1
2019-12-04,2,3,sell,0
2019-12-05,1,4,sell,0
2019-12-06,3,2,buy,1
2019-12-07,4,1,buy,1
2019-12-08,1,4,sell,0
2019-12-09,3,2,buy,1
2019-12-10,4,1,buy,1
2019-12-11,3,2,buy,1
2019-12-12,2,3,sell,0
2019-12-13,2,3,sell,0
2019-12-14,0,5,sell,0
2019-12-15,3,2,buy,1
2019-12-16,1,4,sell,0
2019-12-17,0,5,sell,0
2019-12-18,0,5,sell,0
2019-12-19,2,3,sell,0
2019-12-20,5,0,buy,1
2019-12-21,2,3,sell,0
2019-12-22,5,0,buy,1
2019-12-23,3,2,buy,1
2019-12-24,2,3,sell,0
2019-12-25,3,2,buy,1
2019-12-26,2,3,sell,0
2019-12-27,2,3,sell,0
2019-12-28,2,3,sell,0
2019-12-29,3,2,buy,1
2019-12-30,1,4,sell,0
2019-12-31,2,3,sell,0
2020-01-01,3,2,buy,1
2020-01-02,1,4,sell,0
2020-01-03,5,0,buy,1
2020-01-04,5,0,buy,1
2020-01-05,3,2,buy,1
2020-01-06,3,2,buy,1
2020-01-07,5,0,buy,1
2020-01-08,5,0,buy,1
2020-01-09,2,3,sell,0
2020-01-10,5,0,buy,1
2020-01-11,2,3,sell,0
2020-01-12,2,3,sell,0
2020-01-13,2,3,sell,0
2020-01-14,4,1,buy,1
2020-01-15,5,0,buy,1
2020-01-16,1,4,sell,0
2020-01-17,5,0,buy,1
2020-01-18,2,3,sell,0
2020-01-19,2,3,sell,0
2020-01-20,4,1,buy,1
2020-01-21,2,3,sell,0
2020-01-22,2,3,sell,0
2020-01-23,1,4,sell,0
2020-01-24,0,5,sell,0
2020-01-25,3,2,buy,1
2020-01-26,3,2,buy,1
2020-01-27,5,0,buy,1
2020-01-28,4,1,buy,1
2020-01-29,5,0,buy,1
2020-01-30,5,0,buy,1
2020-01-31,2,3,sell,0
2020-02-01,4,1,buy,1
2020-02-02,4,1,buy,1
2020-02-03,3,2,buy,1
2020-02-04,2,3,sell,0
2020-02-05,4,1,buy,1
2020-02-06,4,1,buy,1
2020-02-07,5,0,buy,1
2020-02-08,5,0,buy,1
2020-02-09,4,1,buy,1
2020-02-10,2,3,sell,0
2020-02-11,5,0,buy,1
2020-02-12,5,0,buy,1
2020-02-13,3,2,buy,1
2020-02-14,5,0,buy,1
2020-02-15,4,1,buy,1
2020-02-16,4,1,buy,1
2020-02-17,1,4,sell,0
2020-02-18,3,2,buy,1
2020-02-19,4,1,buy,1
2020-02-20,0,5,sell,0
2020-02-21,4,1,buy,1
2020-02-22,3,2,buy,1
2020-02-23,4,1,buy,1
2020-02-24,0,5,sell,0
2020-02-25,2,3,sell,0
2020-02-26,4,1,buy,1
2020-02-27,5,0,buy,1
2020-02-28,5,0,buy,1
2020-02-29,4,1,buy,1
2020-03-01,2,3,sell,0
2020-03-02,4,1,buy,1
2020-03-03,5,0,buy,1
2020-03-04,5,0,buy,1
2020-03-05,5,0,buy,1
2020-03-06,2,3,sell,0
2020-03-07,0,5,sell,0
2020-03-08,0,5,sell,0
2020-03-09,0,5,sell,0
2020-03-10,2,3,sell,0
2020-03-11,0,5,sell,0
2020-03-12,3,2,buy,1
2020-03-13,1,4,sell,0
2020-03-14,4,1,buy,1
2020-03-15,2,3,sell,0
2020-03-16,4,1,buy,1
2020-03-17,2,3,sell,0
2020-03-18,2,3,sell,0
2020-03-19,4,1,buy,1
2020-03-20,5,0,buy,1
2020-03-21,3,2,buy,1
2020-03-22,1,4,sell,0
2020-03-23,3,2,buy,1
2020-03-24,5,0,buy,1
2020-03-25,2,3,sell,0
2020-03-26,4,1,buy,1
2020-03-27,1,4,sell,0
2020-03-28,2,3,sell,0
2020-03-29,2,3,sell,0
2020-03-30,3,2,buy,1
2020-03-31,5,0,buy,1
2020-04-01,4,1,buy,1
2020-04-02,5,0,buy,1
2020-04-03,3,2,buy,1
2020-04-04,2,3,sell,0
2020-04-05,2,3,sell,0
2020-04-06,5,0,buy,1
2020-04-07,5,0,buy,1
2020-04-08,4,1,buy,1
2020-04-09,5,0,buy,1
2020-04-10,2,3,sell,0
2020-04-11,5,0,buy,1
2020-04-12,5,0,buy,1
2020-04-13,5,0,buy,1
2020-04-14,1,4,sell,0
2020-04-15,1,4,sell,0
2020-04-16,4,1,buy,1
2020-04-17,4,1,buy,1
2020-04-18,5,0,buy,1
2020-04-19,4,1,buy,1
2020-04-20,0,5,sell,0
2020-04-21,1,4,sell,0
2020-04-22,4,1,buy,1
2020-04-23,5,0,buy,1
2020-04-24,3,2,buy,1
2020-04-25,2,3,sell,0
2020-04-26,2,3,sell,0
2020-04-27,1,4,sell,0
2020-04-28,5,0,buy,1
2020-04-29,3,2,buy,1
2020-04-30,2,3,sell,0
2020-05-01,1,4,sell,0
2020-05-02,2,3,sell,0
2020-05-03,1,4,sell,0
2020-05-04,2,3,sell,0
2020-05-05,2,3,sell,0
2020-05-06,3,2,buy,1
2020-05-07,4,1,buy,1
2020-05-08,3,2,buy,1
2020-05-09,5,0,buy,1
2020-05-10,3,2,buy,1
2020-05-11,1,4,sell,0
2020-05-12,4,1,buy,1
2020-05-13,4,1,buy,1
2020-05-14,5,0,buy,1
2020-05-15,0,5,sell,0
2020-05-16,2,3,sell,0
2020-05-17,5,0,buy,1
2020-05-18,4,1,buy,1
2020-05-19,3,2,buy,1
2020-05-20,5,0,buy,1
2020-05-21,2,3,sell,0
2020-05-22,4,1,buy,1
2020-05-23,1,4,sell,0
2020-05-24,1,4,sell,0
2020-05-25,3,2,buy,1
2020-05-26,2,3,sell,0
2020-05-27,5,0,buy,1
2020-05-28,5,0,buy,1
2020-05-29,4,1,buy,1
2020-05-30,5,0,buy,1
2020-05-31,2,3,sell,0
2020-06-01,4,1,buy,1
2020-06-02,4,1,buy,1
2020-06-03,4,1,buy,1
2020-06-04,3,2,buy,1
2020-06-05,2,3,sell,0
2020-06-06,1,4,sell,0
2020-06-07,1,4,sell,0
2020-06-08,4,1,buy,1
2020-06-09,4,1,buy,1
2020-06-10,0,5,sell,0
2020-06-11,0,5,sell,0
2020-06-12,2,3,sell,0
2020-06-13,2,3,sell,0
2020-06-14,1,4,sell,0
2020-06-15,1,4,sell,0
2020-06-16,5,0,buy,1
2020-06-17,5,0,buy,1
2020-06-18,4,1,buy,1
2020-06-19,0,5,sell,0
2020-06-20,3,2,buy,1
2020-06-21,4,1,buy,1
2020-06-22,4,1,buy,1
2020-06-23,5,0,buy,1
2020-06-24,2,3,sell,0
2020-06-25,3,2,buy,1
2020-06-26,1,4,sell,0
2020-06-27,0,5,sell,0
2020-06-28,2,3,sell,0
2020-06-29,4,1,buy,1
2020-06-30,4,1,buy,1
2020-07-01,3,2,buy,1
2020-07-02,4,1,buy,1
2020-07-03,3,2,buy,1
2020-07-04,2,3,sell,0
2020-07-05,3,2,buy,1
2020-07-06,5,0,buy,1
2020-07-07,5,0,buy,1
2020-07-08,5,0,buy,1
2020-07-09,4,1,buy,1
2020-07-10,1,4,sell,0
2020-07-11,3,2,buy,1
2020-07-12,5,0,buy,1
2020-07-13,5,0,buy,1
2020-07-14,5,0,buy,1
2020-07-15,5,0,buy,1
2020-07-16,3,2,buy,1
2020-07-17,2,3,sell,0
2020-07-18,1,4,sell,0
2020-07-19,1,4,sell,0
2020-07-20,1,4,sell,0
2020-07-21,2,3,sell,0
2020-07-22,3,2,buy,1
2020-07-23,4,1,buy,1
2020-07-24,0,5,sell,0
2020-07-25,2,3,sell,0
2020-07-26,2,3,sell,0
2020-07-27,0,5,sell,0
2020-07-28,4,1,buy,1
2020-07-29,3,2,buy,1
2020-07-30,3,2,buy,1
2020-07-31,4,1,buy,1
2020-08-01,4,1,buy,1
2020-08-02,3,2,buy,1
2020-08-03,4,1,buy,1
2020-08-04,4,1,buy,1
2020-08-05,2,3,sell,0
2020-08-06,4,1,buy,1
2020-08-07,3,2,buy,1
2020-08-08,0,5,sell,0
2020-08-09,2,3,sell,0
2020-08-10,4,1,buy,1
2020-08-11,3,2,buy,1
2020-08-12,3,2,buy,1
2020-08-13,4,1,buy,1
2020-08-14,3,2,buy,1
2020-08-15,5,0,buy,1
2020-08-16,4,1,buy,1
2020-08-17,2,3,sell,0
2020-08-18,2,3,sell,0
2020-08-19,2,3,sell,0
2020-08-20,3,2,buy,1
2020-08-21,3,2,buy,1
2020-08-22,4,1,buy,1
2020-08-23,1,4,sell,0
2020-08-24,3,2,buy,1
2020-08-25,4,1,buy,1
2020-08-26,5,0,buy,1
2020-08-27,0,5,sell,0
2020-08-28,3,2,buy,1
2020-08-29,1,4,sell,0
2020-08-30,2,3,sell,0
2020-08-31,5,0,buy,1
2020-09-01,3,2,buy,1
2020-09-02,3,2,buy,1
2020-09-03,3,2,buy,1
2020-09-04,4,1,buy,1
2020-09-05,3,2,buy,1
2020-09-06,3,2,buy,1
2020-09-07,3,2,buy,1
2020-09-08,2,3,sell,0
2020-09-09,4,1,buy,1
2020-09-10,3,2,buy,1
2020-09-11,0,5,sell,0
2020-09-12,2,3,sell,0
2020-09-13,3,2,buy,1
2020-09-14,3,2,buy,1
2020-09-15,1,4,sell,0
2020-09-16,1,4,sell,0
2020-09-17,4,1,buy,1
2020-09-18,3,2,buy,1
2020-09-19,3,2,buy,1
2020-09-20,2,3,sell,0
2020-09-21,2,3,sell,0
2020-09-22,3,2,buy,1
2020-09-23,3,2,buy,1
2020-09-24,3,2,buy,1
2020-09-25,4,1,buy,1
2020-09-26,3,2,buy,1
2020-09-27,4,1,buy,1
2020-09-28,0,5,sell,0
2020-09-29,2,3,sell,0
2020-09-30,1,4,sell,0
2020-10-01,0,5,sell,0
2020-10-02,2,3,sell,0
2020-10-03,1,4,sell,0
2020-10-04,2,3,sell,0
2020-10-05,4,1,buy,1
2020-10-06,3,2,buy,1
2020-10-07,3,2,buy,1
2020-10-08,4,1,buy,1
2020-10-09,2,3,sell,0
2020-10-10,4,1,buy,1
2020-10-11,3,2,buy,1
2020-10-12,0,5,sell,0
2020-10-13,3,2,buy,1
2020-10-14,2,3,sell,0
2020-10-15,4,1,buy,1
2020-10-16,3,2,buy,1
2020-10-17,4,1,buy,1
2020-10-18,1,4,sell,0
2020-10-19,3,2,buy,1
2020-10-20,1,4,sell,0
2020-10-21,3,2,buy,1
2020-10-22,4,1,buy,1
2020-10-23,4,1,buy,1
2020-10-24,2,3,sell,0
2020-10-25,4,1,buy,1
2020-10-26,3,2,buy,1
2020-10-27,2,3,sell,0
2020-10-28,4,1,buy,1
2020-10-29,3,2,buy,1
2020-10-30,1,4,sell,0
2020-10-31,2,3,sell,0
2020-11-01,2,3,sell,0
2020-11-02,1,4,sell,0
2020-11-03,3,2,buy,1
2020-11-04,2,3,sell,0
2020-11-05,3,2,buy,1
2020-11-06,4,1,buy,1
2020-11-07,4,1,buy,1
2020-11-08,2,3,sell,0
2020-11-09,2,3,sell,0
2020-11-10,2,3,sell,0
2020-11-11,4,1,buy,1
2020-11-12,3,2,buy,1
2020-11-13,3,2,buy,1
2020-11-14,4,1,buy,1
2020-11-15,1,4,sell,0
2020-11-16,3,2,buy,1
2020-11-17,1,4,sell,0
2020-11-18,3,2,buy,1
2020-11-19,2,3,sell,0
2020-11-20,4,1,buy,1
2020-11-21,3,2,buy,1
2020-11-22,2,3,sell,0
2020-11-23,2,3,sell,0
2020-11-24,4,1,buy,1
2020-11-25,3,2,buy,1
2020-11-26,1,4,sell,0
2020-11-27,3,2,buy,1
2020-11-28,2,3,sell,0
2020-11-29,2,3,sell,0
2020-11-30,3,2,buy,1
2020-12-01,5,0,buy,1
2020-12-02,3,2,buy,1
2020-12-03,3,2,buy,1
2020-12-04,4,1,buy,1
2020-12-05,4,1,buy,1
2020-12-06,3,2,buy,1
2020-12-07,2,3,sell,0
2020-12-08,2,3,sell,0
2020-12-09,1,4,sell,0
2020-12-10,2,3,sell,0
2020-12-11,2,3,sell,0
2020-12-12,2,3,sell,0
2020-12-13,3,2,buy,1
2020-12-14,3,2,buy,1
2020-12-15,3,2,buy,1
2020-12-16,2,3,sell,0
2020-12-17,3,2,buy,1
2020-12-18,4,1,buy,1
2020-12-19,4,1,buy,1
2020-12-20,1,4,sell,0
2020-12-21,3,2,buy,1
2020-12-22,2,3,sell,0
2020-12-23,2,3,sell,0
2020-12-24,2,3,sell,0
2020-12-25,2,3,sell,0
2020-12-26,2,3,sell,0
2020-12-27,3,2,buy,1
2020-12-28,2,3,sell,0
2020-12-29,3,2,buy,1
2020-12-30,3,2,buy,1
2020-12-31,2,3,sell,0
2021-01-01,3,2,buy,1
2021-01-02,4,1,buy,1
2021-01-03,3,2,buy,1
2021-01-04,1,4,sell,0
2021-01-05,1,4,sell,0
2021-01-06,4,1,buy,1
2021-01-07,2,3,sell,0
2021-01-08,3,2,buy,1
2021-01-09,3,2,buy,1
2021-01-10,3,2,buy,1
2021-01-11,0,5,sell,0
2021-01-12,3,2,buy,1
2021-01-13,1,4,sell,0
2021-01-14,1,4,sell,0
2021-01-15,2,3,sell,0
2021-01-16,3,2,buy,1
2021-01-17,4,1,buy,1
2021-01-18,4,1,buy,1
2021-01-19,1,4,sell,0
2021-01-20,2,3,sell,0
2021-01-21,3,2,buy,1
2021-01-22,1,4,sell,0
2021-01-23,2,3,sell,0
2021-01-24,3,2,buy,1
2021-01-25,3,2,buy,1
2021-01-26,4,1,buy,1
2021-01-27,3,2,buy,1
2021-01-28,4,1,buy,1
2021-01-29,2,3,sell,0
2021-01-30,3,2,buy,1
2021-01-31,2,3,sell,0
2021-02-01,2,3,sell,0
2021-02-02,2,3,sell,0
2021-02-03,1,4,sell,0
2021-02-04,2,3,sell,0
2021-02-05,1,4,sell,0
2021-02-06,3,2,buy,1
2021-02-07,2,3,sell,0
2021-02-08,3,2,buy,1
2021-02-09,4,1,buy,1
2021-02-10,5,0,buy,1
2021-02-11,1,4,sell,0
2021-02-12,2,3,sell,0
2021-02-13,3,2,buy,1
2021-02-14,1,4,sell,0
2021-02-15,4,1,buy,1
2021-02-16,2,3,sell,0
2021-02-17,2,3,sell,0
2021-02-18,3,2,buy,1
2021-02-19,2,3,sell,0
2021-02-20,3,2,buy,1
2021-02-21,4,1,buy,1
2021-02-22,4,1,buy,1
2021-02-23,2,3,sell,0
2021-02-24,3,2,buy,1
2021-02-25,3,2,buy,1
2021-02-26,4,1,buy,1
2021-02-27,2,3,sell,0
2021-02-28,2,3,sell,0
2021-03-01,2,3,sell,0
2021-03-02,3,2,buy,1
2021-03-03,4,1,buy,1
2021-03-04,0,5,sell,0
2021-03-05,1,4,sell,0
2021-03-06,5,0,buy,1
2021-03-07,5,0,buy,1
2021-03-08,5,0,buy,1
2021-03-09,3,2,buy,1
2021-03-10,1,4,sell,0
2021-03-11,0,5,sell,0
2021-03-12,3,2,buy,1
2021-03-13,1,4,sell,0
2021-03-14,2,3,sell,0
2021-03-15,3,2,buy,1
2021-03-16,0,5,sell,0
2021-03-17,4,1,buy,1
2021-03-18,4,1,buy,1
2021-03-19,2,3,sell,0
2021-03-20,5,0,buy,1
2021-03-21,0,5,sell,0
2021-03-22,0,5,sell,0
2021-03-23,4,1,buy,1
2021-03-24,2,3,sell,0
2021-03-25,1,4,sell,0
2021-03-26,4,1,buy,1
2021-03-27,2,3,sell,0
2021-03-28,2,3,sell,0
2021-03-29,5,0,buy,1
2021-03-30,1,4,sell,0
2021-03-31,3,2,buy,1
2021-04-01,2,3,sell,0
2021-04-02,4,1,buy,1
2021-04-03,4,1,buy,1
2021-04-04,3,2,buy,1
2021-04-05,3,2,buy,1
2021-04-06,3,2,buy,1
2021-04-07,4,1,buy,1
2021-04-08,5,0,buy,1
2021-04-09,2,3,sell,0
2021-04-10,3,2,buy,1
2021-04-11,2,3,sell,0
2021-04-12,2,3,sell,0
2021-04-13,4,1,buy,1
2021-04-14,5,0,buy,1
2021-04-15,4,1,buy,1
2021-04-16,3,2,buy,1
2021-04-17,3,2,buy,1
2021-04-18,3,2,buy,1
2021-04-19,2,3,sell,0
2021-04-20,2,3,sell,0
2021-04-21,4,1,buy,1
2021-04-22,2,3,sell,0
2021-04-23,3,2,buy,1
2021-04-24,3,2,buy,1
2021-04-25,3,2,buy,1
2021-04-26,2,3,sell,0
2021-04-27,4,1,buy,1
2021-04-28,1,4,sell,0
2021-04-29,3,2,buy,1
2021-04-30,3,2,buy,1
2021-05-01,4,1,buy,1
2021-05-02,5,0,buy,1
2021-05-03,1,4,sell,0
2021-05-04,4,1,buy,1
2021-05-05,3,2,buy,1
2021-05-06,2,3,sell,0
2021-05-07,4,1,buy,1
2021-05-08,3,2,buy,1
2021-05-09,5,0,buy,1
2021-05-10,4,1,buy,1
2021-05-11,4,1,buy,1
2021-05-12,4,1,buy,1
2021-05-13,1,4,sell,0
2021-05-14,4,1,buy,1
2021-05-15,4,1,buy,1
2021-05-16,2,3,sell,0
2021-05-17,2,3,sell,0
2021-05-18,3,2,buy,1
2021-05-19,5,0,buy,1
2021-05-20,4,1,buy,1
2021-05-21,2,3,sell,0
2021-05-22,2,3,sell,0
2021-05-23,2,3,sell,0
2021-05-24,5,0,buy,1
2021-05-25,3,2,buy,1
2021-05-26,1,4,sell,0
2021-05-27,3,2,buy,1
2021-05-28,3,2,buy,1
2021-05-29,2,3,sell,0
2021-05-30,2,3,sell,0
2021-05-31,3,2,buy,1
2021-06-01,3,2,buy,1
2021-06-02,4,1,buy,1
2021-06-03,1,4,sell,0
2021-06-04,3,2,buy,1
2021-06-05,1,4,sell,0
2021-06-06,3,2,buy,1
2021-06-07,3,2,buy,1
2021-06-08,1,4,sell,0
2021-06-09,3,2,buy,1
2021-06-10,2,3,sell,0
2021-06-11,3,2,buy,1
2021-06-12,4,1,buy,1
2021-06-13,2,3,sell,0
2021-06-14,5,0,buy,1
2021-06-15,1,4,sell,0
2021-06-16,3,2,buy,1
2021-06-17,4,1,buy,1
2021-06-18,2,3,sell,0
2021-06-19,2,3,sell,0
2021-06-20,2,3,sell,0
2021-06-21,2,3,sell,0
2021-06-22,2,3,sell,0
2021-06-23,3,2,buy,1
2021-06-24,1,4,sell,0
2021-06-25,1,4,sell,0
2021-06-26,3,2,buy,1
2021-06-27,3,2,buy,1
2021-06-28,1,4,sell,0
2021-06-29,2,3,sell,0
2021-06-30,3,2,buy,1
