YearWeek,buy,sell,Action,ActionID
2017-12,26,9,buy,1
2017-13,23,12,buy,1
2017-14,29,6,buy,1
2017-15,17,18,sell,0
2017-16,22,13,buy,1
2017-17,28,7,buy,1
2017-18,21,14,buy,1
2017-19,23,12,buy,1
2017-20,23,12,buy,1
2017-21,27,8,buy,1
2017-22,26,9,buy,1
2017-23,25,10,buy,1
2017-24,21,14,buy,1
2017-25,21,14,buy,1
2017-26,23,12,buy,1
2017-27,22,13,buy,1
2017-28,24,11,buy,1
2017-29,17,18,sell,0
2017-30,22,13,buy,1
2017-31,16,19,sell,0
2017-32,22,13,buy,1
2017-33,18,17,buy,1
2017-34,28,7,buy,1
2017-35,27,8,buy,1
2017-36,23,12,buy,1
2017-37,21,14,buy,1
2017-38,24,11,buy,1
2017-39,22,13,buy,1
2017-40,18,17,buy,1
2017-41,26,9,buy,1
2017-42,19,16,buy,1
2017-43,19,16,buy,1
2017-44,18,17,buy,1
2017-45,21,14,buy,1
2017-46,22,13,buy,1
2017-47,21,14,buy,1
2017-48,25,10,buy,1
2017-49,22,13,buy,1
2017-50,12,23,sell,0
2017-51,24,11,buy,1
2017-52,32,8,buy,1
2018-01,24,16,buy,1
2018-02,24,11,buy,1
2018-03,19,16,buy,1
2018-04,15,20,sell,0
2018-05,21,14,buy,1
2018-06,26,9,buy,1
2018-07,19,16,buy,1
2018-08,28,7,buy,1
2018-09,11,24,sell,0
2018-10,27,8,buy,1
2018-11,19,16,buy,1
2018-12,15,20,sell,0
2018-13,16,19,sell,0
2018-14,16,19,sell,0
2018-15,22,13,buy,1
2018-16,23,12,buy,1
2018-17,27,8,buy,1
2018-18,18,17,buy,1
2018-19,31,4,buy,1
2018-20,24,11,buy,1
2018-21,25,10,buy,1
2018-22,13,22,sell,0
2018-23,20,15,buy,1
2018-24,22,13,buy,1
2018-25,14,21,sell,0
2018-26,24,11,buy,1
2018-27,20,15,buy,1
2018-28,22,13,buy,1
2018-29,19,16,buy,1
2018-30,24,11,buy,1
2018-31,22,13,buy,1
2018-32,14,21,sell,0
2018-33,23,12,buy,1
2018-34,17,18,sell,0
2018-35,21,14,buy,1
2018-36,24,11,buy,1
2018-37,27,8,buy,1
2018-38,26,9,buy,1
2018-39,15,20,sell,0
2018-40,23,12,buy,1
2018-41,12,23,sell,0
2018-42,14,21,sell,0
2018-43,16,19,sell,0
2018-44,25,10,buy,1
2018-45,13,22,sell,0
2018-46,20,15,buy,1
2018-47,23,12,buy,1
2018-48,25,10,buy,1
2018-49,20,15,buy,1
2018-50,24,11,buy,1
2018-51,14,21,sell,0
2018-52,19,16,buy,1
2019-01,23,17,buy,1
2019-02,15,20,sell,0
2019-03,25,10,buy,1
2019-04,16,19,sell,0
2019-05,22,13,buy,1
2019-06,23,12,buy,1
2019-07,28,7,buy,1
2019-08,27,8,buy,1
2019-09,21,14,buy,1
2019-10,13,22,sell,0
2019-11,20,15,buy,1
2019-12,15,20,sell,0
2019-13,22,13,buy,1
2019-14,24,11,buy,1
2019-15,19,16,buy,1
2019-16,28,7,buy,1
2019-17,16,19,sell,0
2019-18,17,18,sell,0
2019-19,18,17,buy,1
2019-20,19,16,buy,1
2019-21,27,8,buy,1
2019-22,22,13,buy,1
2019-23,19,16,buy,1
2019-24,28,7,buy,1
2019-25,29,6,buy,1
2019-26,16,19,sell,0
2019-27,13,22,sell,0
2019-28,22,13,buy,1
2019-29,27,8,buy,1
2019-30,26,9,buy,1
2019-31,8,27,sell,0
2019-32,14,21,sell,0
2019-33,21,14,buy,1
2019-34,13,22,sell,0
2019-35,21,14,buy,1
2019-36,24,11,buy,1
2019-37,20,15,buy,1
2019-38,17,18,sell,0
2019-39,22,13,buy,1
2019-40,19,16,buy,1
2019-41,27,8,buy,1
2019-42,28,7,buy,1
2019-43,23,12,buy,1
2019-44,25,10,buy,1
2019-45,20,15,buy,1
2019-46,30,5,buy,1
2019-47,16,19,sell,0
2019-48,22,13,buy,1
2019-49,20,15,buy,1
2019-50,15,20,sell,0
2019-51,15,20,sell,0
2019-52,17,18,sell,0
2020-01,13,12,buy,1
2020-02,16,19,sell,0
2020-03,20,15,buy,1
2020-04,14,21,sell,0
2020-05,9,26,sell,0
2020-06,15,20,sell,0
2020-07,14,21,sell,0
2020-08,16,19,sell,0
2020-09,23,12,buy,1
2020-10,21,14,buy,1
2020-11,14,21,sell,0
2020-12,18,17,buy,1
2020-13,24,11,buy,1
2020-14,13,22,sell,0
2020-15,17,18,sell,0
2020-16,17,18,sell,0
2020-17,19,16,buy,1
2020-18,14,21,sell,0
2020-19,17,18,sell,0
2020-20,14,21,sell,0
2020-21,19,16,buy,1
2020-22,19,16,buy,1
2020-23,23,12,buy,1
2020-24,10,25,sell,0
2020-25,8,27,sell,0
2020-26,18,17,buy,1
2020-27,24,11,buy,1
2020-28,19,16,buy,1
2020-29,20,15,buy,1
2020-30,27,8,buy,1
2020-31,30,5,buy,1
2020-32,19,16,buy,1
2020-33,21,14,buy,1
2020-34,23,12,buy,1
2020-35,25,10,buy,1
2020-36,22,13,buy,1
2020-37,16,19,sell,0
2020-38,22,13,buy,1
2020-39,26,9,buy,1
2020-40,22,13,buy,1
2020-41,22,13,buy,1
2020-42,21,14,buy,1
2020-43,21,14,buy,1
2020-44,20,15,buy,1
2020-45,16,19,sell,0
2020-46,21,14,buy,1
2020-47,17,18,sell,0
2020-48,18,17,buy,1
2020-49,20,15,buy,1
2020-50,19,16,buy,1
2020-51,22,13,buy,1
2020-52,21,14,buy,1
2020-53,10,10,buy,1
2021-01,16,19,sell,0
2021-02,22,13,buy,1
2021-03,16,19,sell,0
2021-04,16,19,sell,0
