PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
ME_VM20,Mercury,PurvaAshada,272,235,507,0.54,0.46
ME_VM21,Mercury,UttaraAshada,272,211,483,0.56,0.44
ME_VM22,Mercury,Shravana,246,237,483,0.51,0.49
ME_VM23,Mercury,Danishtha,272,222,494,0.55,0.45
ME_VM24,Mercury,Shatabhisha,261,219,480,0.54,0.46
ME_VM25,Mercury,PurvaBhadrapada,245,237,482,0.51,0.49
ME_VM26,Mercury,UttaraBhadrapada,242,220,462,0.52,0.48
ME_VM27,Mercury,Revati,228,219,447,0.51,0.49
MO_VM01,Moon,Aswini,263,215,478,0.55,0.45
MO_VM02,Moon,Bharani,269,215,484,0.56,0.44
MO_VM03,Moon,Krittica,245,230,475,0.52,0.48
MO_VM04,Moon,Rohini,248,230,478,0.52,0.48
MO_VM05,Moon,Mrigashira,250,226,476,0.53,0.47
MO_VM06,Moon,Ardra,247,229,476,0.52,0.48
MO_VM07,Moon,Punavasu,257,223,480,0.54,0.46
MO_VM08,Moon,Pushya,256,224,480,0.53,0.47
MO_VM09,Moon,Ashlesha,259,213,472,0.55,0.45
MO_VM10,Moon,Magha,268,219,487,0.55,0.45
MO_VM11,Moon,PurvaPhalguni,266,211,477,0.56,0.44
MO_VM12,Moon,UttaraPhalguni,267,201,468,0.57,0.43
MO_VM13,Moon,Hasta,260,214,474,0.55,0.45
MO_VM14,Moon,Chitra,261,205,466,0.56,0.44
MO_VM15,Moon,Swati,256,232,488,0.52,0.48
MO_VM16,Moon,Vishakha,253,208,461,0.55,0.45
MO_VM17,Moon,Anuradha,239,239,478,0.5,0.5
MO_VM18,Moon,Jyeshtha,249,228,477,0.52,0.48
MO_VM19,Moon,Mula,236,239,475,0.5,0.5
MO_VM20,Moon,PurvaAshada,279,203,482,0.58,0.42
MO_VM21,Moon,UttaraAshada,225,256,481,0.47,0.53
MO_VM22,Moon,Shravana,258,229,487,0.53,0.47
MO_VM23,Moon,Danishtha,259,219,478,0.54,0.46
MO_VM24,Moon,Shatabhisha,246,235,481,0.51,0.49
MO_VM25,Moon,PurvaBhadrapada,224,243,467,0.48,0.52
MO_VM26,Moon,UttaraBhadrapada,259,223,482,0.54,0.46
MO_VM27,Moon,Revati,249,230,479,0.52,0.48
NE_VM17,Neptune,Anuradha,684,700,1384,0.49,0.51
NE_VM18,Neptune,Jyeshtha,826,718,1544,0.53,0.47
NE_VM19,Neptune,Mula,791,749,1540,0.51,0.49
NE_VM20,Neptune,PurvaAshada,837,730,1567,0.53,0.47
NE_VM21,Neptune,UttaraAshada,847,699,1546,0.55,0.45
NE_VM22,Neptune,Shravana,799,735,1534,0.52,0.48
NE_VM23,Neptune,Danishtha,831,689,1520,0.55,0.45
NE_VM24,Neptune,Shatabhisha,812,705,1517,0.54,0.46
NE_VM25,Neptune,PurvaBhadrapada,421,314,735,0.57,0.43
NN_VM01,NNode,Aswini,201,148,349,0.58,0.42
NN_VM02,NNode,Bharani,187,158,345,0.54,0.46
NN_VM03,NNode,Krittica,186,164,350,0.53,0.47
NN_VM04,NNode,Rohini,160,191,351,0.46,0.54
NN_VM05,NNode,Mrigashira,278,243,521,0.53,0.47
NN_VM06,NNode,Ardra,264,256,520,0.51,0.49
NN_VM07,NNode,Punavasu,263,258,521,0.5,0.5
NN_VM08,NNode,Pushya,259,263,522,0.5,0.5
NN_VM09,NNode,Ashlesha,287,233,520,0.55,0.45
NN_VM10,NNode,Magha,280,241,521,0.54,0.46
NN_VM11,NNode,PurvaPhalguni,287,237,524,0.55,0.45
NN_VM12,NNode,UttaraPhalguni,283,238,521,0.54,0.46
NN_VM13,NNode,Hasta,263,259,522,0.5,0.5
NN_VM14,NNode,Chitra,285,237,522,0.55,0.45
NN_VM15,NNode,Swati,296,224,520,0.57,0.43
NN_VM16,NNode,Vishakha,284,237,521,0.55,0.45
NN_VM17,NNode,Anuradha,276,247,523,0.53,0.47
NN_VM18,NNode,Jyeshtha,255,269,524,0.49,0.51
NN_VM19,NNode,Mula,279,244,523,0.53,0.47
NN_VM20,NNode,PurvaAshada,256,264,520,0.49,0.51
NN_VM21,NNode,UttaraAshada,285,236,521,0.55,0.45
NN_VM22,NNode,Shravana,269,256,525,0.51,0.49
NN_VM23,NNode,Danishtha,301,220,521,0.58,0.42
NN_VM24,NNode,Shatabhisha,275,250,525,0.52,0.48
NN_VM25,NNode,PurvaBhadrapada,208,151,359,0.58,0.42
NN_VM26,NNode,UttaraBhadrapada,183,164,347,0.53,0.47
NN_VM27,NNode,Revati,198,151,349,0.57,0.43
PA_VM01,Pallas,Aswini,265,229,494,0.54,0.46
PA_VM02,Pallas,Bharani,225,177,402,0.56,0.44
PA_VM03,Pallas,Krittica,174,150,324,0.54,0.46
PA_VM04,Pallas,Rohini,154,135,289,0.53,0.47
PA_VM05,Pallas,Mrigashira,153,135,288,0.53,0.47
PA_VM06,Pallas,Ardra,135,109,244,0.55,0.45
PA_VM07,Pallas,Punavasu,98,86,184,0.53,0.47
PA_VM08,Pallas,Pushya,138,131,269,0.51,0.49
PA_VM09,Pallas,Ashlesha,172,155,327,0.53,0.47
PA_VM10,Pallas,Magha,211,163,374,0.56,0.44
PA_VM11,Pallas,PurvaPhalguni,179,170,349,0.51,0.49
PA_VM12,Pallas,UttaraPhalguni,201,192,393,0.51,0.49
PA_VM13,Pallas,Hasta,227,215,442,0.51,0.49
PA_VM14,Pallas,Chitra,264,245,509,0.52,0.48
PA_VM15,Pallas,Swati,255,240,495,0.52,0.48
PA_VM16,Pallas,Vishakha,247,196,443,0.56,0.44
PA_VM17,Pallas,Anuradha,235,210,445,0.53,0.47
PA_VM18,Pallas,Jyeshtha,284,276,560,0.51,0.49
PA_VM19,Pallas,Mula,278,233,511,0.54,0.46
PA_VM20,Pallas,PurvaAshada,321,270,591,0.54,0.46
PA_VM21,Pallas,UttaraAshada,384,349,733,0.52,0.48
PA_VM22,Pallas,Shravana,380,361,741,0.51,0.49
PA_VM23,Pallas,Danishtha,420,375,795,0.53,0.47
PA_VM24,Pallas,Shatabhisha,442,390,832,0.53,0.47
PA_VM25,Pallas,PurvaBhadrapada,395,325,720,0.55,0.45
PA_VM26,Pallas,UttaraBhadrapada,318,322,640,0.5,0.5
PA_VM27,Pallas,Revati,293,200,493,0.59,0.41
PH_VM01,Pholus,Aswini,216,196,412,0.52,0.48
PH_VM02,Pholus,Bharani,154,120,274,0.56,0.44
PH_VM03,Pholus,Krittica,146,119,265,0.55,0.45
PH_VM04,Pholus,Rohini,147,107,254,0.58,0.42
PH_VM05,Pholus,Mrigashira,140,110,250,0.56,0.44
PH_VM06,Pholus,Ardra,94,82,176,0.53,0.47
PH_VM07,Pholus,Punavasu,93,93,186,0.5,0.5
PH_VM08,Pholus,Pushya,96,106,202,0.48,0.52
PH_VM09,Pholus,Ashlesha,132,119,251,0.53,0.47
PH_VM10,Pholus,Magha,139,117,256,0.54,0.46
PH_VM11,Pholus,PurvaPhalguni,152,110,262,0.58,0.42
PH_VM12,Pholus,UttaraPhalguni,152,119,271,0.56,0.44
PH_VM13,Pholus,Hasta,195,162,357,0.55,0.45
PH_VM14,Pholus,Chitra,223,197,420,0.53,0.47
PH_VM15,Pholus,Swati,282,306,588,0.48,0.52
PH_VM16,Pholus,Vishakha,408,361,769,0.53,0.47
PH_VM17,Pholus,Anuradha,564,481,1045,0.54,0.46
PH_VM18,Pholus,Jyeshtha,820,658,1478,0.55,0.45
PH_VM19,Pholus,Mula,810,663,1473,0.55,0.45
PH_VM23,Pholus,Danishtha,186,163,349,0.53,0.47
PH_VM24,Pholus,Shatabhisha,658,659,1317,0.5,0.5
PH_VM25,Pholus,PurvaBhadrapada,449,415,864,0.52,0.48
PH_VM26,Pholus,UttaraBhadrapada,359,324,683,0.53,0.47
PH_VM27,Pholus,Revati,233,252,485,0.48,0.52
PL_VM12,Pluto,UttaraPhalguni,461,422,883,0.52,0.48
PL_VM13,Pluto,Hasta,716,712,1428,0.5,0.5
PL_VM14,Pluto,Chitra,673,629,1302,0.52,0.48
PL_VM15,Pluto,Swati,698,591,1289,0.54,0.46
PL_VM16,Pluto,Vishakha,682,621,1303,0.52,0.48
PL_VM17,Pluto,Anuradha,779,643,1422,0.55,0.45
PL_VM18,Pluto,Jyeshtha,711,672,1383,0.51,0.49
PL_VM19,Pluto,Mula,873,733,1606,0.54,0.46
PL_VM20,Pluto,PurvaAshada,912,776,1688,0.54,0.46
PL_VM21,Pluto,UttaraAshada,343,240,583,0.59,0.41
SA_VM01,Saturn,Aswini,160,156,316,0.51,0.49
SA_VM02,Saturn,Bharani,242,211,453,0.53,0.47
SA_VM03,Saturn,Krittica,267,242,509,0.52,0.48
SA_VM04,Saturn,Rohini,227,273,500,0.45,0.55
SA_VM05,Saturn,Mrigashira,246,257,503,0.49,0.51
SA_VM06,Saturn,Ardra,261,239,500,0.52,0.48
SA_VM07,Saturn,Punavasu,258,242,500,0.52,0.48
SA_VM08,Saturn,Pushya,249,222,471,0.53,0.47
SA_VM09,Saturn,Ashlesha,276,219,495,0.56,0.44
SA_VM10,Saturn,Magha,267,248,515,0.52,0.48
SA_VM11,Saturn,PurvaPhalguni,291,246,537,0.54,0.46
SA_VM12,Saturn,UttaraPhalguni,295,261,556,0.53,0.47
SA_VM13,Saturn,Hasta,306,282,588,0.52,0.48
SA_VM14,Saturn,Chitra,289,267,556,0.52,0.48
SA_VM15,Saturn,Swati,314,246,560,0.56,0.44
SA_VM16,Saturn,Vishakha,299,277,576,0.52,0.48
SA_VM17,Saturn,Anuradha,331,301,632,0.52,0.48
SA_VM18,Saturn,Jyeshtha,324,258,582,0.56,0.44
SA_VM19,Saturn,Mula,317,271,588,0.54,0.46
SA_VM20,Saturn,PurvaAshada,383,291,674,0.57,0.43
SA_VM21,Saturn,UttaraAshada,315,261,576,0.55,0.45
SA_VM22,Saturn,Shravana,165,150,315,0.52,0.48
SA_VM23,Saturn,Danishtha,169,156,325,0.52,0.48
SA_VM24,Saturn,Shatabhisha,145,121,266,0.55,0.45
SA_VM25,Saturn,PurvaBhadrapada,161,106,267,0.6,0.4
SA_VM26,Saturn,UttaraBhadrapada,143,122,265,0.54,0.46
SA_VM27,Saturn,Revati,148,114,262,0.56,0.44
SN_VM01,SNode,Aswini,284,236,520,0.55,0.45
SN_VM02,SNode,Bharani,304,221,525,0.58,0.42
SN_VM03,SNode,Krittica,269,251,520,0.52,0.48
SN_VM04,SNode,Rohini,267,256,523,0.51,0.49
SN_VM05,SNode,Mrigashira,265,257,522,0.51,0.49
SN_VM06,SNode,Ardra,266,257,523,0.51,0.49
SN_VM07,SNode,Punavasu,274,246,520,0.53,0.47
SN_VM08,SNode,Pushya,284,239,523,0.54,0.46
SN_VM09,SNode,Ashlesha,275,248,523,0.53,0.47
SN_VM10,SNode,Magha,301,222,523,0.58,0.42
SN_VM11,SNode,PurvaPhalguni,229,217,446,0.51,0.49
SN_VM12,SNode,UttaraPhalguni,190,158,348,0.55,0.45
SN_VM13,SNode,Hasta,199,149,348,0.57,0.43
SN_VM14,SNode,Chitra,197,152,349,0.56,0.44
SN_VM15,SNode,Swati,195,153,348,0.56,0.44
SN_VM16,SNode,Vishakha,191,154,345,0.55,0.45
SN_VM17,SNode,Anuradha,167,182,349,0.48,0.52
SN_VM18,SNode,Jyeshtha,211,229,440,0.48,0.52
SN_VM19,SNode,Mula,281,237,518,0.54,0.46
SN_VM20,SNode,PurvaAshada,262,261,523,0.5,0.5
SN_VM21,SNode,UttaraAshada,256,264,520,0.49,0.51
SN_VM22,SNode,Shravana,277,243,520,0.53,0.47
SN_VM23,SNode,Danishtha,294,229,523,0.56,0.44
SN_VM24,SNode,Shatabhisha,282,239,521,0.54,0.46
SN_VM25,SNode,PurvaBhadrapada,278,245,523,0.53,0.47
SN_VM26,SNode,UttaraBhadrapada,279,244,523,0.53,0.47
SN_VM27,SNode,Revati,271,250,521,0.52,0.48
SU_VM01,Sun,Aswini,260,226,486,0.53,0.47
SU_VM02,Sun,Bharani,258,241,499,0.52,0.48
SU_VM03,Sun,Krittica,261,239,500,0.52,0.48
SU_VM04,Sun,Rohini,254,207,461,0.55,0.45
SU_VM05,Sun,Mrigashira,271,237,508,0.53,0.47
SU_VM06,Sun,Ardra,226,233,459,0.49,0.51
SU_VM07,Sun,Punavasu,293,215,508,0.58,0.42
SU_VM08,Sun,Pushya,245,263,508,0.48,0.52
SU_VM09,Sun,Ashlesha,269,237,506,0.53,0.47
SU_VM10,Sun,Magha,274,232,506,0.54,0.46
SU_VM11,Sun,PurvaPhalguni,243,203,446,0.54,0.46
SU_VM12,Sun,UttaraPhalguni,232,261,493,0.47,0.53
SU_VM13,Sun,Hasta,257,236,493,0.52,0.48
SU_VM14,Sun,Chitra,251,240,491,0.51,0.49
SU_VM15,Sun,Swati,270,212,482,0.56,0.44
SU_VM16,Sun,Vishakha,249,233,482,0.52,0.48
SU_VM17,Sun,Anuradha,250,179,429,0.58,0.42
SU_VM18,Sun,Jyeshtha,245,233,478,0.51,0.49
SU_VM19,Sun,Mula,253,170,423,0.6,0.4
SU_VM20,Sun,PurvaAshada,233,201,434,0.54,0.46
SU_VM21,Sun,UttaraAshada,254,211,465,0.55,0.45
SU_VM22,Sun,Shravana,269,217,486,0.55,0.45
SU_VM23,Sun,Danishtha,241,202,443,0.54,0.46
SU_VM24,Sun,Shatabhisha,245,224,469,0.52,0.48
SU_VM25,Sun,PurvaBhadrapada,265,223,488,0.54,0.46
SU_VM26,Sun,UttaraBhadrapada,217,258,475,0.46,0.54
SU_VM27,Sun,Revati,263,206,469,0.56,0.44
UR_VM01,Uranus,Aswini,487,381,868,0.56,0.44
UR_VM02,Uranus,Bharani,90,56,146,0.62,0.38
UR_VM13,Uranus,Hasta,319,301,620,0.51,0.49
UR_VM14,Uranus,Chitra,349,381,730,0.48,0.52
UR_VM15,Uranus,Swati,392,350,742,0.53,0.47
UR_VM16,Uranus,Vishakha,403,348,751,0.54,0.46
UR_VM17,Uranus,Anuradha,381,382,763,0.5,0.5
UR_VM18,Uranus,Jyeshtha,402,370,772,0.52,0.48
UR_VM19,Uranus,Mula,444,343,787,0.56,0.44
UR_VM20,Uranus,PurvaAshada,413,385,798,0.52,0.48
UR_VM21,Uranus,UttaraAshada,455,359,814,0.56,0.44
UR_VM22,Uranus,Shravana,466,412,878,0.53,0.47
UR_VM23,Uranus,Danishtha,400,426,826,0.48,0.52
UR_VM24,Uranus,Shatabhisha,471,359,830,0.57,0.43
UR_VM25,Uranus,PurvaBhadrapada,482,417,899,0.54,0.46
UR_VM26,Uranus,UttaraBhadrapada,457,373,830,0.55,0.45
UR_VM27,Uranus,Revati,437,396,833,0.52,0.48
VE_VM01,Venus,Aswini,211,203,414,0.51,0.49
VE_VM02,Venus,Bharani,198,209,407,0.49,0.51
VE_VM03,Venus,Krittica,209,194,403,0.52,0.48
VE_VM04,Venus,Rohini,304,270,574,0.53,0.47
VE_VM05,Venus,Mrigashira,364,305,669,0.54,0.46
VE_VM06,Venus,Ardra,234,217,451,0.52,0.48
VE_VM07,Venus,Punavasu,210,194,404,0.52,0.48
VE_VM08,Venus,Pushya,210,195,405,0.52,0.48
VE_VM09,Venus,Ashlesha,286,239,525,0.54,0.46
VE_VM10,Venus,Magha,342,302,644,0.53,0.47
VE_VM11,Venus,PurvaPhalguni,243,210,453,0.54,0.46
VE_VM12,Venus,UttaraPhalguni,211,197,408,0.52,0.48
VE_VM13,Venus,Hasta,217,184,401,0.54,0.46
VE_VM14,Venus,Chitra,246,201,447,0.55,0.45
VE_VM15,Venus,Swati,330,336,666,0.5,0.5
VE_VM16,Venus,Vishakha,289,237,526,0.55,0.45
VE_VM17,Venus,Anuradha,221,177,398,0.56,0.44
VE_VM18,Venus,Jyeshtha,201,188,389,0.52,0.48
VE_VM19,Venus,Mula,216,175,391,0.55,0.45
VE_VM20,Venus,PurvaAshada,264,192,456,0.58,0.42
VE_VM21,Venus,UttaraAshada,315,307,622,0.51,0.49
VE_VM22,Venus,Shravana,261,211,472,0.55,0.45
VE_VM23,Venus,Danishtha,208,182,390,0.53,0.47
VE_VM24,Venus,Shatabhisha,231,160,391,0.59,0.41
VE_VM25,Venus,PurvaBhadrapada,219,189,408,0.54,0.46
VE_VM26,Venus,UttaraBhadrapada,323,259,582,0.55,0.45
VE_VM27,Venus,Revati,285,306,591,0.48,0.52
VS_VM01,Vesta,Aswini,279,222,501,0.56,0.44
VS_VM02,Vesta,Bharani,331,280,611,0.54,0.46
VS_VM03,Vesta,Krittica,288,288,576,0.5,0.5
VS_VM04,Vesta,Rohini,325,296,621,0.52,0.48
VS_VM05,Vesta,Mrigashira,305,243,548,0.56,0.44
VS_VM06,Vesta,Ardra,263,244,507,0.52,0.48
VS_VM07,Vesta,Punavasu,310,301,611,0.51,0.49
VS_VM08,Vesta,Pushya,290,238,528,0.55,0.45
VS_VM09,Vesta,Ashlesha,263,259,522,0.5,0.5
VS_VM10,Vesta,Magha,279,248,527,0.53,0.47
VS_VM11,Vesta,PurvaPhalguni,237,216,453,0.52,0.48
VS_VM12,Vesta,UttaraPhalguni,222,202,424,0.52,0.48
VS_VM13,Vesta,Hasta,241,242,483,0.5,0.5
VS_VM14,Vesta,Chitra,262,199,461,0.57,0.43
VS_VM15,Vesta,Swati,180,169,349,0.52,0.48
VS_VM16,Vesta,Vishakha,186,170,356,0.52,0.48
VS_VM17,Vesta,Anuradha,222,157,379,0.59,0.41
VS_VM18,Vesta,Jyeshtha,237,191,428,0.55,0.45
VS_VM19,Vesta,Mula,247,189,436,0.57,0.43
VS_VM20,Vesta,PurvaAshada,181,171,352,0.51,0.49
VS_VM21,Vesta,UttaraAshada,229,224,453,0.51,0.49
VS_VM22,Vesta,Shravana,253,212,465,0.54,0.46
