PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VE_PH_a180,1,27,-0.004,0.02,-0.004,-0.004,0.021,-0.043,0.049,0.092,0.167,0.146,0.004
CE_NN_a120,1,107,0.011,0.057,0.002,0.008,0.015,-0.301,0.198,0.5,-0.675,8.395,0.006
CE_SN_a60,1,108,0.01,0.057,0.002,0.007,0.015,-0.301,0.198,0.5,-0.659,8.407,0.006
MA_PH_a150,1,50,0.008,0.056,0.003,0.002,0.038,-0.081,0.218,0.298,1.331,2.706,0.008
SU_PA_a135,1,40,0.002,0.036,0,0,0.022,-0.074,0.088,0.161,0.558,0.284,0.006
SU_PL_a120,1,58,-0.003,0.045,-0.003,0,0.03,-0.203,0.108,0.311,-1.384,5.306,0.006
ME_CE_a120,1,108,-0.005,0.033,-0.003,-0.005,0.023,-0.096,0.122,0.219,0.186,1.851,0.003
VE_PA_a180,1,17,0.007,0.029,0.002,0.006,0.037,-0.041,0.057,0.098,-0.004,-1.282,0.007
JN_JU_a0,1,21,0.014,0.035,0.002,0.005,0.011,-0.017,0.134,0.15,2.341,4.643,0.008
SU_VS_a60,1,62,-0.002,0.042,-0.003,-0.002,0.024,-0.142,0.109,0.251,-0.162,1.62,0.005
VE_VS_a103,1,61,0.002,0.04,0,0.001,0.022,-0.146,0.109,0.255,-0.298,2.722,0.005
VE_CE_a144,1,38,-0.007,0.038,0,-0.005,0.019,-0.124,0.063,0.186,-0.906,1.007,0.006
ME_PL_a144,1,68,-0.012,0.041,-0.004,-0.008,0.029,-0.203,0.06,0.263,-1.981,6.352,0.005
MA_PA_a150,1,74,-0.008,0.05,-0.004,-0.007,0.038,-0.135,0.119,0.254,-0.081,0.69,0.006
VE_SU_a45,1,478,0.004,0.046,0.001,0.002,0.027,-0.189,0.29,0.479,0.914,6.42,0.002
SU_PH_a144,1,63,-0.008,0.044,-0.001,-0.004,0.028,-0.203,0.074,0.277,-1.862,6.207,0.005
VS_CH_a0,1,21,-0.002,0.024,0,0,0.015,-0.054,0.046,0.1,-0.521,0.091,0.005
SU_CE_a103,1,51,0.005,0.023,0.001,0.003,0.022,-0.052,0.073,0.126,0.478,0.678,0.003
CE_NE_a30,1,97,0.01,0.044,0.002,0.006,0.02,-0.101,0.216,0.318,1.94,7.162,0.004
MA_PL_a135,1,46,-0.008,0.038,-0.003,-0.009,0.024,-0.081,0.134,0.215,0.817,2.682,0.006
MA_JN_a72,1,83,-0.004,0.036,-0.004,-0.006,0.029,-0.074,0.181,0.255,1.399,6.675,0.004
SU_PA_a144,1,37,-0.005,0.062,0,0,0.024,-0.301,0.119,0.42,-2.644,11.72,0.01
MA_VS_a72,1,46,0.016,0.038,0.006,0.014,0.026,-0.074,0.134,0.207,0.732,0.828,0.006
MA_JU_a72,1,118,0,0.025,0.002,0,0.02,-0.094,0.064,0.158,-0.305,1.342,0.002
