PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
SUSA_a180,7,11,18,0.39,0.61
SUSA_a30,16,24,40,0.4,0.6
SUSA_a36,17,22,39,0.44,0.56
SUSA_a45,18,18,36,0.5,0.5
SUSA_a60,19,19,38,0.5,0.5
SUSA_a72,21,15,36,0.58,0.42
SUSA_a90,20,16,36,0.56,0.44
SUUR_a0,9,10,19,0.47,0.53
SUUR_a103,23,16,39,0.59,0.41
SUUR_a120,19,19,38,0.5,0.5
SUUR_a135,18,20,38,0.47,0.53
SUUR_a144,17,20,37,0.46,0.54
SUUR_a150,18,20,38,0.47,0.53
SUUR_a180,8,8,16,0.5,0.5
SUUR_a30,20,16,36,0.56,0.44
SUUR_a36,17,19,36,0.47,0.53
SUUR_a45,16,20,36,0.44,0.56
SUUR_a60,14,24,38,0.37,0.63
SUUR_a72,15,22,37,0.41,0.59
SUUR_a90,17,18,35,0.49,0.51
URNE_a45,365,380,745,0.49,0.51
URPL_a103,228,229,457,0.5,0.5
VEJU_a0,5,9,14,0.36,0.64
VEJU_a103,14,19,33,0.42,0.58
VEJU_a120,11,20,31,0.35,0.65
VEJU_a135,19,30,49,0.39,0.61
VEJU_a144,31,26,57,0.54,0.46
VEJU_a150,10,21,31,0.32,0.68
VEJU_a180,7,8,15,0.47,0.53
VEJU_a30,25,17,42,0.6,0.4
VEJU_a36,26,32,58,0.45,0.55
VEJU_a45,13,19,32,0.41,0.59
VEJU_a60,14,15,29,0.48,0.52
VEJU_a72,16,16,32,0.5,0.5
VEJU_a90,16,18,34,0.47,0.53
VEMA_a0,4,10,14,0.29,0.71
VEMA_a103,14,26,40,0.35,0.65
VEMA_a120,36,20,56,0.64,0.36
VEMA_a135,9,8,17,0.53,0.47
VEMA_a144,6,10,16,0.38,0.62
VEMA_a150,8,7,15,0.53,0.47
VEMA_a180,2,5,7,0.29,0.71
VEMA_a30,17,26,43,0.4,0.6
VEMA_a36,16,22,38,0.42,0.58
VEMA_a45,22,11,33,0.67,0.33
VEMA_a60,27,18,45,0.6,0.4
VEMA_a72,10,24,34,0.29,0.71
VEMA_a90,17,29,46,0.37,0.63
VENE_a0,8,8,16,0.5,0.5
VENE_a103,11,20,31,0.35,0.65
VENE_a120,17,14,31,0.55,0.45
VENE_a135,26,22,48,0.54,0.46
VENE_a144,12,19,31,0.39,0.61
VENE_a150,13,17,30,0.43,0.57
VENE_a180,8,6,14,0.57,0.43
VENE_a30,23,32,55,0.42,0.58
VENE_a36,10,20,30,0.33,0.67
VENE_a45,9,23,32,0.28,0.72
VENE_a60,20,12,32,0.62,0.38
VENE_a72,23,13,36,0.64,0.36
VENE_a90,23,33,56,0.41,0.59
VEPL_a0,8,6,14,0.57,0.43
VEPL_a103,10,19,29,0.34,0.66
VEPL_a120,13,18,31,0.42,0.58
VEPL_a135,26,23,49,0.53,0.47
VEPL_a144,23,29,52,0.44,0.56
VEPL_a150,17,11,28,0.61,0.39
VEPL_a180,6,8,14,0.43,0.57
VEPL_a30,18,15,33,0.55,0.45
VEPL_a36,16,16,32,0.5,0.5
VEPL_a45,15,13,28,0.54,0.46
VEPL_a60,13,16,29,0.45,0.55
VEPL_a72,32,33,65,0.49,0.51
VEPL_a90,14,20,34,0.41,0.59
VESA_a0,8,3,11,0.73,0.27
VESA_a103,26,23,49,0.53,0.47
VESA_a120,21,10,31,0.68,0.32
VESA_a135,31,17,48,0.65,0.35
VESA_a144,12,19,31,0.39,0.61
VESA_a150,17,13,30,0.57,0.43
VESA_a180,4,8,12,0.33,0.67
VESA_a30,16,16,32,0.5,0.5
VESA_a36,17,15,32,0.53,0.47
VESA_a45,15,17,32,0.47,0.53
VESA_a60,25,19,44,0.57,0.43
VESA_a72,19,29,48,0.4,0.6
VESA_a90,20,34,54,0.37,0.63
VESU_a0,14,27,41,0.34,0.66
VESU_a30,53,62,115,0.46,0.54
VESU_a36,68,69,137,0.5,0.5
VESU_a45,161,202,363,0.44,0.56
VEUR_a0,5,12,17,0.29,0.71
VEUR_a103,15,16,31,0.48,0.52
VEUR_a120,20,14,34,0.59,0.41
VEUR_a135,14,16,30,0.47,0.53
VEUR_a144,13,17,30,0.43,0.57
VEUR_a150,13,16,29,0.45,0.55
VEUR_a180,15,18,33,0.45,0.55
VEUR_a30,22,25,47,0.47,0.53
VEUR_a36,26,19,45,0.58,0.42
VEUR_a45,21,27,48,0.44,0.56
VEUR_a60,13,18,31,0.42,0.58
VEUR_a72,16,14,30,0.53,0.47
VEUR_a90,11,18,29,0.38,0.62
