PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JUPL_a120,1,214,0.001,0.01,0.001,0.001,0.009,-0.029,0.033,0.062,0.135,0.519,0.001
JUSA_a90,1,233,0.001,0.006,0.001,0.001,0.005,-0.017,0.015,0.032,-0.294,0.345,0
JUPL_a135,1,244,0.001,0.009,0.001,0.001,0.008,-0.03,0.036,0.066,0.109,1.433,0.001
JUSA_a103,1,240,0,0.007,0.001,0,0.006,-0.026,0.021,0.047,-0.394,1.149,0
JUUR_a90,1,229,0.001,0.006,0.001,0.001,0.005,-0.022,0.017,0.039,-0.195,0.812,0
JUNE_a90,1,241,0,0.007,0,0.001,0.006,-0.022,0.015,0.036,-0.598,0.538,0
JUPL_a150,1,215,-0.001,0.01,0,-0.001,0.007,-0.042,0.025,0.067,-0.512,2.067,0.001
JUUR_a103,1,243,-0.001,0.012,0,-0.001,0.006,-0.066,0.067,0.132,-0.524,8.802,0.001
JUSA_a120,1,239,0,0.013,0,0,0.008,-0.044,0.05,0.094,0.198,2.692,0.001
JUNE_a103,1,232,0.001,0.008,0,0.001,0.006,-0.038,0.042,0.08,-0.039,5.464,0.001
JUUR_a120,1,250,-0.002,0.013,-0.001,-0.001,0.006,-0.103,0.044,0.147,-3.514,23.138,0.001
JUSA_a135,1,198,0,0.009,0.001,0,0.007,-0.03,0.024,0.054,-0.529,1.141,0.001
SAPL_a45,1,227,-0.001,0.009,-0.001,-0.001,0.006,-0.043,0.042,0.085,-0.326,5.022,0.001
SAUR_a0,1,237,0,0.007,0,0,0.007,-0.028,0.042,0.07,0.481,4.461,0
JUNE_a120,1,226,0,0.007,0,0,0.006,-0.017,0.028,0.045,0.669,1.959,0
JUPL_a180,1,133,0,0.007,0.001,0,0.006,-0.023,0.016,0.04,-0.507,0.51,0.001
JUUR_a135,1,183,0.001,0.006,0.001,0.001,0.006,-0.035,0.02,0.054,-0.935,4.826,0
JUNE_a135,1,205,0.001,0.007,0.001,0.001,0.006,-0.016,0.062,0.078,2.705,20.082,0.001
JUSA_a150,1,135,0,0.007,0,0,0.006,-0.02,0.021,0.041,0.191,0.326,0.001
JUUR_a150,1,235,0,0.009,0,0,0.006,-0.048,0.036,0.084,-0.286,6.826,0.001
JUNE_a150,1,291,0,0.005,0,0,0.005,-0.016,0.015,0.031,-0.065,0.064,0
SANE_a0,1,190,0.001,0.008,0.002,0.001,0.007,-0.048,0.018,0.066,-1.531,7.392,0.001
SAPL_a60,1,227,0,0.005,0.001,0.001,0.006,-0.015,0.013,0.028,-0.312,-0.123,0
JUUR_a180,1,118,0.002,0.005,0.002,0.002,0.003,-0.011,0.019,0.029,0.464,1.602,0
JUSA_a180,1,160,0,0.008,0,0,0.006,-0.026,0.027,0.052,0.07,1.406,0.001
JUNE_a180,1,159,0,0.01,0.001,0,0.007,-0.048,0.026,0.074,-1.215,4.162,0.001
URNE_a0,1,540,0,0.007,0,0,0.006,-0.024,0.062,0.086,1.443,13.422,0
JUPL_a45,1,299,0,0.007,0,0,0.005,-0.024,0.031,0.055,-0.053,2.429,0
SAPL_a90,1,234,0.001,0.007,0.001,0.001,0.006,-0.02,0.02,0.04,-0.113,0.101,0
URPL_a60,1,650,0.001,0.007,0.001,0.001,0.006,-0.041,0.03,0.071,-0.477,3.608,0
JUPL_a30,1,147,0,0.006,0.001,0.001,0.005,-0.031,0.016,0.047,-1.439,5.255,0.001
SAPL_a103,1,172,-0.002,0.015,-0.001,-0.001,0.009,-0.064,0.065,0.129,-0.113,4.766,0.001
SAUR_a45,1,142,0,0.006,-0.001,0,0.006,-0.014,0.015,0.029,0.125,-0.522,0.001
JUPL_a0,1,115,0.002,0.014,0.001,0.001,0.012,-0.031,0.067,0.098,0.821,3.005,0.001
SANE_a60,1,234,0.001,0.005,0.001,0.001,0.005,-0.02,0.014,0.034,-0.277,0.842,0
SAPL_a120,1,201,0,0.006,0,0,0.006,-0.026,0.021,0.047,-0.264,2.281,0
SAUR_a60,1,143,0,0.005,0.001,0,0.006,-0.024,0.013,0.037,-0.509,1.678,0
JUUR_a0,1,100,0.001,0.007,0.002,0.001,0.005,-0.016,0.022,0.039,-0.019,0.867,0.001
SAPL_a135,1,159,0.001,0.006,0.001,0.001,0.005,-0.014,0.02,0.034,0.263,0.42,0.001
SANE_a90,1,209,0.002,0.009,0.002,0.001,0.008,-0.025,0.036,0.061,0.247,1.024,0.001
SAPL_a150,1,192,-0.001,0.009,0,0,0.007,-0.035,0.023,0.058,-0.611,1.375,0.001
JUSA_a30,1,231,0,0.009,0,0,0.006,-0.042,0.025,0.067,-0.563,2.836,0.001
SAUR_a90,1,81,0.001,0.008,0.002,0.001,0.008,-0.017,0.02,0.036,-0.249,-0.612,0.001
SANE_a103,1,223,0,0.008,0.001,0,0.007,-0.031,0.02,0.051,-0.442,0.689,0.001
JUSA_a0,1,50,0.002,0.008,0.003,0.002,0.007,-0.016,0.022,0.038,0.059,-0.128,0.001
SAUR_a103,1,357,0,0.007,0.001,0,0.006,-0.022,0.029,0.051,0.14,1.131,0
SANE_a120,1,252,0,0.006,0,0,0.006,-0.017,0.015,0.032,-0.16,-0.111,0
SAPL_a180,1,91,0,0.009,-0.002,0,0.009,-0.019,0.024,0.043,0.255,-0.233,0.001
SANE_a135,1,141,0.001,0.013,0.001,0.001,0.01,-0.048,0.036,0.084,-0.279,1.156,0.001
SAUR_a120,1,202,0,0.007,0.001,0.001,0.005,-0.029,0.024,0.054,-0.555,3.014,0
SANE_a150,1,217,-0.001,0.011,0,-0.001,0.008,-0.044,0.05,0.094,0.316,2.826,0.001
SAUR_a135,1,255,0,0.006,0.001,0,0.005,-0.02,0.019,0.039,-0.133,1.274,0
SAUR_a150,1,228,0,0.005,0,0,0.005,-0.015,0.012,0.027,-0.201,-0.177,0
SANE_a180,1,73,0,0.006,0,0,0.005,-0.02,0.013,0.033,-0.737,0.886,0.001
URNE_a30,1,590,0,0.009,0.001,0,0.008,-0.059,0.037,0.096,-0.71,3.788,0
SAUR_a180,1,138,-0.001,0.016,0,-0.001,0.015,-0.044,0.052,0.097,0.465,1.154,0.001
URPL_a90,1,517,0,0.008,0.001,0,0.006,-0.035,0.03,0.066,-0.358,2.175,0
URNE_a45,1,566,0,0.009,0,0,0.005,-0.066,0.067,0.132,-0.879,16.956,0
URPL_a103,1,319,0,0.007,0,0,0.006,-0.031,0.025,0.057,-0.249,2.14,0
SAPL_a0,1,31,0,0.005,0.001,0,0.004,-0.012,0.01,0.023,-0.23,-0.352,0.001
