PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JUUR_a150,1,216,-0.001,0.032,0.001,0,0.015,-0.128,0.12,0.248,-0.362,3.092,0.002
MAUR_a180,1,50,0.016,0.044,0.011,0.012,0.035,-0.073,0.221,0.294,1.922,7.58,0.006
MEMA_a90,1,134,0,0.028,0.001,0.001,0.017,-0.111,0.082,0.194,-0.17,2.431,0.002
SAPL_a30,1,276,0.004,0.018,0.002,0.003,0.008,-0.078,0.085,0.164,0.682,5.384,0.001
SAUR_a120,1,426,0.006,0.028,0.004,0.006,0.018,-0.099,0.221,0.321,0.925,9.389,0.001
SUMA_a90,1,108,-0.004,0.024,-0.002,-0.003,0.018,-0.073,0.078,0.151,0.018,1.42,0.002
SUMA_a103,1,99,0.004,0.023,0.001,0.003,0.01,-0.111,0.082,0.194,-0.143,7.47,0.002
VEMA_a90,1,115,-0.001,0.02,0.001,0,0.01,-0.072,0.056,0.128,-0.701,2.552,0.002
MEMA_a103,1,118,-0.002,0.024,-0.001,-0.002,0.016,-0.064,0.065,0.13,-0.006,0.718,0.002
SUMA_a120,1,77,0.001,0.019,0.001,0,0.015,-0.053,0.092,0.145,1.417,6.818,0.002
MEMA_a120,1,35,0.01,0.02,0.006,0.008,0.01,-0.022,0.092,0.114,1.914,5.555,0.003
VEMA_a103,1,100,-0.002,0.018,-0.001,-0.001,0.011,-0.06,0.065,0.126,-0.026,2.227,0.002
MEMA_a135,1,33,0.001,0.02,0.002,0.001,0.014,-0.062,0.056,0.118,-0.46,2.585,0.003
MEMA_a150,1,36,-0.002,0.027,0.002,-0.001,0.017,-0.072,0.078,0.15,-0.177,2.06,0.004
SUMA_a135,1,61,-0.005,0.024,-0.001,-0.003,0.018,-0.072,0.037,0.109,-0.961,0.658,0.003
VEMA_a120,1,119,0.001,0.027,0.001,0.001,0.015,-0.111,0.082,0.194,0.085,3.04,0.003
VEMA_a135,1,50,0.007,0.032,0.009,0.006,0.021,-0.09,0.092,0.182,-0.178,1.49,0.005
SUMA_a150,1,50,0.01,0.024,0.005,0.007,0.016,-0.028,0.086,0.113,1.232,1.5,0.003
VEMA_a150,1,46,0.007,0.028,0.001,0.005,0.019,-0.053,0.086,0.138,0.903,0.773,0.004
SUMA_a180,1,26,0.004,0.017,0.001,0.002,0.01,-0.023,0.065,0.088,1.417,3.586,0.003
VEMA_a180,1,27,0.009,0.028,0.006,0.008,0.015,-0.054,0.081,0.135,0.331,1.016,0.005
MEMA_a180,1,23,0.007,0.021,0.004,0.005,0.009,-0.027,0.086,0.113,2.047,6.036,0.004
URPL_a103,1,928,0.002,0.029,0.001,0.002,0.019,-0.2,0.132,0.333,-0.398,5.885,0.001
MASA_a0,1,58,0.001,0.027,0,0,0.017,-0.073,0.077,0.15,0.253,1.257,0.003
