PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JU_NE_a180,1,156,0.002,0.018,0.002,0.002,0.014,-0.047,0.081,0.129,0.461,2.797,0.001
CE_UR_a180,1,79,0.005,0.019,0.004,0.004,0.015,-0.072,0.081,0.154,0.237,4.833,0.002
VS_SA_a0,1,102,0.003,0.016,0.002,0.002,0.014,-0.028,0.081,0.109,1.257,4.451,0.002
NN_CH_a144,1,379,0.002,0.018,0.001,0.002,0.01,-0.066,0.184,0.25,3,29.687,0.001
SN_CH_a36,1,379,0.002,0.018,0.001,0.002,0.01,-0.066,0.184,0.25,3,29.687,0.001
UR_PH_a180,1,67,0.007,0.021,0.007,0.007,0.018,-0.036,0.081,0.118,0.522,1.162,0.003
CE_PA_a90,1,82,0.002,0.019,0.001,0.002,0.012,-0.047,0.071,0.119,0.416,2.504,0.002
MA_JN_a0,1,110,-0.002,0.016,-0.003,-0.003,0.011,-0.044,0.061,0.105,0.878,3.218,0.002
VS_PA_a72,1,154,0,0.017,0,0,0.016,-0.038,0.085,0.123,0.786,2.997,0.001
VS_PA_a60,1,126,0.001,0.017,0.002,0.001,0.011,-0.077,0.093,0.17,0.398,9.308,0.002
NN_UR_a45,1,203,0,0.016,0,-0.001,0.013,-0.043,0.057,0.1,0.413,1.542,0.001
SN_UR_a135,1,201,0,0.016,0,-0.001,0.013,-0.043,0.057,0.1,0.416,1.601,0.001
NN_SA_a36,1,107,0.002,0.013,0.002,0.001,0.011,-0.027,0.041,0.069,0.47,0.656,0.001
SN_SA_a144,1,107,0.002,0.013,0.002,0.001,0.011,-0.027,0.041,0.069,0.47,0.656,0.001
JN_JU_a120,1,131,-0.003,0.017,-0.002,-0.002,0.014,-0.109,0.036,0.145,-1.886,10.652,0.001
NN_NE_a36,1,168,0.002,0.013,0.002,0.002,0.012,-0.028,0.046,0.073,0.389,0.743,0.001
SN_NE_a144,1,168,0.002,0.013,0.002,0.002,0.012,-0.028,0.046,0.073,0.389,0.743,0.001
VS_PA_a45,1,208,0.001,0.016,0.002,0.001,0.013,-0.056,0.08,0.136,0.21,4,0.001
NN_PL_a90,1,198,0.003,0.016,0.003,0.003,0.011,-0.088,0.059,0.147,-0.685,5.997,0.001
SN_PL_a90,1,197,0.003,0.016,0.003,0.003,0.011,-0.088,0.059,0.147,-0.678,5.968,0.001
JN_PL_a0,1,204,0.002,0.019,0.001,0.001,0.014,-0.077,0.093,0.17,0.311,3.374,0.001
NN_SA_a30,1,100,-0.001,0.014,-0.001,-0.001,0.012,-0.038,0.046,0.083,0.256,0.607,0.001
SN_SA_a150,1,100,-0.001,0.014,-0.001,-0.001,0.012,-0.038,0.046,0.083,0.256,0.607,0.001
JN_JU_a135,1,215,0.002,0.012,0.001,0.001,0.01,-0.029,0.069,0.098,1.035,4.874,0.001
VS_PA_a36,1,356,0.001,0.015,0.001,0.002,0.011,-0.104,0.05,0.154,-1.233,8.866,0.001
VS_CE_a103,1,202,0,0.024,0.002,0.001,0.016,-0.081,0.118,0.199,0.186,3.858,0.002
JN_JU_a144,1,183,0.001,0.014,0.001,0.002,0.009,-0.06,0.05,0.11,-0.771,3.549,0.001
NN_UR_a36,1,271,0.001,0.019,0,0.001,0.011,-0.077,0.118,0.195,0.576,8.14,0.001
SN_UR_a144,1,270,0.001,0.019,0,0.001,0.011,-0.077,0.118,0.195,0.575,8.099,0.001
NN_NE_a30,1,150,0.002,0.013,0,0.002,0.01,-0.035,0.08,0.114,1.385,7.613,0.001
SN_NE_a150,1,150,0.002,0.013,0,0.002,0.01,-0.035,0.08,0.114,1.385,7.613,0.001
VS_CE_a90,1,233,0.001,0.017,0.001,0.001,0.011,-0.077,0.077,0.153,0.051,3.836,0.001
PA_JU_a60,1,218,0.001,0.013,0,0,0.011,-0.042,0.054,0.096,1.004,3.534,0.001
CE_JU_a0,1,77,0.001,0.012,-0.001,0,0.011,-0.03,0.031,0.061,0.341,0.217,0.001
PA_PH_a45,1,206,0.001,0.014,0.001,0.002,0.011,-0.109,0.034,0.143,-2.438,18.438,0.001
NN_CH_a150,1,203,-0.001,0.019,-0.001,0,0.014,-0.091,0.088,0.178,-0.56,6.109,0.001
SN_CH_a30,1,203,-0.001,0.019,-0.001,0,0.014,-0.091,0.088,0.178,-0.56,6.109,0.001
NN_PH_a135,1,118,0.003,0.013,0.003,0.003,0.01,-0.032,0.048,0.08,-0.018,1.3,0.001
SN_PH_a45,1,118,0.003,0.013,0.003,0.003,0.01,-0.032,0.048,0.08,-0.018,1.3,0.001
JU_NN_a144,1,190,0.001,0.012,0,0.001,0.011,-0.028,0.039,0.067,0.278,0.453,0.001
JU_SN_a36,1,190,0.001,0.012,0,0.001,0.011,-0.028,0.039,0.067,0.278,0.453,0.001
PA_PL_a180,1,48,0,0.011,0,0,0.011,-0.02,0.026,0.046,0.458,-0.309,0.002
PA_JU_a45,1,191,0.003,0.012,0.002,0.002,0.009,-0.028,0.056,0.084,0.879,2.496,0.001
PA_PH_a36,1,227,0.002,0.017,0.001,0.002,0.011,-0.092,0.072,0.164,-0.184,6.16,0.001
CE_CH_a0,1,64,0.005,0.019,0.002,0.003,0.01,-0.035,0.107,0.141,2.187,10,0.002
CE_NE_a180,1,50,-0.002,0.027,0.003,-0.001,0.013,-0.063,0.118,0.181,1.007,6.197,0.004
PA_PH_a30,1,222,-0.001,0.016,0,-0.001,0.01,-0.063,0.052,0.115,-0.014,2.556,0.001
JU_NN_a150,1,217,0.003,0.015,0.001,0.002,0.01,-0.042,0.071,0.112,0.826,3.175,0.001
JU_SN_a30,1,217,0.003,0.015,0.001,0.002,0.01,-0.042,0.071,0.112,0.826,3.175,0.001
NN_UR_a30,1,215,0,0.02,-0.001,-0.001,0.015,-0.077,0.093,0.17,0.62,4.489,0.001
SN_UR_a150,1,215,0,0.02,-0.001,-0.001,0.015,-0.077,0.093,0.17,0.62,4.489,0.001
PA_JU_a36,1,114,0.003,0.02,0.002,0.003,0.012,-0.087,0.059,0.147,-0.564,3.842,0.002
