PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JN_NN_a180,1,69,0.011,0.05,0.015,0.009,0.039,-0.116,0.229,0.344,1.146,4.546,0.006
JN_SN_a0,1,69,0.011,0.05,0.015,0.009,0.039,-0.116,0.229,0.344,1.146,4.546,0.006
MA_SA_a36,1,43,0.002,0.033,0.003,0.003,0.028,-0.116,0.067,0.182,-0.671,2.123,0.005
ME_CH_a72,1,60,-0.004,0.05,-0.008,-0.004,0.037,-0.161,0.124,0.285,-0.131,1.108,0.006
CE_NE_a150,1,47,-0.015,0.049,-0.013,-0.014,0.041,-0.139,0.12,0.259,-0.055,0.584,0.007
VS_SN_a72,1,32,-0.003,0.039,-0.006,-0.003,0.03,-0.116,0.077,0.192,-0.22,0.624,0.007
ME_CE_a150,1,18,0,0.059,0.009,-0.001,0.052,-0.108,0.123,0.231,-0.022,-0.814,0.014
SU_JU_a72,1,49,0.007,0.045,0.005,0.009,0.032,-0.148,0.119,0.267,-0.645,2.419,0.006
VS_PL_a45,1,39,0,0.052,-0.002,0.001,0.036,-0.148,0.12,0.268,-0.252,0.849,0.008
SU_VS_a60,1,56,0.002,0.045,0.004,0.003,0.033,-0.116,0.12,0.236,-0.09,0.844,0.006
ME_NN_a150,1,31,-0.004,0.042,0.004,-0.001,0.02,-0.116,0.124,0.239,-0.18,2.384,0.008
ME_SN_a30,1,31,-0.004,0.042,0.004,-0.001,0.02,-0.116,0.124,0.239,-0.18,2.384,0.008
MA_NN_a103,1,36,0,0.039,-0.002,0,0.024,-0.116,0.12,0.236,0.219,2.357,0.007
VE_NE_a36,1,42,0.02,0.059,0.008,0.015,0.036,-0.116,0.229,0.344,1.115,2.725,0.009
ME_PA_a103,1,25,-0.014,0.04,-0.014,-0.013,0.042,-0.116,0.059,0.174,-0.322,0.087,0.008
MA_NE_a103,1,34,0.01,0.043,0.01,0.011,0.039,-0.116,0.12,0.236,-0.272,1.153,0.007
PA_NN_a103,1,32,0.019,0.074,0.014,0.011,0.06,-0.109,0.24,0.349,1.1,1.483,0.013
MA_PH_a30,1,73,0.004,0.045,0.002,0.005,0.033,-0.136,0.12,0.256,-0.259,0.891,0.005
ME_PL_a0,1,25,-0.001,0.033,-0.002,0.001,0.027,-0.084,0.059,0.142,-0.578,0.117,0.007
ME_JU_a60,1,38,-0.007,0.045,-0.008,-0.006,0.035,-0.101,0.101,0.203,-0.077,0.057,0.007
MA_UR_a144,1,32,0.005,0.049,-0.003,0.003,0.046,-0.109,0.12,0.229,0.188,-0.145,0.009
SU_NE_a36,1,46,0.009,0.042,-0.003,0.008,0.027,-0.1,0.12,0.22,0.41,0.41,0.006
